mes,pais_orig_cod,pais_orig,mun_dest_cod,mun_dest,turistas,CMUN,Target,is_train
2022-06,501,Australia,28079,Madrid,1021,079,1021,TRUE
2021-05,122,Polonia,28148,Torrejón de Ardoz,64,148,64,TRUE
2020-10,011,Total Unión Europea,28115,Pozuelo de Alarcón,2433,115,2433,TRUE
2021-11,132,Suiza,28005,Alcalá de Henares,66,005,66,TRUE
2019-09,248,Túnez,28079,Madrid,402,079,402,TRUE
2022-01,131,Suecia,28130,San Fernando de Henares,176,130,176,TRUE
2022-10,409,Filipinas,28079,Madrid,1352,079,1352,TRUE
2022-07,020,Total África,28047,Collado Villalba,58,047,58,TRUE
2020-04,011,Total Unión Europea,28083,Meco,431,083,431,TRUE
2021-06,121,Países Bajos,28006,Alcobendas,933,006,933,TRUE
2021-09,040,Total Asia,28113,Pinto,49,113,49,TRUE
2019-07,340,Argentina,28005,Alcalá de Henares,47,005,47,TRUE
2021-05,227,Mali,28079,Madrid,38,079,38,TRUE
2021-12,031,Total América del Norte,28014,Arganda del Rey,65,014,65,TRUE
2021-11,348,Peru,28006,Alcobendas,41,006,41,TRUE
2020-03,123,Portugal,28007,Alcorcón,93,007,93,TRUE
2020-01,104,Bulgaria,28065,Getafe,89,065,89,TRUE
2019-09,000,Total,28123,Rivas-Vaciamadrid,2603,123,2603,TRUE
2019-10,101,Albania,28079,Madrid,186,079,186,TRUE
2021-11,102,Austria,28068,Guadarrama,40,068,40,TRUE
2022-08,010,Total Europa,28903,Tres Cantos,2191,903,2191,TRUE
2019-11,430,Republica de corea - corea del sur,28079,Madrid,1615,079,1615,TRUE
2020-11,125,Reino Unido,28130,San Fernando de Henares,101,130,101,TRUE
2019-11,000,Total,28045,Colmenar Viejo,1436,045,1436,TRUE
2022-04,010,Total Europa,28059,Fuente el Saz de Jarama,35,059,35,TRUE
2021-11,010,Total Europa,28008,Aldea del Fresno,99,008,99,TRUE
2020-09,131,Suecia,28154,Torres de la Alameda,37,154,37,TRUE
2021-08,010,Total Europa,28174,Villamanta,91,174,91,TRUE
2021-09,010,Total Europa,28014,Arganda del Rey,1724,014,1724,TRUE
2021-10,033,Total Sudamérica,28014,Arganda del Rey,90,014,90,TRUE
2022-02,123,Portugal,28073,Humanes de Madrid,68,073,68,TRUE
2021-12,010,Total Europa,28151,Torrelaguna,112,151,112,TRUE
2021-03,110,Francia,28154,Torres de la Alameda,184,154,184,TRUE
2020-05,010,Total Europa,28176,Villanueva de la Cañada,307,176,307,TRUE
2021-05,121,Países Bajos,28054,"Escorial, El",114,054,114,TRUE
2022-02,317,El salvador,28079,Madrid,153,079,153,TRUE
2022-03,110,Francia,28122,Ribatejada,32,122,32,TRUE
2021-10,121,Países Bajos,28178,Villanueva de Perales,30,178,30,TRUE
2022-07,125,Reino Unido,28040,Ciempozuelos,30,040,30,TRUE
2021-04,126,Alemania,28104,Paracuellos de Jarama,44,104,44,TRUE
2021-06,115,Italia,28106,Parla,38,106,38,TRUE
2021-07,121,Países Bajos,28028,Bustarviejo,54,028,54,TRUE
2021-09,040,Total Asia,28005,Alcalá de Henares,103,005,103,TRUE
2020-05,121,Países Bajos,28149,Torrejón de la Calzada,46,149,46,TRUE
2022-07,011,Total Unión Europea,28159,Valdemaqueda,80,159,80,TRUE
2020-09,000,Total,28133,San Martín de Valdeiglesias,163,133,163,TRUE
2021-03,115,Italia,28065,Getafe,212,065,212,TRUE
2019-10,110,Francia,28023,"Boalo, El",51,023,51,TRUE
2021-07,020,Total África,28007,Alcorcón,56,007,56,TRUE
2020-06,000,Total,28012,Anchuelo,39,012,39,TRUE
2021-12,126,Alemania,28096,Navalcarnero,45,096,45,TRUE
2020-11,110,Francia,28127,"Rozas de Madrid, Las",606,127,606,TRUE
2022-05,302,EE.UU.,28065,Getafe,129,065,129,TRUE
2020-10,011,Total Unión Europea,28012,Anchuelo,46,012,46,TRUE
2022-01,302,EE.UU.,28134,San Sebastián de los Reyes,147,134,147,TRUE
2020-08,033,Total Sudamérica,28007,Alcorcón,32,007,32,TRUE
2022-10,033,Total Sudamérica,28152,Torrelodones,44,152,44,TRUE
2022-03,141,Estonia,28022,Boadilla del Monte,30,022,30,TRUE
2021-07,000,Total,28047,Collado Villalba,1438,047,1438,TRUE
2019-07,010,Total Europa,28015,Arroyomolinos,562,015,562,TRUE
2020-03,102,Austria,28049,Coslada,36,049,36,TRUE
2021-09,011,Total Unión Europea,28022,Boadilla del Monte,2189,022,2189,TRUE
2020-11,128,Rumania,28130,San Fernando de Henares,54,130,54,TRUE
2022-05,121,Países Bajos,28014,Arganda del Rey,393,014,393,TRUE
2019-11,302,EE.UU.,28058,Fuenlabrada,98,058,98,TRUE
2019-09,033,Total Sudamérica,28079,Madrid,48947,079,48947,TRUE
2020-06,000,Total,28014,Arganda del Rey,1360,014,1360,TRUE
2021-08,011,Total Unión Europea,28019,Belmonte de Tajo,32,019,32,TRUE
2021-10,000,Total,28040,Ciempozuelos,709,040,709,TRUE
2021-10,030,Total América,28092,Móstoles,216,092,216,TRUE
2021-02,234,Nigeria,28106,Parla,52,106,52,TRUE
2022-08,011,Total Unión Europea,28080,Majadahonda,2003,080,2003,TRUE
2021-12,000,Total,28041,Cobeña,64,041,64,TRUE
2021-03,010,Total Europa,28156,Valdeavero,45,156,45,TRUE
2019-10,000,Total,28150,Torrejón de Velasco,302,150,302,TRUE
2021-07,125,Reino Unido,28127,"Rozas de Madrid, Las",159,127,159,TRUE
2021-03,000,Total,28046,Collado Mediano,99,046,99,TRUE
2022-02,501,Australia,28079,Madrid,120,079,120,TRUE
2019-11,000,Total,28028,Bustarviejo,108,028,108,TRUE
2022-10,121,Países Bajos,28131,San Lorenzo de El Escorial,157,131,157,TRUE
2020-01,115,Italia,28127,"Rozas de Madrid, Las",171,127,171,TRUE
2019-08,341,Bolivia,28079,Madrid,242,079,242,TRUE
2022-06,412,Iraq,28079,Madrid,53,079,53,TRUE
2022-08,010,Total Europa,28144,Soto del Real,306,144,306,TRUE
2020-11,110,Francia,28074,Leganés,914,074,914,TRUE
2021-08,110,Francia,28131,San Lorenzo de El Escorial,204,131,204,TRUE
2020-10,000,Total,28146,Tielmes,86,146,86,TRUE
2019-10,407,China,28006,Alcobendas,254,006,254,TRUE
2022-01,343,Colombia,28014,Arganda del Rey,42,014,42,TRUE
2021-12,030,Total América,28104,Paracuellos de Jarama,588,104,588,TRUE
2021-03,314,Costa rica,28079,Madrid,31,079,31,TRUE
2022-10,011,Total Unión Europea,28149,Torrejón de la Calzada,86,149,86,TRUE
2020-08,110,Francia,28130,San Fernando de Henares,232,130,232,TRUE
2019-07,125,Reino Unido,28127,"Rozas de Madrid, Las",463,127,463,TRUE
2020-08,121,Países Bajos,28083,Meco,81,083,81,TRUE
2020-03,102,Austria,28161,Valdemoro,1133,161,1133,TRUE
2021-01,011,Total Unión Europea,28043,Colmenar de Oreja,97,043,97,TRUE
2020-04,000,Total,28084,Mejorada del Campo,368,084,368,TRUE
2021-01,011,Total Unión Europea,28160,Valdemorillo,200,160,200,TRUE
2022-03,124,Andorra,28079,Madrid,487,079,487,TRUE
2020-11,110,Francia,28010,Alpedrete,111,010,111,TRUE
2021-08,010,Total Europa,28152,Torrelodones,831,152,831,TRUE
2020-02,125,Reino Unido,28115,Pozuelo de Alarcón,303,115,303,TRUE
2020-02,033,Total Sudamérica,28006,Alcobendas,438,006,438,TRUE
2022-09,000,Total,28174,Villamanta,102,174,102,TRUE
2019-10,122,Polonia,28022,Boadilla del Monte,50,022,50,TRUE
2019-11,121,Países Bajos,28084,Mejorada del Campo,75,084,75,TRUE
2020-02,010,Total Europa,28083,Meco,674,083,674,TRUE
2020-11,010,Total Europa,28176,Villanueva de la Cañada,1580,176,1580,TRUE
2022-09,102,Austria,28104,Paracuellos de Jarama,35,104,35,TRUE
2021-10,122,Polonia,28134,San Sebastián de los Reyes,76,134,76,TRUE
2021-03,121,Países Bajos,28074,Leganés,528,074,528,TRUE
2019-09,031,Total América del Norte,28150,Torrejón de Velasco,41,150,41,TRUE
2021-04,121,Países Bajos,28113,Pinto,325,113,325,TRUE
2021-08,000,Total,28110,Perales de Tajuña,244,110,244,TRUE
2021-11,011,Total Unión Europea,28061,Galapagar,718,061,718,TRUE
2022-05,113,Irlanda,28113,Pinto,51,113,51,TRUE
2019-07,326,Republica dominicana,28079,Madrid,573,079,573,TRUE
2022-04,104,Bulgaria,28106,Parla,42,106,42,TRUE
2019-09,123,Portugal,28176,Villanueva de la Cañada,45,176,45,TRUE
2020-11,020,Total África,28092,Móstoles,169,092,169,TRUE
2019-08,020,Total África,28161,Valdemoro,75,161,75,TRUE
2020-01,011,Total Unión Europea,28125,Robledo de Chavela,101,125,101,TRUE
2021-01,110,Francia,28061,Galapagar,217,061,217,TRUE
2019-08,351,Venezuela,28065,Getafe,52,065,52,TRUE
2020-03,121,Países Bajos,28065,Getafe,983,065,983,TRUE
2019-12,107,Dinamarca,28058,Fuenlabrada,63,058,63,TRUE
2019-10,000,Total,28131,San Lorenzo de El Escorial,1019,131,1019,TRUE
2021-03,131,Suecia,28903,Tres Cantos,60,903,60,TRUE
2022-03,125,Reino Unido,28096,Navalcarnero,34,096,34,TRUE
2022-07,010,Total Europa,28148,Torrejón de Ardoz,2084,148,2084,TRUE
2021-12,103,Bélgica,28134,San Sebastián de los Reyes,97,134,97,TRUE
2020-09,011,Total Unión Europea,28031,Cadalso de los Vidrios,65,031,65,TRUE
2019-12,121,Países Bajos,28014,Arganda del Rey,364,014,364,TRUE
2020-09,110,Francia,28106,Parla,477,106,477,TRUE
2022-03,123,Portugal,28148,Torrejón de Ardoz,70,148,70,TRUE
2022-01,011,Total Unión Europea,28074,Leganés,3605,074,3605,TRUE
2020-05,131,Suecia,28009,Algete,32,009,32,TRUE
2020-02,000,Total,28903,Tres Cantos,1861,903,1861,TRUE
2022-09,126,Alemania,28176,Villanueva de la Cañada,48,176,48,TRUE
2021-04,011,Total Unión Europea,28092,Móstoles,1869,092,1869,TRUE
2019-09,011,Total Unión Europea,28091,Morata de Tajuña,87,091,87,TRUE
2021-10,000,Total,28028,Bustarviejo,207,028,207,TRUE
2020-08,010,Total Europa,28124,Robledillo de la Jara,55,124,55,TRUE
2022-05,117,Luxemburgo,28045,Colmenar Viejo,40,045,40,TRUE
2019-09,228,Marruecos,28115,Pozuelo de Alarcón,42,115,42,TRUE
2019-10,010,Total Europa,28017,Batres,37,017,37,TRUE
2021-12,010,Total Europa,28112,Pinilla del Valle,61,112,61,TRUE
2021-11,343,Colombia,28007,Alcorcón,78,007,78,TRUE
2022-06,343,Colombia,28022,Boadilla del Monte,66,022,66,TRUE
2019-08,131,Suecia,28047,Collado Villalba,64,047,64,TRUE
2022-06,030,Total América,28022,Boadilla del Monte,419,022,419,TRUE
2022-08,110,Francia,28045,Colmenar Viejo,322,045,322,TRUE
2021-06,000,Total,28099,Navas del Rey,35,099,35,TRUE
2019-11,135,Ucrania,28007,Alcorcón,76,007,76,TRUE
2022-04,131,Suecia,28058,Fuenlabrada,168,058,168,TRUE
2021-08,030,Total América,28130,San Fernando de Henares,223,130,223,TRUE
2020-11,011,Total Unión Europea,28073,Humanes de Madrid,246,073,246,TRUE
2021-09,121,Países Bajos,28040,Ciempozuelos,50,040,50,TRUE
2019-09,117,Luxemburgo,28080,Majadahonda,74,080,74,TRUE
2022-02,010,Total Europa,28036,Casarrubuelos,44,036,44,TRUE
2022-10,343,Colombia,28005,Alcalá de Henares,210,005,210,TRUE
2021-03,011,Total Unión Europea,28061,Galapagar,835,061,835,TRUE
2021-02,000,Total,28053,Daganzo de Arriba,271,053,271,TRUE
2021-03,154,Rusia,28079,Madrid,545,079,545,TRUE
2021-02,141,Estonia,28079,Madrid,98,079,98,TRUE
2022-04,000,Total,28065,Getafe,7029,065,7029,TRUE
2019-07,030,Total América,28058,Fuenlabrada,295,058,295,TRUE
2019-08,126,Alemania,28150,Torrejón de Velasco,36,150,36,TRUE
2020-08,000,Total,28066,Griñón,165,066,165,TRUE
2019-09,010,Total Europa,28067,Guadalix de la Sierra,118,067,118,TRUE
2021-06,120,Noruega,28079,Madrid,325,079,325,TRUE
2019-07,121,Países Bajos,28181,Villaviciosa de Odón,144,181,144,TRUE
2022-04,131,Suecia,28129,San Agustín del Guadalix,42,129,42,TRUE
2022-06,121,Países Bajos,28026,Brunete,266,026,266,TRUE
2021-06,407,China,28074,Leganés,134,074,134,TRUE
2022-02,115,Italia,28104,Paracuellos de Jarama,54,104,54,TRUE
2020-07,343,Colombia,28148,Torrejón de Ardoz,44,148,44,TRUE
2019-07,000,Total,28093,Navacerrada,134,093,134,TRUE
2022-04,131,Suecia,28134,San Sebastián de los Reyes,118,134,118,TRUE
2020-02,110,Francia,28072,Hoyo de Manzanares,40,072,40,TRUE
2022-04,030,Total América,28033,Campo Real,36,033,36,TRUE
2021-11,110,Francia,28141,Sevilla la Nueva,35,141,35,TRUE
2021-07,407,China,28006,Alcobendas,78,006,78,TRUE
2022-01,115,Italia,28134,San Sebastián de los Reyes,89,134,89,TRUE
2019-12,343,Colombia,28104,Paracuellos de Jarama,33,104,33,TRUE
2021-03,020,Total África,28148,Torrejón de Ardoz,130,148,130,TRUE
2020-12,121,Países Bajos,28172,Villalbilla,85,172,85,TRUE
2021-04,121,Países Bajos,28047,Collado Villalba,150,047,150,TRUE
2021-11,000,Total,28099,Navas del Rey,32,099,32,TRUE
2019-12,125,Reino Unido,28096,Navalcarnero,59,096,59,TRUE
2019-10,128,Rumania,28058,Fuenlabrada,90,058,90,TRUE
2021-08,031,Total América del Norte,28115,Pozuelo de Alarcón,345,115,345,TRUE
2019-07,348,Peru,28092,Móstoles,31,092,31,TRUE
2020-10,011,Total Unión Europea,28094,Navalafuente,38,094,38,TRUE
2020-02,000,Total,28017,Batres,32,017,32,TRUE
2020-08,110,Francia,28092,Móstoles,1002,092,1002,TRUE
2022-03,020,Total África,28074,Leganés,108,074,108,TRUE
2022-09,011,Total Unión Europea,28071,Horcajuelo de la Sierra,52,071,52,TRUE
2021-12,110,Francia,28167,Velilla de San Antonio,50,167,50,TRUE
2021-12,031,Total América del Norte,28009,Algete,41,009,41,TRUE
2021-07,000,Total,28154,Torres de la Alameda,592,154,592,TRUE
2022-08,126,Alemania,28903,Tres Cantos,585,903,585,TRUE
2022-05,000,Total,28043,Colmenar de Oreja,324,043,324,TRUE
2020-04,000,Total,28010,Alpedrete,140,010,140,TRUE
2020-09,011,Total Unión Europea,28174,Villamanta,39,174,39,TRUE
2020-10,128,Rumania,28014,Arganda del Rey,64,014,64,TRUE
2022-08,302,EE.UU.,28134,San Sebastián de los Reyes,217,134,217,TRUE
2019-11,132,Suiza,28134,San Sebastián de los Reyes,42,134,42,TRUE
2022-04,107,Dinamarca,28013,Aranjuez,41,013,41,TRUE
2021-04,011,Total Unión Europea,28068,Guadarrama,229,068,229,TRUE
2020-01,102,Austria,28075,Loeches,41,075,41,TRUE
2020-12,030,Total América,28005,Alcalá de Henares,250,005,250,TRUE
2020-01,110,Francia,28058,Fuenlabrada,910,058,910,TRUE
2021-10,102,Austria,28106,Parla,77,106,77,TRUE
2022-10,126,Alemania,28096,Navalcarnero,96,096,96,TRUE
2020-06,117,Luxemburgo,28123,Rivas-Vaciamadrid,58,123,58,TRUE
2019-09,249,Uganda,28079,Madrid,42,079,42,TRUE
2020-06,010,Total Europa,28177,Villanueva del Pardillo,328,177,328,TRUE
2021-02,344,Chile,28079,Madrid,502,079,502,TRUE
2021-07,011,Total Unión Europea,28174,Villamanta,71,174,71,TRUE
2022-07,125,Reino Unido,28161,Valdemoro,85,161,85,TRUE
2020-06,000,Total,28157,Valdelaguna,34,157,34,TRUE
2022-06,030,Total América,28047,Collado Villalba,224,047,224,TRUE
2019-10,040,Total Asia,28005,Alcalá de Henares,600,005,600,TRUE
2021-08,102,Austria,28049,Coslada,49,049,49,TRUE
2020-11,117,Luxemburgo,28152,Torrelodones,43,152,43,TRUE
2022-01,107,Dinamarca,28167,Velilla de San Antonio,39,167,39,TRUE
2020-04,010,Total Europa,28157,Valdelaguna,34,157,34,TRUE
2020-02,040,Total Asia,28161,Valdemoro,42,161,42,TRUE
2020-09,113,Irlanda,28074,Leganés,47,074,47,TRUE
2022-10,011,Total Unión Europea,28047,Collado Villalba,1249,047,1249,TRUE
2019-07,123,Portugal,28127,"Rozas de Madrid, Las",116,127,116,TRUE
2022-07,126,Alemania,28030,"Cabrera, La",79,030,79,TRUE
2020-11,126,Alemania,28148,Torrejón de Ardoz,181,148,181,TRUE
2022-10,011,Total Unión Europea,28115,Pozuelo de Alarcón,3107,115,3107,TRUE
2022-05,011,Total Unión Europea,28084,Mejorada del Campo,436,084,436,TRUE
2022-03,128,Rumania,28130,San Fernando de Henares,89,130,89,TRUE
2020-08,121,Países Bajos,28134,San Sebastián de los Reyes,492,134,492,TRUE
2021-12,010,Total Europa,28120,Rascafría,220,120,220,TRUE
2021-10,228,Marruecos,28092,Móstoles,71,092,71,TRUE
2020-02,110,Francia,28015,Arroyomolinos,181,015,181,TRUE
2021-06,107,Dinamarca,28104,Paracuellos de Jarama,50,104,50,TRUE
2022-08,126,Alemania,28181,Villaviciosa de Odón,130,181,130,TRUE
2019-07,011,Total Unión Europea,28072,Hoyo de Manzanares,117,072,117,TRUE
2022-09,227,Mali,28079,Madrid,58,079,58,TRUE
2022-06,343,Colombia,28134,San Sebastián de los Reyes,188,134,188,TRUE
2021-01,000,Total,28026,Brunete,386,026,386,TRUE
2019-12,000,Total,28094,Navalafuente,80,094,80,TRUE
2020-07,125,Reino Unido,28046,Collado Mediano,31,046,31,TRUE
2020-12,102,Austria,28074,Leganés,65,074,65,TRUE
2021-09,103,Bélgica,28113,Pinto,64,113,64,TRUE
2020-11,117,Luxemburgo,28065,Getafe,80,065,80,TRUE
2022-03,110,Francia,28074,Leganés,1277,074,1277,TRUE
2022-01,031,Total América del Norte,28015,Arroyomolinos,51,015,51,TRUE
2022-03,110,Francia,28038,Cercedilla,30,038,30,TRUE
2021-09,407,China,28079,Madrid,2773,079,2773,TRUE
2020-03,102,Austria,28152,Torrelodones,58,152,58,TRUE
2019-08,102,Austria,28007,Alcorcón,173,007,173,TRUE
2019-12,126,Alemania,28054,"Escorial, El",61,054,61,TRUE
2022-06,040,Total Asia,28148,Torrejón de Ardoz,74,148,74,TRUE
2021-10,011,Total Unión Europea,28060,Fuentidueña de Tajo,129,060,129,TRUE
2021-01,302,EE.UU.,28080,Majadahonda,97,080,97,TRUE
2021-03,010,Total Europa,28044,Colmenarejo,221,044,221,TRUE
2022-01,427,Qatar,28079,Madrid,262,079,262,TRUE
2021-08,407,China,28134,San Sebastián de los Reyes,30,134,30,TRUE
2020-04,113,Irlanda,28161,Valdemoro,33,161,33,TRUE
2020-05,000,Total,28172,Villalbilla,221,172,221,TRUE
2022-08,102,Austria,28113,Pinto,71,113,71,TRUE
2022-06,115,Italia,28148,Torrejón de Ardoz,133,148,133,TRUE
2022-04,011,Total Unión Europea,28038,Cercedilla,128,038,128,TRUE
2021-01,123,Portugal,28903,Tres Cantos,32,903,32,TRUE
2020-01,010,Total Europa,28074,Leganés,4390,074,4390,TRUE
2019-10,010,Total Europa,28023,"Boalo, El",217,023,217,TRUE
2020-12,000,Total,28068,Guadarrama,335,068,335,TRUE
2021-01,000,Total,28133,San Martín de Valdeiglesias,107,133,107,TRUE
2021-01,000,Total,28073,Humanes de Madrid,199,073,199,TRUE
2021-01,122,Polonia,28083,Meco,32,083,32,TRUE
2021-12,010,Total Europa,28072,Hoyo de Manzanares,112,072,112,TRUE
2019-12,103,Bélgica,28065,Getafe,167,065,167,TRUE
2020-09,010,Total Europa,28086,"Molar, El",216,086,216,TRUE
2021-04,123,Portugal,28154,Torres de la Alameda,38,154,38,TRUE
2021-10,000,Total,28090,Moralzarzal,172,090,172,TRUE
2022-07,011,Total Unión Europea,28062,Garganta de los Montes,116,062,116,TRUE
2022-01,102,Austria,28015,Arroyomolinos,49,015,49,TRUE
2021-02,125,Reino Unido,28092,Móstoles,104,092,104,TRUE
2022-10,010,Total Europa,28151,Torrelaguna,153,151,153,TRUE
2020-12,121,Países Bajos,28113,Pinto,309,113,309,TRUE
2019-12,011,Total Unión Europea,28158,Valdemanco,37,158,37,TRUE
2021-03,131,Suecia,28013,Aranjuez,159,013,159,TRUE
2020-01,118,Malta,28079,Madrid,850,079,850,TRUE
2020-09,117,Luxemburgo,28113,Pinto,58,113,58,TRUE
2021-01,136,Letonia,28161,Valdemoro,34,161,34,TRUE
2020-10,011,Total Unión Europea,28028,Bustarviejo,95,028,95,TRUE
2021-06,228,Marruecos,28058,Fuenlabrada,48,058,48,TRUE
2020-12,110,Francia,28082,Manzanares el Real,54,082,54,TRUE
2021-04,107,Dinamarca,28134,San Sebastián de los Reyes,77,134,77,TRUE
2020-12,110,Francia,28072,Hoyo de Manzanares,71,072,71,TRUE
2021-12,011,Total Unión Europea,28049,Coslada,1737,049,1737,TRUE
2019-11,107,Dinamarca,28134,San Sebastián de los Reyes,90,134,90,TRUE
2019-10,020,Total África,28115,Pozuelo de Alarcón,71,115,71,TRUE
2022-02,103,Bélgica,28006,Alcobendas,58,006,58,TRUE
2021-08,010,Total Europa,28171,Villa del Prado,230,171,230,TRUE
2021-09,110,Francia,28086,"Molar, El",64,086,64,TRUE
2019-11,000,Total,28017,Batres,43,017,43,TRUE
2022-02,110,Francia,28177,Villanueva del Pardillo,71,177,71,TRUE
2021-08,115,Italia,28129,San Agustín del Guadalix,34,129,34,TRUE
2022-07,224,Libia,28079,Madrid,45,079,45,TRUE
2022-09,011,Total Unión Europea,28052,Chinchón,297,052,297,TRUE
2022-05,407,China,28092,Móstoles,33,092,33,TRUE
2022-01,117,Luxemburgo,28092,Móstoles,129,092,129,TRUE
2021-07,126,Alemania,28074,Leganés,253,074,253,TRUE
2021-02,010,Total Europa,28060,Fuentidueña de Tajo,34,060,34,TRUE
2022-03,110,Francia,28075,Loeches,70,075,70,TRUE
2022-02,010,Total Europa,28100,Nuevo Baztán,88,100,88,TRUE
2021-07,107,Dinamarca,28022,Boadilla del Monte,106,022,106,TRUE
2019-09,314,Costa rica,28079,Madrid,653,079,653,TRUE
2021-01,122,Polonia,28074,Leganés,52,074,52,TRUE
2021-03,220,Guinea ecuatorial,28079,Madrid,71,079,71,TRUE
2020-08,040,Total Asia,28065,Getafe,214,065,214,TRUE
2019-07,126,Alemania,28047,Collado Villalba,88,047,88,TRUE
2020-11,011,Total Unión Europea,28151,Torrelaguna,58,151,58,TRUE
2022-04,110,Francia,28120,Rascafría,71,120,71,TRUE
2022-08,010,Total Europa,28075,Loeches,297,075,297,TRUE
2020-12,011,Total Unión Europea,28084,Mejorada del Campo,616,084,616,TRUE
2020-09,011,Total Unión Europea,28176,Villanueva de la Cañada,1004,176,1004,TRUE
2020-06,121,Países Bajos,28053,Daganzo de Arriba,36,053,36,TRUE
2020-07,107,Dinamarca,28040,Ciempozuelos,148,040,148,TRUE
2021-03,107,Dinamarca,28014,Arganda del Rey,47,014,47,TRUE
2022-06,121,Países Bajos,28053,Daganzo de Arriba,53,053,53,TRUE
2021-10,010,Total Europa,28903,Tres Cantos,1683,903,1683,TRUE
2020-09,033,Total Sudamérica,28092,Móstoles,42,092,42,TRUE
2020-07,010,Total Europa,28180,Villarejo de Salvanés,145,180,145,TRUE
2022-08,122,Polonia,28132,San Martín de la Vega,35,132,35,TRUE
2022-09,011,Total Unión Europea,28067,Guadalix de la Sierra,132,067,132,TRUE
2019-12,010,Total Europa,28164,Valdetorres de Jarama,82,164,82,TRUE
2022-09,302,EE.UU.,28068,Guadarrama,49,068,49,TRUE
2020-04,107,Dinamarca,28005,Alcalá de Henares,73,005,73,TRUE
2022-02,020,Total África,28074,Leganés,92,074,92,TRUE
2022-10,340,Argentina,28104,Paracuellos de Jarama,50,104,50,TRUE
2021-10,031,Total América del Norte,28127,"Rozas de Madrid, Las",180,127,180,TRUE
2020-04,126,Alemania,28129,San Agustín del Guadalix,40,129,40,TRUE
2021-04,011,Total Unión Europea,28100,Nuevo Baztán,59,100,59,TRUE
2022-08,103,Bélgica,28903,Tres Cantos,98,903,98,TRUE
2019-09,000,Total,28180,Villarejo de Salvanés,224,180,224,TRUE
2022-03,010,Total Europa,28130,San Fernando de Henares,2301,130,2301,TRUE
2019-12,123,Portugal,28131,San Lorenzo de El Escorial,43,131,43,TRUE
2021-12,010,Total Europa,28902,Puentes Viejas,94,902,94,TRUE
2020-09,010,Total Europa,28080,Majadahonda,1957,080,1957,TRUE
2022-01,010,Total Europa,28022,Boadilla del Monte,2383,022,2383,TRUE
2021-02,126,Alemania,28006,Alcobendas,179,006,179,TRUE
2019-10,302,EE.UU.,28009,Algete,41,009,41,TRUE
2020-10,126,Alemania,28080,Majadahonda,168,080,168,TRUE
2019-08,033,Total Sudamérica,28080,Majadahonda,161,080,161,TRUE
2019-11,228,Marruecos,28006,Alcobendas,114,006,114,TRUE
