mes,pais_orig_cod,pais_orig,mun_dest_cod,mun_dest,turistas,CMUN
2020-05,000,Total,28014,Arganda del Rey,1009,014
2020-05,010,Total Europa,28014,Arganda del Rey,928,014
2020-05,011,Total Unión Europea,28014,Arganda del Rey,882,014
2020-05,030,Total América,28014,Arganda del Rey,61,014
2020-05,031,Total América del Norte,28014,Arganda del Rey,35,014
2020-05,107,Dinamarca,28014,Arganda del Rey,34,014
2020-05,110,Francia,28014,Arganda del Rey,287,014
2020-05,115,Italia,28014,Arganda del Rey,33,014
2020-05,121,Países Bajos,28014,Arganda del Rey,204,014
2020-05,126,Alemania,28014,Arganda del Rey,104,014
2020-05,128,Rumania,28014,Arganda del Rey,42,014
2020-05,131,Suecia,28014,Arganda del Rey,71,014
2020-05,302,EE.UU.,28014,Arganda del Rey,35,014
2020-05,000,Total,28015,Arroyomolinos,433,015
2020-05,010,Total Europa,28015,Arroyomolinos,380,015
2020-05,011,Total Unión Europea,28015,Arroyomolinos,367,015
2020-05,030,Total América,28015,Arroyomolinos,32,015
2020-05,110,Francia,28015,Arroyomolinos,141,015
2020-05,121,Países Bajos,28015,Arroyomolinos,119,015
2020-05,126,Alemania,28015,Arroyomolinos,36,015
2020-05,131,Suecia,28015,Arroyomolinos,40,015
2020-05,000,Total,28018,Becerril de la Sierra,38,018
2020-05,010,Total Europa,28018,Becerril de la Sierra,33,018
2020-05,000,Total,28022,Boadilla del Monte,1362,022
2020-05,010,Total Europa,28022,Boadilla del Monte,1141,022
2020-05,011,Total Unión Europea,28022,Boadilla del Monte,1072,022
2020-05,030,Total América,28022,Boadilla del Monte,134,022
2020-05,031,Total América del Norte,28022,Boadilla del Monte,118,022
2020-05,040,Total Asia,28022,Boadilla del Monte,67,022
2020-05,107,Dinamarca,28022,Boadilla del Monte,33,022
2020-05,110,Francia,28022,Boadilla del Monte,278,022
2020-05,115,Italia,28022,Boadilla del Monte,33,022
2020-05,121,Países Bajos,28022,Boadilla del Monte,441,022
2020-05,125,Reino Unido,28022,Boadilla del Monte,48,022
2020-05,126,Alemania,28022,Boadilla del Monte,117,022
2020-05,131,Suecia,28022,Boadilla del Monte,63,022
2020-05,407,China,28022,Boadilla del Monte,65,022
2020-05,000,Total,28023,"Boalo, El",89,023
2020-05,010,Total Europa,28023,"Boalo, El",79,023
2020-05,011,Total Unión Europea,28023,"Boalo, El",76,023
2020-05,000,Total,28025,Brea de Tajo,36,025
2020-05,010,Total Europa,28025,Brea de Tajo,34,025
2020-05,011,Total Unión Europea,28025,Brea de Tajo,34,025
2020-05,000,Total,28026,Brunete,148,026
2020-05,010,Total Europa,28026,Brunete,132,026
2020-05,011,Total Unión Europea,28026,Brunete,123,026
2020-05,110,Francia,28026,Brunete,37,026
2020-05,121,Países Bajos,28026,Brunete,46,026
2020-05,000,Total,28027,Buitrago del Lozoya,42,027
2020-05,010,Total Europa,28027,Buitrago del Lozoya,32,027
2020-05,000,Total,28028,Bustarviejo,72,028
2020-05,010,Total Europa,28028,Bustarviejo,60,028
2020-05,011,Total Unión Europea,28028,Bustarviejo,59,028
2020-05,000,Total,28030,"Cabrera, La",185,030
2020-05,010,Total Europa,28030,"Cabrera, La",176,030
2020-05,011,Total Unión Europea,28030,"Cabrera, La",163,030
2020-05,126,Alemania,28030,"Cabrera, La",49,030
2020-05,000,Total,28031,Cadalso de los Vidrios,36,031
2020-05,000,Total,28032,Camarma de Esteruelas,105,032
2020-05,010,Total Europa,28032,Camarma de Esteruelas,90,032
2020-05,011,Total Unión Europea,28032,Camarma de Esteruelas,88,032
2020-05,000,Total,28033,Campo Real,89,033
2020-05,010,Total Europa,28033,Campo Real,80,033
2020-05,011,Total Unión Europea,28033,Campo Real,78,033
2020-05,000,Total,28035,Carabaña,38,035
2020-05,010,Total Europa,28035,Carabaña,38,035
2020-05,011,Total Unión Europea,28035,Carabaña,32,035
2020-05,000,Total,28036,Casarrubuelos,64,036
2020-05,010,Total Europa,28036,Casarrubuelos,50,036
2020-05,011,Total Unión Europea,28036,Casarrubuelos,50,036
2020-05,000,Total,28038,Cercedilla,70,038
2020-05,010,Total Europa,28038,Cercedilla,57,038
2020-05,011,Total Unión Europea,28038,Cercedilla,55,038
2020-05,000,Total,28040,Ciempozuelos,620,040
2020-05,010,Total Europa,28040,Ciempozuelos,592,040
2020-05,011,Total Unión Europea,28040,Ciempozuelos,580,040
2020-05,107,Dinamarca,28040,Ciempozuelos,127,040
2020-05,110,Francia,28040,Ciempozuelos,106,040
2020-05,113,Irlanda,28040,Ciempozuelos,42,040
2020-05,115,Italia,28040,Ciempozuelos,30,040
2020-05,121,Países Bajos,28040,Ciempozuelos,65,040
2020-05,126,Alemania,28040,Ciempozuelos,77,040
2020-05,131,Suecia,28040,Ciempozuelos,69,040
2020-05,000,Total,28041,Cobeña,69,041
2020-05,010,Total Europa,28041,Cobeña,58,041
2020-05,011,Total Unión Europea,28041,Cobeña,57,041
2020-05,000,Total,28043,Colmenar de Oreja,80,043
2020-05,010,Total Europa,28043,Colmenar de Oreja,73,043
2020-05,011,Total Unión Europea,28043,Colmenar de Oreja,70,043
2020-05,000,Total,28044,Colmenarejo,145,044
2020-05,010,Total Europa,28044,Colmenarejo,134,044
2020-05,011,Total Unión Europea,28044,Colmenarejo,121,044
2020-05,110,Francia,28044,Colmenarejo,41,044
2020-05,121,Países Bajos,28044,Colmenarejo,44,044
2020-05,000,Total,28045,Colmenar Viejo,719,045
2020-05,010,Total Europa,28045,Colmenar Viejo,657,045
2020-05,011,Total Unión Europea,28045,Colmenar Viejo,599,045
2020-05,030,Total América,28045,Colmenar Viejo,39,045
2020-05,110,Francia,28045,Colmenar Viejo,204,045
2020-05,121,Países Bajos,28045,Colmenar Viejo,166,045
2020-05,125,Reino Unido,28045,Colmenar Viejo,48,045
2020-05,126,Alemania,28045,Colmenar Viejo,83,045
2020-05,131,Suecia,28045,Colmenar Viejo,30,045
2020-05,000,Total,28046,Collado Mediano,99,046
2020-05,010,Total Europa,28046,Collado Mediano,94,046
2020-05,011,Total Unión Europea,28046,Collado Mediano,86,046
2020-05,110,Francia,28046,Collado Mediano,30,046
2020-05,000,Total,28047,Collado Villalba,543,047
2020-05,010,Total Europa,28047,Collado Villalba,473,047
2020-05,011,Total Unión Europea,28047,Collado Villalba,437,047
2020-05,030,Total América,28047,Collado Villalba,35,047
2020-05,033,Total Sudamérica,28047,Collado Villalba,31,047
2020-05,110,Francia,28047,Collado Villalba,161,047
2020-05,121,Países Bajos,28047,Collado Villalba,116,047
2020-05,131,Suecia,28047,Collado Villalba,35,047
2020-05,000,Total,28049,Coslada,1468,049
2020-05,010,Total Europa,28049,Coslada,1327,049
2020-05,011,Total Unión Europea,28049,Coslada,1264,049
2020-05,030,Total América,28049,Coslada,103,049
2020-05,031,Total América del Norte,28049,Coslada,81,049
2020-05,040,Total Asia,28049,Coslada,34,049
2020-05,103,Bélgica,28049,Coslada,106,049
2020-05,110,Francia,28049,Coslada,187,049
2020-05,115,Italia,28049,Coslada,95,049
2020-05,121,Países Bajos,28049,Coslada,266,049
2020-05,122,Polonia,28049,Coslada,46,049
2020-05,123,Portugal,28049,Coslada,44,049
2020-05,125,Reino Unido,28049,Coslada,49,049
2020-05,126,Alemania,28049,Coslada,203,049
2020-05,128,Rumania,28049,Coslada,77,049
2020-05,131,Suecia,28049,Coslada,170,049
2020-05,000,Total,28050,Cubas de la Sagra,45,050
2020-05,010,Total Europa,28050,Cubas de la Sagra,42,050
2020-05,011,Total Unión Europea,28050,Cubas de la Sagra,38,050
2020-05,000,Total,28052,Chinchón,43,052
2020-05,010,Total Europa,28052,Chinchón,37,052
2020-05,011,Total Unión Europea,28052,Chinchón,35,052
2020-05,000,Total,28053,Daganzo de Arriba,200,053
2020-05,010,Total Europa,28053,Daganzo de Arriba,190,053
2020-05,011,Total Unión Europea,28053,Daganzo de Arriba,178,053
2020-05,110,Francia,28053,Daganzo de Arriba,41,053
2020-05,121,Países Bajos,28053,Daganzo de Arriba,49,053
2020-05,000,Total,28054,"Escorial, El",154,054
2020-05,010,Total Europa,28054,"Escorial, El",147,054
2020-05,011,Total Unión Europea,28054,"Escorial, El",130,054
2020-05,110,Francia,28054,"Escorial, El",41,054
2020-05,121,Países Bajos,28054,"Escorial, El",41,054
2020-05,000,Total,28055,Estremera,58,055
2020-05,010,Total Europa,28055,Estremera,54,055
2020-05,011,Total Unión Europea,28055,Estremera,50,055
2020-05,000,Total,28057,Fresno de Torote,46,057
2020-05,010,Total Europa,28057,Fresno de Torote,41,057
2020-05,000,Total,28058,Fuenlabrada,1916,058
2020-05,010,Total Europa,28058,Fuenlabrada,1539,058
2020-05,011,Total Unión Europea,28058,Fuenlabrada,1465,058
2020-05,020,Total África,28058,Fuenlabrada,234,058
2020-05,030,Total América,28058,Fuenlabrada,87,058
2020-05,031,Total América del Norte,28058,Fuenlabrada,46,058
2020-05,033,Total Sudamérica,28058,Fuenlabrada,40,058
2020-05,040,Total Asia,28058,Fuenlabrada,56,058
2020-05,107,Dinamarca,28058,Fuenlabrada,56,058
2020-05,110,Francia,28058,Fuenlabrada,421,058
2020-05,115,Italia,28058,Fuenlabrada,56,058
2020-05,117,Luxemburgo,28058,Fuenlabrada,72,058
2020-05,121,Países Bajos,28058,Fuenlabrada,327,058
2020-05,122,Polonia,28058,Fuenlabrada,51,058
2020-05,123,Portugal,28058,Fuenlabrada,45,058
2020-05,125,Reino Unido,28058,Fuenlabrada,54,058
2020-05,126,Alemania,28058,Fuenlabrada,159,058
2020-05,131,Suecia,28058,Fuenlabrada,131,058
2020-05,142,Lituania,28058,Fuenlabrada,51,058
2020-05,228,Marruecos,28058,Fuenlabrada,58,058
2020-05,234,Nigeria,28058,Fuenlabrada,156,058
2020-05,302,EE.UU.,28058,Fuenlabrada,42,058
2020-05,343,Colombia,28058,Fuenlabrada,31,058
2020-05,407,China,28058,Fuenlabrada,53,058
2020-05,000,Total,28059,Fuente el Saz de Jarama,60,059
2020-05,010,Total Europa,28059,Fuente el Saz de Jarama,44,059
2020-05,011,Total Unión Europea,28059,Fuente el Saz de Jarama,39,059
2020-05,000,Total,28060,Fuentidueña de Tajo,30,060
2020-05,000,Total,28061,Galapagar,410,061
2020-05,010,Total Europa,28061,Galapagar,351,061
2020-05,011,Total Unión Europea,28061,Galapagar,314,061
2020-05,030,Total América,28061,Galapagar,41,061
2020-05,110,Francia,28061,Galapagar,110,061
2020-05,121,Países Bajos,28061,Galapagar,77,061
2020-05,126,Alemania,28061,Galapagar,38,061
2020-05,000,Total,28065,Getafe,3002,065
2020-05,010,Total Europa,28065,Getafe,2529,065
2020-05,011,Total Unión Europea,28065,Getafe,2417,065
2020-05,020,Total África,28065,Getafe,65,065
2020-05,030,Total América,28065,Getafe,235,065
2020-05,031,Total América del Norte,28065,Getafe,109,065
2020-05,033,Total Sudamérica,28065,Getafe,122,065
2020-05,040,Total Asia,28065,Getafe,171,065
2020-05,103,Bélgica,28065,Getafe,72,065
2020-05,107,Dinamarca,28065,Getafe,90,065
2020-05,110,Francia,28065,Getafe,491,065
2020-05,113,Irlanda,28065,Getafe,59,065
2020-05,115,Italia,28065,Getafe,82,065
2020-05,117,Luxemburgo,28065,Getafe,72,065
2020-05,121,Países Bajos,28065,Getafe,676,065
2020-05,122,Polonia,28065,Getafe,85,065
2020-05,123,Portugal,28065,Getafe,47,065
2020-05,125,Reino Unido,28065,Getafe,80,065
2020-05,126,Alemania,28065,Getafe,264,065
2020-05,128,Rumania,28065,Getafe,63,065
2020-05,131,Suecia,28065,Getafe,313,065
2020-05,142,Lituania,28065,Getafe,40,065
2020-05,228,Marruecos,28065,Getafe,44,065
2020-05,343,Colombia,28065,Getafe,67,065
2020-05,407,China,28065,Getafe,159,065
2020-05,000,Total,28066,Griñón,111,066
2020-05,010,Total Europa,28066,Griñón,90,066
2020-05,011,Total Unión Europea,28066,Griñón,86,066
2020-05,000,Total,28067,Guadalix de la Sierra,92,067
2020-05,010,Total Europa,28067,Guadalix de la Sierra,73,067
2020-05,011,Total Unión Europea,28067,Guadalix de la Sierra,68,067
2020-05,000,Total,28068,Guadarrama,192,068
2020-05,010,Total Europa,28068,Guadarrama,178,068
2020-05,011,Total Unión Europea,28068,Guadarrama,163,068
2020-05,110,Francia,28068,Guadarrama,44,068
2020-05,121,Países Bajos,28068,Guadarrama,40,068
2020-05,000,Total,28072,Hoyo de Manzanares,102,072
2020-05,010,Total Europa,28072,Hoyo de Manzanares,97,072
2020-05,011,Total Unión Europea,28072,Hoyo de Manzanares,88,072
2020-05,110,Francia,28072,Hoyo de Manzanares,35,072
2020-05,000,Total,28073,Humanes de Madrid,244,073
2020-05,010,Total Europa,28073,Humanes de Madrid,218,073
2020-05,011,Total Unión Europea,28073,Humanes de Madrid,205,073
2020-05,110,Francia,28073,Humanes de Madrid,51,073
2020-05,121,Países Bajos,28073,Humanes de Madrid,50,073
2020-05,126,Alemania,28073,Humanes de Madrid,39,073
2020-05,000,Total,28074,Leganés,2160,074
2020-05,010,Total Europa,28074,Leganés,1845,074
2020-05,011,Total Unión Europea,28074,Leganés,1739,074
2020-05,020,Total África,28074,Leganés,102,074
2020-05,030,Total América,28074,Leganés,168,074
2020-05,031,Total América del Norte,28074,Leganés,64,074
2020-05,033,Total Sudamérica,28074,Leganés,98,074
2020-05,110,Francia,28074,Leganés,488,074
2020-05,113,Irlanda,28074,Leganés,32,074
2020-05,115,Italia,28074,Leganés,61,074
2020-05,117,Luxemburgo,28074,Leganés,65,074
2020-05,121,Países Bajos,28074,Leganés,472,074
2020-05,122,Polonia,28074,Leganés,70,074
2020-05,123,Portugal,28074,Leganés,34,074
2020-05,125,Reino Unido,28074,Leganés,78,074
2020-05,126,Alemania,28074,Leganés,232,074
2020-05,128,Rumania,28074,Leganés,45,074
2020-05,131,Suecia,28074,Leganés,150,074
2020-05,228,Marruecos,28074,Leganés,51,074
2020-05,234,Nigeria,28074,Leganés,39,074
2020-05,343,Colombia,28074,Leganés,52,074
2020-05,351,Venezuela,28074,Leganés,39,074
2020-05,407,China,28074,Leganés,41,074
2020-05,000,Total,28075,Loeches,230,075
2020-05,010,Total Europa,28075,Loeches,219,075
2020-05,011,Total Unión Europea,28075,Loeches,212,075
2020-05,110,Francia,28075,Loeches,42,075
2020-05,121,Países Bajos,28075,Loeches,78,075
2020-05,000,Total,28079,Madrid,47726,079
2020-05,010,Total Europa,28079,Madrid,34713,079
2020-05,011,Total Unión Europea,28079,Madrid,30598,079
2020-05,020,Total África,28079,Madrid,1320,079
2020-05,030,Total América,28079,Madrid,7685,079
2020-05,031,Total América del Norte,28079,Madrid,3232,079
2020-05,032,Total Centroamérica y Caribe,28079,Madrid,564,079
2020-05,033,Total Sudamérica,28079,Madrid,3889,079
2020-05,040,Total Asia,28079,Madrid,3930,079
2020-05,050,Total Oceanía,28079,Madrid,78,079
2020-05,102,Austria,28079,Madrid,574,079
2020-05,103,Bélgica,28079,Madrid,881,079
2020-05,104,Bulgaria,28079,Madrid,205,079
2020-05,107,Dinamarca,28079,Madrid,844,079
2020-05,109,Finlandia,28079,Madrid,59,079
2020-05,110,Francia,28079,Madrid,6674,079
2020-05,111,Grecia,28079,Madrid,89,079
2020-05,112,Hungria,28079,Madrid,81,079
2020-05,113,Irlanda,28079,Madrid,302,079
2020-05,115,Italia,28079,Madrid,1676,079
2020-05,116,Liechtenstein,28079,Madrid,178,079
2020-05,117,Luxemburgo,28079,Madrid,874,079
2020-05,118,Malta,28079,Madrid,50,079
2020-05,120,Noruega,28079,Madrid,87,079
2020-05,121,Países Bajos,28079,Madrid,9571,079
2020-05,122,Polonia,28079,Madrid,656,079
2020-05,123,Portugal,28079,Madrid,875,079
2020-05,124,Andorra,28079,Madrid,40,079
2020-05,125,Reino Unido,28079,Madrid,2799,079
2020-05,126,Alemania,28079,Madrid,4268,079
2020-05,128,Rumania,28079,Madrid,509,079
2020-05,131,Suecia,28079,Madrid,2009,079
2020-05,132,Suiza,28079,Madrid,273,079
2020-05,135,Ucrania,28079,Madrid,242,079
2020-05,136,Letonia,28079,Madrid,73,079
2020-05,137,Moldavia / moldava,28079,Madrid,31,079
2020-05,141,Estonia,28079,Madrid,56,079
2020-05,142,Lituania,28079,Madrid,84,079
2020-05,143,República Checa,28079,Madrid,103,079
2020-05,154,Rusia,28079,Madrid,374,079
2020-05,157,Serbia,28079,Madrid,33,079
2020-05,203,Argelia,28079,Madrid,68,079
2020-05,208,Camerun,28079,Madrid,35,079
2020-05,211,Costa de marfil,28079,Madrid,37,079
2020-05,213,Egipto,28079,Madrid,139,079
2020-05,217,Ghana,28079,Madrid,39,079
2020-05,220,Guinea ecuatorial,28079,Madrid,58,079
2020-05,221,Kenia,28079,Madrid,67,079
2020-05,228,Marruecos,28079,Madrid,560,079
2020-05,234,Nigeria,28079,Madrid,108,079
2020-05,239,Senegal,28079,Madrid,42,079
2020-05,248,Túnez,28079,Madrid,44,079
2020-05,301,Canada,28079,Madrid,35,079
2020-05,302,EE.UU.,28079,Madrid,2404,079
2020-05,303,Mexico,28079,Madrid,793,079
2020-05,317,El salvador,28079,Madrid,52,079
2020-05,319,Guatemala,28079,Madrid,66,079
2020-05,321,Honduras,28079,Madrid,148,079
2020-05,323,Nicaragua,28079,Madrid,106,079
2020-05,324,Panama,28079,Madrid,55,079
2020-05,326,Republica dominicana,28079,Madrid,90,079
2020-05,340,Argentina,28079,Madrid,477,079
2020-05,342,Brasil,28079,Madrid,342,079
2020-05,343,Colombia,28079,Madrid,813,079
2020-05,344,Chile,28079,Madrid,170,079
2020-05,345,Ecuador,28079,Madrid,249,079
2020-05,347,Paraguay,28079,Madrid,268,079
2020-05,348,Peru,28079,Madrid,409,079
2020-05,350,Uruguay,28079,Madrid,83,079
2020-05,351,Venezuela,28079,Madrid,1040,079
2020-05,402,Arabia saudita,28079,Madrid,118,079
2020-05,407,China,28079,Madrid,2360,079
2020-05,408,Emiratos arabes unidos,28079,Madrid,149,079
2020-05,409,Filipinas,28079,Madrid,271,079
2020-05,410,India,28079,Madrid,334,079
2020-05,411,Indonesia,28079,Madrid,45,079
2020-05,413,Iran,28079,Madrid,91,079
2020-05,414,Israel,28079,Madrid,75,079
2020-05,415,Japón,28079,Madrid,42,079
2020-05,420,Libano,28079,Madrid,41,079
2020-05,427,Qatar,28079,Madrid,51,079
2020-05,430,Republica de corea - corea del sur,28079,Madrid,46,079
2020-05,436,Turquia,28079,Madrid,96,079
2020-05,437,Vietnan,28079,Madrid,41,079
2020-05,501,Australia,28079,Madrid,74,079
2020-05,000,Total,28080,Majadahonda,1225,080
2020-05,010,Total Europa,28080,Majadahonda,1031,080
2020-05,011,Total Unión Europea,28080,Majadahonda,956,080
2020-05,030,Total América,28080,Majadahonda,147,080
2020-05,031,Total América del Norte,28080,Majadahonda,102,080
2020-05,033,Total Sudamérica,28080,Majadahonda,43,080
2020-05,040,Total Asia,28080,Majadahonda,31,080
2020-05,102,Austria,28080,Majadahonda,37,080
2020-05,107,Dinamarca,28080,Majadahonda,46,080
2020-05,110,Francia,28080,Majadahonda,242,080
2020-05,117,Luxemburgo,28080,Majadahonda,34,080
2020-05,121,Países Bajos,28080,Majadahonda,344,080
2020-05,125,Reino Unido,28080,Majadahonda,69,080
2020-05,126,Alemania,28080,Majadahonda,132,080
2020-05,131,Suecia,28080,Majadahonda,71,080
2020-05,000,Total,28082,Manzanares el Real,105,082
2020-05,010,Total Europa,28082,Manzanares el Real,92,082
2020-05,011,Total Unión Europea,28082,Manzanares el Real,78,082
2020-05,000,Total,28083,Meco,448,083
2020-05,010,Total Europa,28083,Meco,435,083
2020-05,011,Total Unión Europea,28083,Meco,428,083
2020-05,110,Francia,28083,Meco,47,083
2020-05,115,Italia,28083,Meco,33,083
2020-05,121,Países Bajos,28083,Meco,59,083
2020-05,126,Alemania,28083,Meco,97,083
2020-05,131,Suecia,28083,Meco,91,083
2020-05,000,Total,28084,Mejorada del Campo,402,084
2020-05,010,Total Europa,28084,Mejorada del Campo,370,084
2020-05,011,Total Unión Europea,28084,Mejorada del Campo,359,084
2020-05,110,Francia,28084,Mejorada del Campo,91,084
2020-05,115,Italia,28084,Mejorada del Campo,40,084
2020-05,121,Países Bajos,28084,Mejorada del Campo,66,084
2020-05,126,Alemania,28084,Mejorada del Campo,69,084
2020-05,131,Suecia,28084,Mejorada del Campo,40,084
2020-05,000,Total,28085,Miraflores de la Sierra,55,085
2020-05,010,Total Europa,28085,Miraflores de la Sierra,40,085
2020-05,011,Total Unión Europea,28085,Miraflores de la Sierra,31,085
2020-05,000,Total,28086,"Molar, El",192,086
2020-05,010,Total Europa,28086,"Molar, El",183,086
2020-05,011,Total Unión Europea,28086,"Molar, El",178,086
2020-05,110,Francia,28086,"Molar, El",33,086
2020-05,121,Países Bajos,28086,"Molar, El",31,086
2020-05,126,Alemania,28086,"Molar, El",42,086
2020-05,000,Total,28087,"Molinos, Los",31,087
2020-05,000,Total,28089,Moraleja de Enmedio,75,089
2020-05,010,Total Europa,28089,Moraleja de Enmedio,64,089
2020-05,011,Total Unión Europea,28089,Moraleja de Enmedio,56,089
2020-05,000,Total,28090,Moralzarzal,119,090
2020-05,010,Total Europa,28090,Moralzarzal,110,090
2020-05,011,Total Unión Europea,28090,Moralzarzal,93,090
2020-05,110,Francia,28090,Moralzarzal,42,090
2020-05,000,Total,28091,Morata de Tajuña,80,091
2020-05,010,Total Europa,28091,Morata de Tajuña,72,091
