mes,pais_orig_cod,pais_orig,mun_dest_cod,mun_dest,turistas,CMUN,Target
2022-10,040,TOTAL ASIA,28026,BRUNETE,43,026,43
2022-10,102,AUSTRIA,28026,BRUNETE,44,026,44
2022-10,107,DINAMARCA,28026,BRUNETE,30,026,30
2022-10,110,FRANCIA,28026,BRUNETE,150,026,150
2022-10,115,ITALIA,28026,BRUNETE,31,026,31
2022-10,121,PAÍSES BAJOS,28026,BRUNETE,234,026,234
2022-10,125,REINO UNIDO,28026,BRUNETE,58,026,58
2022-10,126,ALEMANIA,28026,BRUNETE,66,026,66
2022-10,128,RUMANIA,28026,BRUNETE,30,026,30
2022-10,343,COLOMBIA,28026,BRUNETE,33,026,33
2022-10,407,CHINA,28026,BRUNETE,33,026,33
2022-10,000,TOTAL,28027,BUITRAGO DEL LOZOYA,182,027,182
2022-10,010,TOTAL EUROPA,28027,BUITRAGO DEL LOZOYA,160,027,160
2022-10,011,TOTAL UNIÓN EUROPEA,28027,BUITRAGO DEL LOZOYA,151,027,151
2022-10,126,ALEMANIA,28027,BUITRAGO DEL LOZOYA,57,027,57
2022-10,000,TOTAL,28028,BUSTARVIEJO,251,028,251
2022-10,010,TOTAL EUROPA,28028,BUSTARVIEJO,189,028,189
2022-10,011,TOTAL UNIÓN EUROPEA,28028,BUSTARVIEJO,165,028,165
2022-10,020,TOTAL ÁFRICA,28028,BUSTARVIEJO,31,028,31
2022-10,110,FRANCIA,28028,BUSTARVIEJO,33,028,33
2022-10,121,PAÍSES BAJOS,28028,BUSTARVIEJO,52,028,52
2022-10,228,MARRUECOS,28028,BUSTARVIEJO,30,028,30
2022-10,000,TOTAL,28029,CABANILLAS DE LA SIERRA,91,029,91
2022-10,010,TOTAL EUROPA,28029,CABANILLAS DE LA SIERRA,70,029,70
2022-10,011,TOTAL UNIÓN EUROPEA,28029,CABANILLAS DE LA SIERRA,56,029,56
2022-10,000,TOTAL,28030,"CABRERA, LA",451,030,451
2022-10,010,TOTAL EUROPA,28030,"CABRERA, LA",415,030,415
2022-10,011,TOTAL UNIÓN EUROPEA,28030,"CABRERA, LA",367,030,367
2022-10,110,FRANCIA,28030,"CABRERA, LA",92,030,92
2022-10,121,PAÍSES BAJOS,28030,"CABRERA, LA",31,030,31
2022-10,122,POLONIA,28030,"CABRERA, LA",57,030,57
2022-10,125,REINO UNIDO,28030,"CABRERA, LA",32,030,32
2022-10,126,ALEMANIA,28030,"CABRERA, LA",104,030,104
2022-10,000,TOTAL,28031,CADALSO DE LOS VIDRIOS,46,031,46
2022-10,010,TOTAL EUROPA,28031,CADALSO DE LOS VIDRIOS,37,031,37
2022-10,000,TOTAL,28032,CAMARMA DE ESTERUELAS,188,032,188
2022-10,010,TOTAL EUROPA,28032,CAMARMA DE ESTERUELAS,150,032,150
2022-10,011,TOTAL UNIÓN EUROPEA,28032,CAMARMA DE ESTERUELAS,139,032,139
2022-10,102,AUSTRIA,28032,CAMARMA DE ESTERUELAS,43,032,43
2022-10,000,TOTAL,28033,CAMPO REAL,236,033,236
2022-10,010,TOTAL EUROPA,28033,CAMPO REAL,166,033,166
2022-10,011,TOTAL UNIÓN EUROPEA,28033,CAMPO REAL,132,033,132
2022-10,030,TOTAL AMÉRICA,28033,CAMPO REAL,41,033,41
2022-10,121,PAÍSES BAJOS,28033,CAMPO REAL,41,033,41
2022-10,000,TOTAL,28034,CANENCIA,51,034,51
2022-10,010,TOTAL EUROPA,28034,CANENCIA,44,034,44
2022-10,011,TOTAL UNIÓN EUROPEA,28034,CANENCIA,40,034,40
2022-10,000,TOTAL,28035,CARABAÑA,122,035,122
2022-10,010,TOTAL EUROPA,28035,CARABAÑA,94,035,94
2022-10,011,TOTAL UNIÓN EUROPEA,28035,CARABAÑA,76,035,76
2022-10,000,TOTAL,28036,CASARRUBUELOS,46,036,46
2022-10,010,TOTAL EUROPA,28036,CASARRUBUELOS,30,036,30
2022-10,011,TOTAL UNIÓN EUROPEA,28036,CASARRUBUELOS,30,036,30
2022-10,000,TOTAL,28037,CENICIENTOS,50,037,50
2022-10,010,TOTAL EUROPA,28037,CENICIENTOS,46,037,46
2022-10,011,TOTAL UNIÓN EUROPEA,28037,CENICIENTOS,43,037,43
2022-10,000,TOTAL,28038,CERCEDILLA,201,038,201
2022-10,010,TOTAL EUROPA,28038,CERCEDILLA,165,038,165
2022-10,011,TOTAL UNIÓN EUROPEA,28038,CERCEDILLA,141,038,141
2022-10,110,FRANCIA,28038,CERCEDILLA,39,038,39
2022-10,121,PAÍSES BAJOS,28038,CERCEDILLA,48,038,48
2022-10,000,TOTAL,28040,CIEMPOZUELOS,738,040,738
2022-10,010,TOTAL EUROPA,28040,CIEMPOZUELOS,573,040,573
2022-10,011,TOTAL UNIÓN EUROPEA,28040,CIEMPOZUELOS,522,040,522
2022-10,020,TOTAL ÁFRICA,28040,CIEMPOZUELOS,78,040,78
2022-10,030,TOTAL AMÉRICA,28040,CIEMPOZUELOS,74,040,74
2022-10,031,TOTAL AMÉRICA DEL NORTE,28040,CIEMPOZUELOS,32,040,32
2022-10,033,TOTAL SUDAMÉRICA,28040,CIEMPOZUELOS,42,040,42
2022-10,107,DINAMARCA,28040,CIEMPOZUELOS,50,040,50
2022-10,110,FRANCIA,28040,CIEMPOZUELOS,112,040,112
2022-10,115,ITALIA,28040,CIEMPOZUELOS,31,040,31
2022-10,121,PAÍSES BAJOS,28040,CIEMPOZUELOS,53,040,53
2022-10,122,POLONIA,28040,CIEMPOZUELOS,46,040,46
2022-10,123,PORTUGAL,28040,CIEMPOZUELOS,47,040,47
2022-10,125,REINO UNIDO,28040,CIEMPOZUELOS,35,040,35
2022-10,126,ALEMANIA,28040,CIEMPOZUELOS,66,040,66
2022-10,228,MARRUECOS,28040,CIEMPOZUELOS,68,040,68
2022-10,000,TOTAL,28041,COBEÑA,83,041,83
2022-10,010,TOTAL EUROPA,28041,COBEÑA,56,041,56
2022-10,011,TOTAL UNIÓN EUROPEA,28041,COBEÑA,43,041,43
2022-10,000,TOTAL,28042,COLMENAR DEL ARROYO,37,042,37
2022-10,000,TOTAL,28043,COLMENAR DE OREJA,280,043,280
2022-10,010,TOTAL EUROPA,28043,COLMENAR DE OREJA,223,043,223
2022-10,011,TOTAL UNIÓN EUROPEA,28043,COLMENAR DE OREJA,191,043,191
2022-10,110,FRANCIA,28043,COLMENAR DE OREJA,33,043,33
2022-10,121,PAÍSES BAJOS,28043,COLMENAR DE OREJA,55,043,55
2022-10,000,TOTAL,28044,COLMENAREJO,258,044,258
2022-10,010,TOTAL EUROPA,28044,COLMENAREJO,215,044,215
2022-10,011,TOTAL UNIÓN EUROPEA,28044,COLMENAREJO,184,044,184
2022-10,110,FRANCIA,28044,COLMENAREJO,32,044,32
2022-10,121,PAÍSES BAJOS,28044,COLMENAREJO,74,044,74
2022-10,000,TOTAL,28045,COLMENAR VIEJO,1625,045,1625
2022-10,010,TOTAL EUROPA,28045,COLMENAR VIEJO,1288,045,1288
2022-10,011,TOTAL UNIÓN EUROPEA,28045,COLMENAR VIEJO,1120,045,1120
2022-10,020,TOTAL ÁFRICA,28045,COLMENAR VIEJO,74,045,74
2022-10,030,TOTAL AMÉRICA,28045,COLMENAR VIEJO,218,045,218
2022-10,031,TOTAL AMÉRICA DEL NORTE,28045,COLMENAR VIEJO,116,045,116
2022-10,033,TOTAL SUDAMÉRICA,28045,COLMENAR VIEJO,93,045,93
2022-10,040,TOTAL ASIA,28045,COLMENAR VIEJO,42,045,42
2022-10,102,AUSTRIA,28045,COLMENAR VIEJO,59,045,59
2022-10,110,FRANCIA,28045,COLMENAR VIEJO,304,045,304
2022-10,115,ITALIA,28045,COLMENAR VIEJO,54,045,54
2022-10,117,LUXEMBURGO,28045,COLMENAR VIEJO,53,045,53
2022-10,121,PAÍSES BAJOS,28045,COLMENAR VIEJO,273,045,273
2022-10,122,POLONIA,28045,COLMENAR VIEJO,32,045,32
2022-10,123,PORTUGAL,28045,COLMENAR VIEJO,53,045,53
2022-10,125,REINO UNIDO,28045,COLMENAR VIEJO,117,045,117
2022-10,126,ALEMANIA,28045,COLMENAR VIEJO,165,045,165
2022-10,132,SUIZA,28045,COLMENAR VIEJO,35,045,35
2022-10,228,MARRUECOS,28045,COLMENAR VIEJO,67,045,67
2022-10,302,EE.UU.,28045,COLMENAR VIEJO,75,045,75
2022-10,343,COLOMBIA,28045,COLMENAR VIEJO,55,045,55
2022-10,000,TOTAL,28046,COLLADO MEDIANO,258,046,258
2022-10,010,TOTAL EUROPA,28046,COLLADO MEDIANO,229,046,229
2022-10,011,TOTAL UNIÓN EUROPEA,28046,COLLADO MEDIANO,191,046,191
2022-10,110,FRANCIA,28046,COLLADO MEDIANO,33,046,33
2022-10,115,ITALIA,28046,COLLADO MEDIANO,38,046,38
2022-10,121,PAÍSES BAJOS,28046,COLLADO MEDIANO,43,046,43
2022-10,126,ALEMANIA,28046,COLLADO MEDIANO,38,046,38
2022-10,000,TOTAL,28047,COLLADO VILLALBA,1848,047,1848
2022-10,010,TOTAL EUROPA,28047,COLLADO VILLALBA,1414,047,1414
2022-10,011,TOTAL UNIÓN EUROPEA,28047,COLLADO VILLALBA,1249,047,1249
2022-10,020,TOTAL ÁFRICA,28047,COLLADO VILLALBA,133,047,133
2022-10,030,TOTAL AMÉRICA,28047,COLLADO VILLALBA,264,047,264
2022-10,031,TOTAL AMÉRICA DEL NORTE,28047,COLLADO VILLALBA,73,047,73
2022-10,033,TOTAL SUDAMÉRICA,28047,COLLADO VILLALBA,172,047,172
2022-10,040,TOTAL ASIA,28047,COLLADO VILLALBA,36,047,36
2022-10,102,AUSTRIA,28047,COLLADO VILLALBA,67,047,67
2022-10,103,BÉLGICA,28047,COLLADO VILLALBA,31,047,31
2022-10,104,BULGARIA,28047,COLLADO VILLALBA,91,047,91
2022-10,110,FRANCIA,28047,COLLADO VILLALBA,345,047,345
2022-10,115,ITALIA,28047,COLLADO VILLALBA,57,047,57
2022-10,117,LUXEMBURGO,28047,COLLADO VILLALBA,73,047,73
2022-10,121,PAÍSES BAJOS,28047,COLLADO VILLALBA,279,047,279
2022-10,122,POLONIA,28047,COLLADO VILLALBA,31,047,31
2022-10,123,PORTUGAL,28047,COLLADO VILLALBA,68,047,68
2022-10,125,REINO UNIDO,28047,COLLADO VILLALBA,107,047,107
2022-10,126,ALEMANIA,28047,COLLADO VILLALBA,132,047,132
2022-10,128,RUMANIA,28047,COLLADO VILLALBA,32,047,32
2022-10,132,SUIZA,28047,COLLADO VILLALBA,51,047,51
2022-10,228,MARRUECOS,28047,COLLADO VILLALBA,127,047,127
2022-10,302,EE.UU.,28047,COLLADO VILLALBA,63,047,63
2022-10,343,COLOMBIA,28047,COLLADO VILLALBA,118,047,118
2022-10,000,TOTAL,28049,COSLADA,2749,049,2749
2022-10,010,TOTAL EUROPA,28049,COSLADA,2234,049,2234
2022-10,011,TOTAL UNIÓN EUROPEA,28049,COSLADA,1980,049,1980
2022-10,020,TOTAL ÁFRICA,28049,COSLADA,41,049,41
2022-10,030,TOTAL AMÉRICA,28049,COSLADA,398,049,398
2022-10,031,TOTAL AMÉRICA DEL NORTE,28049,COSLADA,216,049,216
2022-10,033,TOTAL SUDAMÉRICA,28049,COSLADA,163,049,163
2022-10,040,TOTAL ASIA,28049,COSLADA,73,049,73
2022-10,102,AUSTRIA,28049,COSLADA,71,049,71
2022-10,103,BÉLGICA,28049,COSLADA,67,049,67
2022-10,107,DINAMARCA,28049,COSLADA,41,049,41
2022-10,110,FRANCIA,28049,COSLADA,323,049,323
2022-10,115,ITALIA,28049,COSLADA,172,049,172
2022-10,117,LUXEMBURGO,28049,COSLADA,36,049,36
2022-10,121,PAÍSES BAJOS,28049,COSLADA,377,049,377
2022-10,122,POLONIA,28049,COSLADA,59,049,59
2022-10,123,PORTUGAL,28049,COSLADA,107,049,107
2022-10,125,REINO UNIDO,28049,COSLADA,184,049,184
2022-10,126,ALEMANIA,28049,COSLADA,400,049,400
2022-10,128,RUMANIA,28049,COSLADA,185,049,185
2022-10,131,SUECIA,28049,COSLADA,90,049,90
2022-10,132,SUIZA,28049,COSLADA,49,049,49
2022-10,302,EE.UU.,28049,COSLADA,173,049,173
2022-10,343,COLOMBIA,28049,COSLADA,100,049,100
2022-10,000,TOTAL,28050,CUBAS DE LA SAGRA,251,050,251
2022-10,010,TOTAL EUROPA,28050,CUBAS DE LA SAGRA,202,050,202
2022-10,011,TOTAL UNIÓN EUROPEA,28050,CUBAS DE LA SAGRA,174,050,174
2022-10,110,FRANCIA,28050,CUBAS DE LA SAGRA,49,050,49
2022-10,121,PAÍSES BAJOS,28050,CUBAS DE LA SAGRA,41,050,41
2022-10,126,ALEMANIA,28050,CUBAS DE LA SAGRA,40,050,40
2022-10,000,TOTAL,28052,CHINCHÓN,248,052,248
2022-10,010,TOTAL EUROPA,28052,CHINCHÓN,197,052,197
2022-10,011,TOTAL UNIÓN EUROPEA,28052,CHINCHÓN,185,052,185
2022-10,030,TOTAL AMÉRICA,28052,CHINCHÓN,32,052,32
2022-10,110,FRANCIA,28052,CHINCHÓN,42,052,42
2022-10,121,PAÍSES BAJOS,28052,CHINCHÓN,71,052,71
2022-10,000,TOTAL,28053,DAGANZO DE ARRIBA,335,053,335
2022-10,010,TOTAL EUROPA,28053,DAGANZO DE ARRIBA,277,053,277
2022-10,011,TOTAL UNIÓN EUROPEA,28053,DAGANZO DE ARRIBA,237,053,237
2022-10,030,TOTAL AMÉRICA,28053,DAGANZO DE ARRIBA,34,053,34
2022-10,110,FRANCIA,28053,DAGANZO DE ARRIBA,42,053,42
2022-10,121,PAÍSES BAJOS,28053,DAGANZO DE ARRIBA,49,053,49
2022-10,123,PORTUGAL,28053,DAGANZO DE ARRIBA,33,053,33
2022-10,126,ALEMANIA,28053,DAGANZO DE ARRIBA,32,053,32
2022-10,000,TOTAL,28054,"ESCORIAL, EL",812,054,812
2022-10,010,TOTAL EUROPA,28054,"ESCORIAL, EL",644,054,644
2022-10,011,TOTAL UNIÓN EUROPEA,28054,"ESCORIAL, EL",552,054,552
2022-10,030,TOTAL AMÉRICA,28054,"ESCORIAL, EL",131,054,131
2022-10,031,TOTAL AMÉRICA DEL NORTE,28054,"ESCORIAL, EL",99,054,99
2022-10,102,AUSTRIA,28054,"ESCORIAL, EL",36,054,36
2022-10,110,FRANCIA,28054,"ESCORIAL, EL",136,054,136
2022-10,115,ITALIA,28054,"ESCORIAL, EL",54,054,54
2022-10,121,PAÍSES BAJOS,28054,"ESCORIAL, EL",143,054,143
2022-10,125,REINO UNIDO,28054,"ESCORIAL, EL",55,054,55
2022-10,126,ALEMANIA,28054,"ESCORIAL, EL",80,054,80
2022-10,132,SUIZA,28054,"ESCORIAL, EL",30,054,30
2022-10,302,EE.UU.,28054,"ESCORIAL, EL",77,054,77
2022-10,000,TOTAL,28055,ESTREMERA,151,055,151
2022-10,010,TOTAL EUROPA,28055,ESTREMERA,134,055,134
2022-10,011,TOTAL UNIÓN EUROPEA,28055,ESTREMERA,115,055,115
2022-10,000,TOTAL,28057,FRESNO DE TOROTE,56,057,56
2022-10,010,TOTAL EUROPA,28057,FRESNO DE TOROTE,44,057,44
2022-10,000,TOTAL,28058,FUENLABRADA,4564,058,4564
2022-10,010,TOTAL EUROPA,28058,FUENLABRADA,3582,058,3582
2022-10,011,TOTAL UNIÓN EUROPEA,28058,FUENLABRADA,3181,058,3181
2022-10,020,TOTAL ÁFRICA,28058,FUENLABRADA,402,058,402
2022-10,030,TOTAL AMÉRICA,28058,FUENLABRADA,391,058,391
2022-10,031,TOTAL AMÉRICA DEL NORTE,28058,FUENLABRADA,127,058,127
2022-10,033,TOTAL SUDAMÉRICA,28058,FUENLABRADA,246,058,246
2022-10,040,TOTAL ASIA,28058,FUENLABRADA,186,058,186
2022-10,102,AUSTRIA,28058,FUENLABRADA,123,058,123
2022-10,103,BÉLGICA,28058,FUENLABRADA,65,058,65
2022-10,107,DINAMARCA,28058,FUENLABRADA,111,058,111
2022-10,110,FRANCIA,28058,FUENLABRADA,730,058,730
2022-10,115,ITALIA,28058,FUENLABRADA,216,058,216
2022-10,117,LUXEMBURGO,28058,FUENLABRADA,117,058,117
2022-10,121,PAÍSES BAJOS,28058,FUENLABRADA,711,058,711
2022-10,122,POLONIA,28058,FUENLABRADA,117,058,117
2022-10,123,PORTUGAL,28058,FUENLABRADA,254,058,254
2022-10,125,REINO UNIDO,28058,FUENLABRADA,302,058,302
2022-10,126,ALEMANIA,28058,FUENLABRADA,446,058,446
2022-10,128,RUMANIA,28058,FUENLABRADA,69,058,69
2022-10,131,SUECIA,28058,FUENLABRADA,93,058,93
2022-10,132,SUIZA,28058,FUENLABRADA,87,058,87
2022-10,220,GUINEA ECUATORIAL,28058,FUENLABRADA,42,058,42
2022-10,228,MARRUECOS,28058,FUENLABRADA,265,058,265
2022-10,234,NIGERIA,28058,FUENLABRADA,78,058,78
2022-10,302,EE.UU.,28058,FUENLABRADA,97,058,97
2022-10,343,COLOMBIA,28058,FUENLABRADA,153,058,153
2022-10,344,CHILE,28058,FUENLABRADA,31,058,31
2022-10,407,CHINA,28058,FUENLABRADA,129,058,129
2022-10,000,TOTAL,28059,FUENTE EL SAZ DE JARAMA,45,059,45
2022-10,010,TOTAL EUROPA,28059,FUENTE EL SAZ DE JARAMA,30,059,30
2022-10,000,TOTAL,28060,FUENTIDUEÑA DE TAJO,200,060,200
2022-10,010,TOTAL EUROPA,28060,FUENTIDUEÑA DE TAJO,167,060,167
2022-10,011,TOTAL UNIÓN EUROPEA,28060,FUENTIDUEÑA DE TAJO,158,060,158
2022-10,110,FRANCIA,28060,FUENTIDUEÑA DE TAJO,35,060,35
2022-10,121,PAÍSES BAJOS,28060,FUENTIDUEÑA DE TAJO,43,060,43
2022-10,000,TOTAL,28061,GALAPAGAR,1300,061,1300
2022-10,010,TOTAL EUROPA,28061,GALAPAGAR,1014,061,1014
2022-10,011,TOTAL UNIÓN EUROPEA,28061,GALAPAGAR,898,061,898
2022-10,020,TOTAL ÁFRICA,28061,GALAPAGAR,97,061,97
2022-10,030,TOTAL AMÉRICA,28061,GALAPAGAR,162,061,162
2022-10,031,TOTAL AMÉRICA DEL NORTE,28061,GALAPAGAR,47,061,47
2022-10,033,TOTAL SUDAMÉRICA,28061,GALAPAGAR,107,061,107
2022-10,102,AUSTRIA,28061,GALAPAGAR,57,061,57
2022-10,110,FRANCIA,28061,GALAPAGAR,222,061,222
2022-10,115,ITALIA,28061,GALAPAGAR,39,061,39
2022-10,117,LUXEMBURGO,28061,GALAPAGAR,57,061,57
2022-10,121,PAÍSES BAJOS,28061,GALAPAGAR,251,061,251
2022-10,125,REINO UNIDO,28061,GALAPAGAR,91,061,91
2022-10,126,ALEMANIA,28061,GALAPAGAR,132,061,132
2022-10,131,SUECIA,28061,GALAPAGAR,35,061,35
2022-10,228,MARRUECOS,28061,GALAPAGAR,89,061,89
2022-10,343,COLOMBIA,28061,GALAPAGAR,57,061,57
2022-10,000,TOTAL,28062,GARGANTA DE LOS MONTES,56,062,56
2022-10,010,TOTAL EUROPA,28062,GARGANTA DE LOS MONTES,34,062,34
2022-10,000,TOTAL,28065,GETAFE,7876,065,7876
2022-10,010,TOTAL EUROPA,28065,GETAFE,6256,065,6256
2022-10,011,TOTAL UNIÓN EUROPEA,28065,GETAFE,5638,065,5638
2022-10,020,TOTAL ÁFRICA,28065,GETAFE,271,065,271
2022-10,030,TOTAL AMÉRICA,28065,GETAFE,958,065,958
2022-10,031,TOTAL AMÉRICA DEL NORTE,28065,GETAFE,401,065,401
2022-10,033,TOTAL SUDAMÉRICA,28065,GETAFE,530,065,530
2022-10,040,TOTAL ASIA,28065,GETAFE,387,065,387
2022-10,102,AUSTRIA,28065,GETAFE,221,065,221
2022-10,103,BÉLGICA,28065,GETAFE,127,065,127
2022-10,104,BULGARIA,28065,GETAFE,68,065,68
2022-10,107,DINAMARCA,28065,GETAFE,175,065,175
2022-10,109,FINLANDIA,28065,GETAFE,32,065,32
2022-10,110,FRANCIA,28065,GETAFE,1270,065,1270
2022-10,112,HUNGRIA,28065,GETAFE,39,065,39
2022-10,113,IRLANDA,28065,GETAFE,156,065,156
2022-10,115,ITALIA,28065,GETAFE,332,065,332
2022-10,116,LIECHTENSTEIN,28065,GETAFE,57,065,57
2022-10,117,LUXEMBURGO,28065,GETAFE,116,065,116
2022-10,121,PAÍSES BAJOS,28065,GETAFE,1152,065,1152
2022-10,122,POLONIA,28065,GETAFE,235,065,235
2022-10,123,PORTUGAL,28065,GETAFE,361,065,361
2022-10,125,REINO UNIDO,28065,GETAFE,391,065,391
2022-10,126,ALEMANIA,28065,GETAFE,806,065,806
2022-10,128,RUMANIA,28065,GETAFE,131,065,131
2022-10,131,SUECIA,28065,GETAFE,285,065,285
2022-10,132,SUIZA,28065,GETAFE,117,065,117
2022-10,136,LETONIA,28065,GETAFE,36,065,36
2022-10,142,LITUANIA,28065,GETAFE,30,065,30
2022-10,228,MARRUECOS,28065,GETAFE,238,065,238
2022-10,302,EE.UU.,28065,GETAFE,283,065,283
2022-10,340,ARGENTINA,28065,GETAFE,46,065,46
2022-10,342,BRASIL,28065,GETAFE,50,065,50
2022-10,343,COLOMBIA,28065,GETAFE,279,065,279
2022-10,348,PERU,28065,GETAFE,79,065,79
2022-10,351,VENEZUELA,28065,GETAFE,31,065,31
2022-10,407,CHINA,28065,GETAFE,192,065,192
2022-10,410,INDIA,28065,GETAFE,41,065,41
2022-10,430,REPUBLICA DE COREA - COREA DEL SUR,28065,GETAFE,54,065,54
2022-10,000,TOTAL,28066,GRIÑÓN,240,066,240
2022-10,010,TOTAL EUROPA,28066,GRIÑÓN,185,066,185
2022-10,011,TOTAL UNIÓN EUROPEA,28066,GRIÑÓN,154,066,154
2022-10,020,TOTAL ÁFRICA,28066,GRIÑÓN,33,066,33
2022-10,110,FRANCIA,28066,GRIÑÓN,37,066,37
2022-10,121,PAÍSES BAJOS,28066,GRIÑÓN,62,066,62
2022-10,000,TOTAL,28067,GUADALIX DE LA SIERRA,205,067,205
2022-10,010,TOTAL EUROPA,28067,GUADALIX DE LA SIERRA,179,067,179
2022-10,011,TOTAL UNIÓN EUROPEA,28067,GUADALIX DE LA SIERRA,144,067,144
2022-10,000,TOTAL,28068,GUADARRAMA,911,068,911
2022-10,010,TOTAL EUROPA,28068,GUADARRAMA,798,068,798
2022-10,011,TOTAL UNIÓN EUROPEA,28068,GUADARRAMA,716,068,716
2022-10,020,TOTAL ÁFRICA,28068,GUADARRAMA,50,068,50
2022-10,030,TOTAL AMÉRICA,28068,GUADARRAMA,46,068,46
2022-10,102,AUSTRIA,28068,GUADARRAMA,48,068,48
2022-10,110,FRANCIA,28068,GUADARRAMA,127,068,127
2022-10,115,ITALIA,28068,GUADARRAMA,36,068,36
2022-10,121,PAÍSES BAJOS,28068,GUADARRAMA,235,068,235
2022-10,123,PORTUGAL,28068,GUADARRAMA,62,068,62
2022-10,125,REINO UNIDO,28068,GUADARRAMA,53,068,53
2022-10,126,ALEMANIA,28068,GUADARRAMA,76,068,76
2022-10,131,SUECIA,28068,GUADARRAMA,33,068,33
2022-10,228,MARRUECOS,28068,GUADARRAMA,48,068,48
2022-10,000,TOTAL,28070,HORCAJO DE LA SIERRA-AOSLOS,115,070,115
2022-10,010,TOTAL EUROPA,28070,HORCAJO DE LA SIERRA-AOSLOS,103,070,103
2022-10,011,TOTAL UNIÓN EUROPEA,28070,HORCAJO DE LA SIERRA-AOSLOS,97,070,97
2022-10,000,TOTAL,28071,HORCAJUELO DE LA SIERRA,100,071,100
2022-10,010,TOTAL EUROPA,28071,HORCAJUELO DE LA SIERRA,98,071,98
2022-10,011,TOTAL UNIÓN EUROPEA,28071,HORCAJUELO DE LA SIERRA,88,071,88
2022-10,102,AUSTRIA,28071,HORCAJUELO DE LA SIERRA,31,071,31
2022-10,000,TOTAL,28072,HOYO DE MANZANARES,43,072,43
2022-10,010,TOTAL EUROPA,28072,HOYO DE MANZANARES,35,072,35
2022-10,011,TOTAL UNIÓN EUROPEA,28072,HOYO DE MANZANARES,34,072,34
2022-10,000,TOTAL,28073,HUMANES DE MADRID,673,073,673
2022-10,010,TOTAL EUROPA,28073,HUMANES DE MADRID,568,073,568
2022-10,011,TOTAL UNIÓN EUROPEA,28073,HUMANES DE MADRID,509,073,509
2022-10,020,TOTAL ÁFRICA,28073,HUMANES DE MADRID,54,073,54
2022-10,110,FRANCIA,28073,HUMANES DE MADRID,144,073,144
2022-10,115,ITALIA,28073,HUMANES DE MADRID,31,073,31
2022-10,121,PAÍSES BAJOS,28073,HUMANES DE MADRID,61,073,61
2022-10,123,PORTUGAL,28073,HUMANES DE MADRID,140,073,140
2022-10,125,REINO UNIDO,28073,HUMANES DE MADRID,48,073,48
2022-10,126,ALEMANIA,28073,HUMANES DE MADRID,60,073,60
2022-10,228,MARRUECOS,28073,HUMANES DE MADRID,46,073,46
2022-10,000,TOTAL,28074,LEGANÉS,4794,074,4794
2022-10,010,TOTAL EUROPA,28074,LEGANÉS,3857,074,3857
2022-10,011,TOTAL UNIÓN EUROPEA,28074,LEGANÉS,3448,074,3448
2022-10,020,TOTAL ÁFRICA,28074,LEGANÉS,288,074,288
2022-10,030,TOTAL AMÉRICA,28074,LEGANÉS,517,074,517
2022-10,031,TOTAL AMÉRICA DEL NORTE,28074,LEGANÉS,173,074,173
2022-10,033,TOTAL SUDAMÉRICA,28074,LEGANÉS,321,074,321
2022-10,040,TOTAL ASIA,28074,LEGANÉS,128,074,128
2022-10,102,AUSTRIA,28074,LEGANÉS,159,074,159
2022-10,103,BÉLGICA,28074,LEGANÉS,43,074,43
2022-10,104,BULGARIA,28074,LEGANÉS,30,074,30
2022-10,107,DINAMARCA,28074,LEGANÉS,94,074,94
2022-10,110,FRANCIA,28074,LEGANÉS,876,074,876
2022-10,113,IRLANDA,28074,LEGANÉS,104,074,104
2022-10,115,ITALIA,28074,LEGANÉS,224,074,224
2022-10,116,LIECHTENSTEIN,28074,LEGANÉS,33,074,33
2022-10,117,LUXEMBURGO,28074,LEGANÉS,111,074,111
2022-10,121,PAÍSES BAJOS,28074,LEGANÉS,793,074,793
2022-10,122,POLONIA,28074,LEGANÉS,120,074,120
2022-10,123,PORTUGAL,28074,LEGANÉS,167,074,167
2022-10,125,REINO UNIDO,28074,LEGANÉS,293,074,293
2022-10,126,ALEMANIA,28074,LEGANÉS,491,074,491
2022-10,128,RUMANIA,28074,LEGANÉS,90,074,90
2022-10,131,SUECIA,28074,LEGANÉS,123,074,123
2022-10,132,SUIZA,28074,LEGANÉS,73,074,73
2022-10,228,MARRUECOS,28074,LEGANÉS,213,074,213
2022-10,302,EE.UU.,28074,LEGANÉS,135,074,135
2022-10,343,COLOMBIA,28074,LEGANÉS,230,074,230
2022-10,407,CHINA,28074,LEGANÉS,51,074,51
2022-10,000,TOTAL,28075,LOECHES,512,075,512
2022-10,010,TOTAL EUROPA,28075,LOECHES,441,075,441
2022-10,011,TOTAL UNIÓN EUROPEA,28075,LOECHES,396,075,396
2022-10,030,TOTAL AMÉRICA,28075,LOECHES,46,075,46
2022-10,102,AUSTRIA,28075,LOECHES,64,075,64
2022-10,110,FRANCIA,28075,LOECHES,106,075,106
2022-10,121,PAÍSES BAJOS,28075,LOECHES,61,075,61
2022-10,125,REINO UNIDO,28075,LOECHES,30,075,30
2022-10,126,ALEMANIA,28075,LOECHES,36,075,36
2022-10,000,TOTAL,28079,MADRID,536369,079,536369
2022-10,010,TOTAL EUROPA,28079,MADRID,328456,079,328456
2022-10,011,TOTAL UNIÓN EUROPEA,28079,MADRID,259621,079,259621
2022-10,020,TOTAL ÁFRICA,28079,MADRID,9197,079,9197
