GEOCODIGO,DESBDT,capacidad_zona,prop_riesgo,tasa_riesgo,tasa_mayores,poblacion_mayores,nombre_zona,nsec,t3_1,t1_1,t2_1,t2_2,t4_1,t4_2,t4_3,t5_1,t6_1,t7_1,t8_1,t9_1,t10_1,t11_1,t12_1,area,densidad_hab_km
152,Los Yébenes,8291,0.34139632456981156,0.01225093550636327,0.00468201860034257,0.309904155898792,Los Yébenes,33,48.867448602680454,33278,0.5405580112987559,0.4594443926918685,0.10772952701484464,0.5823657581585432,0.309904155898792,0.16015648175972114,0.24160076627201155,0.04449887012440651,0.03394151391309574,0.3386303533866218,0.13161119658633333,0.42537602319850953,0.4907247070136426,1486810.28716023,22382.14268987884
153,Lucero,9705,0.2357195731890686,0.00990720083642681,0.01975002360721736,0.21437787242777231,Lucero,33,44.96428458972648,38974,0.5321165931133577,0.4678834068866424,0.12125717401344484,0.6643676681890491,0.21437787242777231,0.18697702570944733,0.29416382716682915,0.05447189408323497,0.04191284189459639,0.33683026376558733,0.14562329758300405,0.4692433417149895,0.5492776184122748,1665138.192018,23405.86516291898
154,Luis Vives,12277,0.1099309243073432,0.00840965812728077,0.02592984721025292,0.09986566112495406,Luis Vives,25,37.563499681385565,48962,0.5081576957640619,0.4918423042359381,0.2132076140680528,0.6869155344961398,0.09986566112495406,0.09753450022466402,0.12706543646092888,0.07996548343613415,0.06746288346064296,0.44237366324905025,0.1141050733221682,0.6010209488991463,0.6749458437155346,1368811.97139383,35769.70469519135
155,Majadahonda,12733,0.21143808700152716,0.00535318926273148,0.0180180457851536,0.1921909099796653,Majadahonda,34,42.195559484983576,51144,0.529801294384483,0.47019870561551697,0.1602949632410449,0.6475254516658846,0.1921909099796653,0.12445660683560145,0.21183967034256215,0.0759533943375567,0.06703037893007978,0.5570257410448929,0.08802467542624746,0.5018790747692788,0.5505072950883779,30837795.9886296,1658.484283988961
156,Manuel Merino,3411,0.1846546500157513,0.00256269844929257,0.02892008392473526,0.16826370130348334,Manuel Merino,10,42.524482134177774,13579,0.5104240002945725,0.48957599970542753,0.14322428750276162,0.6885072170262906,0.16826370130348334,0.13773312467781132,0.16678427719272407,0.08088650121511157,0.06924251417630164,0.37026509315855366,0.13099003608513146,0.5059445982767509,0.580321872008248,462730.319989937,29345.386315500793
157,Manzanares El Real,4325,0.13713657415230038,0.00462403851692159,0.01974284929081846,0.12404913808114226,Manzanares El Real,8,39.74623988043415,17229,0.4945521852690232,0.5054478147309768,0.1977576353822044,0.6782198850774857,0.12404913808114226,0.10481596726449592,0.14325130883974693,0.05492549190318648,0.04085278890243195,0.4593844738522259,0.11571153288060829,0.5753020953044287,0.6505047942422659,167919762.549903,102.60257481533672
158,Maqueda,6858,0.3204828705952625,0.01500014401856957,0.01352339549414335,0.29117497722884106,Maqueda,24,47.97941224906183,27447,0.5443580099828761,0.4556419900171239,0.117184821656283,0.5916474842423579,0.29117497722884106,0.1644678908441724,0.25974397930557075,0.04487152694283528,0.03495727037563304,0.3564265092724159,0.12591279192625787,0.4295754035049368,0.4911476664116297,1231421.77241732,22288.870161943512
159,Mar Báltico,12583,0.2844990752674751,0.00689366652601588,0.0264635941503464,0.25805502991402196,Mar Báltico,42,46.61222408970245,50478,0.5369615139268592,0.4630384860731408,0.12587482269503547,0.6160755953088474,0.25805502991402196,0.11451003209318912,0.19257734854788225,0.04570679900154523,0.0344752109830025,0.3797674452236618,0.13207312888783232,0.46909371013114626,0.5405803340068941,15368327.1050776,3284.547475783645
160,Marqués de la Valdavia,4033,0.2565365349725605,0.00307786576307754,0.01566167259970411,0.2331309616694532,Marqués de la Valdavia,10,44.57457084649205,16149,0.524113759365905,0.475886240634095,0.1342395752058951,0.6326007802340703,0.2331309616694532,0.09324276425784878,0.16422573533964951,0.06805437488389374,0.05446630751130101,0.38485321691745616,0.11010280512725246,0.48840361013065825,0.5472502569818564,1103117.26373046,14639.422780301904
161,Martín de Vargas,3902,0.2704623801777278,0.0193464531121179,0.03772611184978503,0.2454806142034549,Martín de Vargas,14,46.84439968650032,15630,0.5460112539987204,0.4539887460012796,0.09282839411388356,0.6616842162507998,0.2454806142034549,0.1094055918106206,0.17701243122200894,0.05833818937939859,0.04994634037108125,0.5545129046705055,0.1149189443378119,0.5125364555342291,0.5797412284069098,305113.60444963,51226.821000635835
162,Martínez de la Riva,4179,0.1349400602084823,0.01212550188686224,0.0198174028883699,0.12259263814723705,Martínez de la Riva,10,39.93448306233875,16667,0.5344143697126058,0.46558563028739425,0.14373366532669346,0.7336718065638688,0.12259263814723705,0.3514137697246055,0.5035032939341213,0.03286359872802544,0.02383262134757305,0.2408109977800444,0.1780989680206396,0.48330146397072055,0.588219955600888,431338.843838864,38640.15550203107
163,María Curie,3300,0.19204976531862805,0.00880676449543483,0.02852814993600531,0.17411843024138457,María Curie,8,41.03544022316684,13174,0.5069865872172461,0.4930134127827539,0.1805110596629725,0.6453575072111736,0.17411843024138457,0.162758744496736,0.22353523607104905,0.03207307575527554,0.01999549870957947,0.2156172688629118,0.16055332473052983,0.5042381281311674,0.5977093289813269,2491707.90247202,5287.136580868926
164,María Montessori,3394,0.23264339989164928,0.0152924152435451,0.02205162903244026,0.21152127801198137,María Montessori,10,46.43391087197693,13521,0.5138486576436654,0.4861513423563346,0.09400797278307815,0.6944707492049405,0.21152127801198137,0.04681296501738036,0.07927836698469048,0.06728940906737668,0.05234462687671031,0.35667535685230384,0.11462310479994084,0.5061723393240145,0.5718383033799275,6708530.0644609,2015.4936878987592
166,Meco,6743,0.10852869179062716,0.01443211325687468,-0.0100804859892048,0.09878213170804222,Meco,10,37.7298185929835,26908,0.4935024936821763,0.5064975063178236,0.2028817823695555,0.6983454660324067,0.09878213170804222,0.12375863683662852,0.14883988404935336,0.05390820945443735,0.03827928125464546,0.3274628957930727,0.12789960606511075,0.5875777463951241,0.6730946670135276,123832480.140163,217.29355633952807
167,Media Legua,6152,0.3270627121809053,0.00690378475884426,0.00633888068671016,0.2971093044998171,Media Legua,24,48.79276812324702,24601,0.549251823096622,0.45074817690337793,0.11157815129466282,0.5913103776269257,0.2971093044998171,0.09785735132718182,0.17016255436770863,0.04911274744929068,0.0397046055038413,0.40340661761717006,0.1357540384537214,0.4213461607251737,0.4899380472338523,1416620.8476141,17365.973429964324
168,Mejorada del Campo,11312,0.12150295302802969,0.02103051232270234,0.01575897739855188,0.112204941171257,Mejorada del Campo,22,38.74086518579247,45131,0.5003009040349206,0.49969909596507944,0.1826438545567348,0.7051468547118389,0.112204941171257,0.12253895105359952,0.1445878620017283,0.04685489353216193,0.02971820699740754,0.25437164033591103,0.1373934634730008,0.5701770357404002,0.6598469034588198,76676559.2772007,588.5892693338344
169,Mendiguchía Carriche,5190,0.2974076091058522,0.00872486484929492,0.02236803663745558,0.2704537913093747,Mendiguchía Carriche,19,46.3824559157915,20758,0.5219811253492629,0.47801887465073706,0.12539253781674534,0.6041571490509683,0.2704537913093747,0.1358440938433375,0.19018842855766452,0.03879338086520859,0.02753450236053569,0.22080369014355913,0.15819435880142596,0.4317923932941517,0.5129976057423644,2967108.69334571,6996.036257975198
170,Miguel Servet,4252,0.2958022551685595,0.00287752674893595,-0.00342723120358959,0.26805421848543237,Miguel Servet,13,46.32580745606353,17127,0.519815314999708,0.480184685000292,0.12449211770888072,0.6074672680562854,0.26805421848543237,0.1808280434401822,0.2535738074385473,0.04154262275938576,0.03042508320196181,0.2510825013137152,0.17822237402931046,0.419177748584107,0.5107060489285923,17883271.3514071,957.7106818687514
172,Miraflores,5381,0.23053533081006244,0.0092780019902289,0.02961696633380712,0.20873593531550003,Miraflores,13,43.42119800540591,21458,0.5246957824587566,0.47530421754124336,0.13612558020318763,0.6551510112778451,0.20873593531550003,0.18171741075589523,0.27662516543946314,0.05643512908938391,0.04324910522881909,0.28838030105322027,0.13376605461832416,0.47884407680119306,0.5522430282412154,673170.955047432,31876.00391714473
173,Mirasierra,6595,0.18700423238951636,0.01103769169616172,0.01395574266145559,0.1701742790187852,Mirasierra,16,39.61016028650263,26457,0.5245414521676683,0.4754585478323317,0.21215929621650223,0.6176818951506218,0.1701742790187852,0.05034314548134709,0.09773217673961523,0.094712242506709,0.08727169747136863,0.6779334694031826,0.06433142457572665,0.5381148013758174,0.57517780549571,6910982.60247263,3828.2544642109424
174,Monforte de Lemos,3966,0.2721177217719989,0.02153989199529681,0.01247122720637086,0.24763992019760592,Monforte de Lemos,15,46.59826689467351,15789,0.5491169928431187,0.45088300715688134,0.1085482044461334,0.6438012540376212,0.24763992019760592,0.14958857432389638,0.2517425169421749,0.03899951865222623,0.02903845082019127,0.3406911900690354,0.1199111470010767,0.4965662866552663,0.5642989929697891,320266.061845567,49299.63515026919
175,Monovar,5245,0.2265960168841442,0.01052901183946855,0.00444388407455754,0.2059953876209082,Monovar,14,44.58894581884023,20987,0.5293303140039072,0.4706696859960928,0.13218809739362464,0.6618436508314671,0.2059953876209082,0.09148755420021916,0.1664833182446276,0.07178197932053175,0.05964790584647639,0.4595158336112832,0.11979693619859912,0.48940130557011485,0.5562690189164721,1746629.81293465,12015.71154035101
176,Montecarmelo,2388,0.11344781707304896,0.01228499402711706,0.00546106261998942,0.10301026841448192,Montecarmelo,5,35.29475134207241,9612,0.5106068768206409,0.4893931231793591,0.29484633791094467,0.6021709737827715,0.10301026841448192,0.05545300665834374,0.09205288181439868,0.06655212234706616,0.06014194756554306,0.688670921764461,0.06473244902205577,0.6783988451935081,0.7191784332084894,26373907.4922109,364.4511152865288
177,Monterrozas,9591,0.14119361280560683,0.00961423532321734,0.0205633183605441,0.12806696121363778,Monterrozas,19,38.89899094202898,38364,0.5124326060890418,0.4875673939109582,0.2041002841205297,0.6678419116880409,0.12806696121363778,0.05391925242414763,0.11254691377332918,0.10475162652486708,0.09523638567406945,0.6684116072359504,0.0719030601605672,0.5506847200500469,0.5935282035241372,25992307.2648842,1475.9751648454098
178,Montesa,6021,0.25549326611136275,0.00832999578816727,0.02509369406673892,0.2315622877122877,Montesa,20,45.57551666666667,24024,0.5638628996003996,0.4361371003996004,0.0996105477855478,0.6688315809190809,0.2315622877122877,0.14938576007326007,0.23352531635031631,0.06436830669330669,0.05894726523476524,0.6482525599400599,0.09016397768897769,0.5096664918414918,0.5603431984681985,608838.03021469,39458.770326039914
179,Moralzarzal,3398,0.14644857612673828,0.00982636985844362,-9.788295978429944e-4,0.13290094873869235,Moralzarzal,5,40.14739004927558,13597,0.5012810105170259,0.4987189894829742,0.18798384937853935,0.679096793410311,0.13290094873869235,0.09274886371993823,0.12790040450099285,0.07246871368684268,0.05607872324777524,0.4620269250569979,0.1079612046775024,0.5562133558873281,0.6233776494815032,43647370.4711136,311.5193390401072
180,Morata de Tajuña,1977,0.18894691001964983,0.01393819802815081,0.00995638020550665,0.17195137835103694,Morata de Tajuña,4,41.784022293879616,7908,0.4940598634294386,0.5059401365705615,0.17047075113808802,0.657577870510875,0.17195137835103694,0.14759705361659078,0.17133609003540717,0.03388705108750632,0.02167149721800708,0.21197153515427417,0.17469337379868485,0.4810819802731411,0.5828661608497725,45538641.2539163,173.6547200849985
181,María Jesús Hereza,9734,0.17823494676615445,0.02037622504326142,0.02535771722252591,0.1621383822850992,María Jesús Hereza,28,40.276637797939415,39018,0.5085359680147624,0.4914640319852375,0.18949737557024965,0.6483697114152442,0.1621383822850992,0.1073071479829822,0.14962857655441078,0.04872418114716284,0.03648583986877851,0.33526978317699524,0.1282332205648675,0.5647576656927572,0.6404204290327541,17468128.8797007,2233.6679714644133
182,Méndez Álvaro,1032,0.10167449503829856,0.01513696219381884,0.01546962915350082,0.09238294330518695,Méndez Álvaro,3,38.67455565741858,4145,0.5078334137515079,0.4921665862484922,0.1753848492159228,0.7322322074788902,0.09238294330518695,0.07094048250904704,0.12280694813027744,0.0901507117008444,0.07790086851628468,0.6233169601930036,0.08271423401688782,0.6423201206272618,0.7000891676718939,1392343.02798917,2976.996269364909
183,Navalcarnero,10820,0.14999413207997553,0.01603954199193352,0.04165368501817263,0.13626735504735504,Navalcarnero,19,38.89044927003927,43290,0.5012721367521368,0.4987278632478633,0.2048799976899977,0.6588593370293371,0.13626735504735504,0.12631279279279278,0.16728302610302612,0.07148206283206283,0.05961093324093323,0.3162977385077385,0.14597820281820284,0.5422882882882882,0.6325108408408409,186167962.09701,232.53195400743593
184,Navas del Rey,1869,0.1993422366080475,0.00384338289220978,0.03245746672748105,0.18079518169582773,Navas del Rey,3,42.240390995962315,7430,0.4842734589502019,0.5157265410497981,0.17175483176312248,0.6474835397039032,0.18079518169582773,0.149808398384926,0.1892271870794078,0.03907269179004038,0.02821763122476447,0.2954615208613728,0.1650637012113055,0.4865476177658143,0.5824276312247644,125469836.350228,59.21742002803289
185,Nuestra Señora del Pilar,5050,0.2224137158884479,0.01491947785026689,0.02595498034069596,0.2013587307066423,Nuestra Señora del Pilar,12,43.22905351841807,20279,0.5065867399773164,0.49341326002268354,0.1436004043591893,0.655067917550175,0.2013587307066423,0.21327972286601904,0.2415158045268504,0.05312018837220771,0.04268459490112924,0.2287097983135263,0.16947670003451848,0.46915186646284335,0.5630996942650033,9072998.48704829,2235.093506181918
186,Numancia,5715,0.22383708330018456,0.01109962401830325,0.02004884449538188,0.20352184128925188,Numancia,16,44.14481511114993,22897,0.527402140018343,0.47259785998165704,0.1260336856356728,0.670437664322837,0.20352184128925188,0.19744311481853516,0.3047939555400271,0.03750650303533214,0.02574358212866314,0.25431096650216184,0.18196718347381752,0.4504343625802507,0.5520671529021269,965772.310344382,23708.486725856972
187,Nuñez Morgado,5217,0.23852239423359803,0.00266374985453878,0.02279360782055259,0.2170940433040824,Nuñez Morgado,16,43.74512137066005,20968,0.5402037581075925,0.4597962418924074,0.15124311331552842,0.631673540633346,0.2170940433040824,0.09581109309423884,0.16074942293017933,0.06958385158336514,0.06495375333842045,0.6930420354826402,0.0696299074780618,0.5210707268218238,0.5599454502098435,2786351.28517563,7525.253585776189
188,Opañel,4855,0.22750889526410195,0.01260511371324069,0.01294093874732373,0.20626646888865957,Opañel,15,44.53404277680322,19382,0.5453614952017336,0.4546385047982665,0.11959608915488595,0.6741374419564544,0.20626646888865957,0.22805052110205343,0.3518239603756062,0.04562585388504798,0.03530195542255701,0.30001678877308846,0.14839520689299351,0.4668539056856878,0.5481579764730162,623385.21377864,31091.52987847803
189,Orcasitas,5727,0.2088793427301966,0.00920622697641992,0.02628017152957251,0.19036661582044015,Orcasitas,18,43.205798465896706,22945,0.5280944127260842,0.4719055872739159,0.16584042275005448,0.6438034212246677,0.19036661582044015,0.09601772499455218,0.1565009675310525,0.04247050337764219,0.0280614164305949,0.2484766136413162,0.1679478622793637,0.48368158640226633,0.5778796426236652,1314235.60496159,17458.817820318145
190,Orcasur,2734,0.1793536497517193,0.01732293655984898,0.03480213960085704,0.16257959631016533,Orcasur,8,41.77904316375925,10949,0.5167696136633483,0.4832303863366518,0.1510607270070326,0.6863594300849393,0.16257959631016533,0.16859870307790667,0.249060644807745,0.03824212256827107,0.02384826924833318,0.17556054434194904,0.24707340396383232,0.4146549365238834,0.5496564343775687,1423084.54903837,7693.850662210224
191,Pacífico,8087,0.30581954485371504,0.00616959000197667,0.03083429910083283,0.27789696820006177,Pacífico,26,47.94915757023772,32390,0.555636338376042,0.444363661623958,0.10783322630441494,0.6142606668724915,0.27789696820006177,0.08759139240506329,0.14908391787588762,0.06276927138005557,0.05596816918802099,0.6202193701759803,0.08479610064834826,0.4806471904908923,0.525667977770917,813312.522000528,39824.78951674
192,Palma Universidad,6257,0.17444543476349175,0.00784894123035726,0.01186755743335909,0.15827262748868326,Palma Universidad,21,43.41978821455755,24963,0.5067559387894084,0.4932440612105917,0.07267023194327604,0.7690491727757081,0.15827262748868326,0.22420665785362337,0.320834138525017,0.05552357489083844,0.05003315707246725,0.6158091495413212,0.11446377038016264,0.5594857629291351,0.6318736049353043,565368.189134308,44153.52770063586
193,Palomares,3396,0.2927419243362275,0.00536945251311281,0.00381123150776412,0.2672473479282986,Palomares,12,46.31502239200706,13612,0.5215343814281517,0.47846561857184833,0.1282653320599471,0.6044676608874523,0.2672473479282986,0.17683754775198354,0.23898768733470463,0.0416602189244784,0.02928852483103144,0.2071904422568322,0.171065243902439,0.4249599030267411,0.5121584925066118,696906.237210919,19532.03928045821
194,Panaderas,9155,0.16749399876763182,0.00911448019281729,0.01890344300511759,0.15231514145810662,Panaderas,23,40.409364570184984,36760,0.5064104189336235,0.49358958106637646,0.1725492872687704,0.6751257780195865,0.15231514145810662,0.1510957644178455,0.1898568443960827,0.04487144994559303,0.02954874591947769,0.1858414336235038,0.16138915669205658,0.504126463547334,0.5990160990206747,20864833.8265551,1761.8160923579846
195,Paracuellos del Jarama,6598,0.0878247614893567,0.01201005889743168,0.02440889370916977,0.07933696421100674,Paracuellos del Jarama,11,35.20134537329327,26293,0.49686152588141336,0.5031384741185867,0.2645613889628418,0.6560949073897995,0.07933696421100674,0.11893697181759404,0.1885328110143384,0.05528254288213592,0.04504103753850835,0.5546625793937551,0.08264703533259804,0.6529238314380253,0.7102700870954246,43812815.4424346,600.1212141809563
196,Parque Coimbra,3255,0.15900018644221833,0.00634125913440196,0.03350993979808597,0.14378130547903276,Parque Coimbra,7,39.62143879706152,13068,0.5026211738598102,0.4973788261401898,0.1815903963881237,0.6746263927150291,0.14378130547903276,0.09780440006121824,0.1460047138047138,0.07164755127027854,0.05561306244260789,0.34662524487297214,0.13851782216100397,0.5154398148148148,0.5971825528007346,3641611.99616444,3588.5206918705194
197,Parque Europa,9021,0.12075580178399196,0.01415186583990836,0.00681390515466436,0.10971482800507978,Parque Europa,19,37.58099956656176,36222,0.5015432941306388,0.49845670586936114,0.21226331787311575,0.6780178758765391,0.10971482800507978,0.09951388658826128,0.13990342885539175,0.05065069570978963,0.03599547512561427,0.3674682126884214,0.1216258296063166,0.6098299403677323,0.6903434846226051,30038715.891612,1205.8438227086338
198,Parque Loranca,6988,0.07993378044430577,0.00395958606847767,0.02364384592607447,0.0723040451283516,Parque Loranca,13,36.95444450712271,28009,0.5032309007818916,0.49676909921810847,0.1908734763825913,0.736830618729694,0.0723040451283516,0.05534418936770323,0.09640643721660894,0.0713401692313185,0.04671779785069085,0.26291394551751224,0.14037979935020886,0.57367787496876,0.6670995073012246,6525395.24355986,4292.3070487788555
199,Parque Oeste,3696,0.0939046152056044,0.00476007793596129,0.02233499835088518,0.08526533198517021,Parque Oeste,7,36.424665460060666,14835,0.4986127334007414,0.5013872665992585,0.22993686552072803,0.6847920997640715,0.08526533198517021,0.10299468149646109,0.16487678463094033,0.07200602628918099,0.05948019548365353,0.5311433569261881,0.10812427367711493,0.6242028244017526,0.6946838490057298,4809520.60116942,3084.507008119045
200,Pavones,4052,0.2767467879754993,0.0172057885342214,0.03193955261259051,0.25121215831787264,Pavones,18,46.57692672232529,16170,0.5463193630179344,0.4536806369820656,0.12449698206555349,0.6243087940630798,0.25121215831787264,0.1361721830550402,0.23102976499690783,0.04093158936301793,0.02856933209647495,0.30396204700061846,0.15712026592455164,0.4478546567717997,0.5316337600494744,1024383.32264658,15785.106651505665
201,Perales de Tajuña,2311,0.19018486848502963,0.00492076267347675,0.01972090027870422,0.17205890544041452,Perales de Tajuña,4,42.112595110103626,9264,0.49233462867012096,0.5076653713298791,0.16676066493955097,0.6611804296200345,0.17205890544041452,0.18544884499136444,0.19267041234887736,0.03213446675302246,0.02106705526770293,0.2206798359240069,0.19215229922279792,0.4777800626079447,0.5912814119170985,144975033.085277,63.90065794674277
202,Perales del Río,4987,0.0717988508541464,0.01205987356158757,0.01642701145495747,0.06564386747531452,Perales del Río,10,34.27441797904867,19951,0.4963996090421533,0.5036003909578468,0.241898371008972,0.6924577615157135,0.06564386747531452,0.06416953034935592,0.09402320685679916,0.05203434915543081,0.03936558568492807,0.5043211518219638,0.0850821211969325,0.716440403989775,0.7789227256779109,45350061.8955625,439.93324741089725
203,Peña Prieta,4343,0.16352778404113358,0.0080946197444554,0.00853185863881633,0.14805972397929845,Peña Prieta,12,41.46887861414606,17390,0.5289954514088557,0.4710045485911444,0.134278573893042,0.7176537147786083,0.14805972397929845,0.2864358711903393,0.4277857619321449,0.03690858539390454,0.0261787924094307,0.266993381253594,0.17673836687751582,0.4798994882116159,0.5828802012650949,392468.39832873,44309.299994732835
204,Peñagrande,6201,0.2871701712768324,0.01204700919825467,0.01482579516406376,0.2614131637301939,Peñagrande,19,46.52209260573317,24803,0.5378758940450752,0.4621241059549248,0.1296118090553562,0.6089478611458291,0.2614131637301939,0.07938241341773172,0.14039799217836552,0.05829397653509657,0.04998109906059751,0.49412337217272106,0.10088545740434623,0.47785355803733415,0.5304575777123735,1441133.12327306,17210.762558609535
