id,intensidad,ocupacion,carga,vmed,tipo_elem_estacion,distrito,id_punto,cod_cent,nombre,Long,Lat
4597,304,3.0,28,0.0,M30,15.0,6787,PM33201,PM33201,-3.6599519629294,40.4829491775666
3629,186,1.0,7,0.0,URB,16.0,10460,79033,Fco. Pi y Margall - Hospital La Moraleja - Isabel de Valois,-3.66166389251099,40.4919700000004
3601,76,1.0,4,0.0,URB,16.0,6605,79005,C/. María de Portugal - Francisco Pi y Margall-Niceto Alcalá Zamora,-3.65978930179311,40.4996286470766
4404,635,3.0,19,0.0,M30,4.0,6665,PM10662,PM10662,-3.6605281833779,40.4272665178139
4395,309,11.0,55,0.0,M30,4.0,3819,PM10502,PM10502,-3.65955979325632,40.4408895889771
4515,78,1.0,5,0.0,M30,14.0,6745,PM20834,PM20834,-3.65887835533732,40.4171029690078
3642,66,1.0,3,0.0,URB,8.0,6593,79049,Vía de servicio - Salida hacía a A-1,-3.66187646013562,40.5022517731427
3638,24,1.0,5,0.0,URB,8.0,6592,79045,Av. Santo Domingo de la Calzada - Ana de Austria-Sauceda,-3.66096012714714,40.5018935228482
4389,525,3.0,18,0.0,M30,5.0,6658,PM10447,PM10447,-3.66180552092191,40.445483266666
4409,608,3.0,19,0.0,M30,4.0,10662,PM10764,PM10764,-3.65896341318335,40.4192982568093
4507,81,1.0,5,0.0,M30,15.0,6738,PM20722,PM20722,-3.65886460554364,40.4222009139571
4393,385,12.0,44,0.0,M30,4.0,3817,PM10486,PM10486,-3.66129517221836,40.4433647047563
4513,101,1.0,6,0.0,M30,14.0,6743,PM20831,PM20831,-3.65921729653116,40.4167391538553
4387,151,9.0,15,0.0,M30,5.0,6659,PM10444,PM10444,-3.66147754737569,40.4456676168249
4569,73,2.0,7,0.0,M30,15.0,3539,PM30462,PM30462,-3.65906221954291,40.4441523829478
4394,80,21.0,36,0.0,M30,4.0,3818,PM10501,PM10501,-3.65928331720551,40.4408836431287
4410,228,2.0,30,0.0,M30,3.0,3611,PM10765,PM10765,-3.66025137023542,40.4175671879123
4506,82,1.0,4,0.0,M30,15.0,6737,PM20721,PM20721,-3.65908165025919,40.4222212183131
4405,433,2.0,31,0.0,M30,4.0,6666,PM10711,PM10711,-3.65921482976453,40.4217375641324
4605,228,1.0,10,0.0,M30,8.0,10201,PM40014,PM40014,-3.659833127982,40.5024357675808
4385,229,1.0,10,0.0,M30,5.0,6656,PM10441,PM10441,-3.66132047593148,40.4456812756884
3628,284,4.0,13,0.0,URB,16.0,6625,79032,Camino Fuente de la Mora - Av. Manoteras-Príncipe Carlos,-3.66112983252833,40.4857314413952
4492,496,4.0,20,0.0,M30,15.0,6725,PM20411,PM20411,-3.66253966720012,40.4502596739976
4516,60,1.0,4,0.0,M30,14.0,6746,PM20851,PM20851,-3.66264456239765,40.4111909709382
4497,108,11.0,19,0.0,M30,15.0,6730,PM20472,PM20472,-3.65908409089451,40.4425167606031
3661,207,5.0,24,0.0,URB,16.0,9870,79606,Príncipe Carlos - María Tudor-Isabel de Valois,-3.65874152096052,40.4952045387657
4517,17,1.0,3,0.0,M30,14.0,6747,PM20852,PM20852,-3.66153118766699,40.4125654876572
4400,882,7.0,35,0.0,M30,4.0,10173,PM10593,PM10593,-3.66054847102159,40.4333063616183
4501,95,1.0,6,0.0,M30,15.0,10661,PM20596,PM20596,-3.6599678379416,40.4334300095129
4388,816,17.0,53,0.0,M30,5.0,6660,PM10446,PM10446,-3.6615596104781,40.4451442609755
4386,706,3.0,22,0.0,M30,5.0,6657,PM10442,PM10442,-3.66155452451051,40.4456655979041
4603,156,1.0,6,0.0,M30,8.0,10198,PM40011,PM40011,-3.65974015734169,40.5023937259471
3608,275,1.0,13,0.0,URB,16.0,6609,79012,Av. Francisco Pi y Margall - Vicente Blasco Ibáñez-Ana de Austria,-3.65949365864318,40.4908003691691
3630,39,2.0,4,0.0,URB,16.0,10462,79034,Ana de Austria - Princesa de Eboli - Fco. Pi y Margall,-3.65981608781106,40.4922079919831
4390,535,5.0,32,0.0,M30,5.0,10264,PM10448,PM10448,-3.66190760407443,40.4455217726899
4518,89,1.0,5,0.0,M30,14.0,7126,PM20854,PM20854,-3.6612355755709,40.412850266315
4495,108,4.0,11,0.0,M30,15.0,6728,PM20442,PM20442,-3.6606796420968,40.4457675757983
4403,283,25.0,34,0.0,M30,4.0,6664,PM10661,PM10661,-3.66033796639911,40.4273056339599
4407,63,19.0,25,0.0,M30,4.0,10174,PM10714,PM10714,-3.6596201541451,40.4237059979465
3644,386,4.0,32,0.0,URB,16.0,6826,79052,María Tudor - María Tudor-Av. Francisco Pi y Margall,-3.66247169126369,40.4933928391486
3744,563,3.0,18,0.0,URB,18.0,5216,82404,Cno. Pozo Tio Raimundo - Cno. Pozo Tio Raimundo E-O(Antes GR-1),-3.65114390759528,40.3738560356892
3645,334,5.0,27,0.0,URB,16.0,10774,79053,Av. Niceto Alcalá Zamora - Ana de Austria-María de Portugal,-3.65757173653176,40.4997812276975
3600,545,1.0,11,81.0,URB,16.0,6604,79004,Av. Niceto Alcalá Zamora - Fernando Rojas-Ingeniero Emilio Herrera,-3.6482541947467,40.4937116331603
3769,120,2.0,10,0.0,URB,13.0,10160,83013,Av. Albufera - Tranvía Arganda-Cocherón Villa,-3.63145201703401,40.3833690523192
3760,679,3.0,13,0.0,URB,18.0,5233,83004,Ctra. Vicalvaro a Vallecas - Bruno Abundez-Av. Democracia,-3.62702280327231,40.3831985455694
3605,33,1.0,6,0.0,URB,16.0,3519,79009,Av. Francisco Pi y Margall - Niceto Alcalá Zamora-Príncipe Carlos,-3.6503075733598,40.4868092150248
3733,169,4.0,16,0.0,URB,18.0,5212,82013,González Dávila - Luis I-Camino Hormigueras,-3.63921208080404,40.376597606501
3670,37,1.0,5,0.0,URB,16.0,10763,79617,C/. Ana de Austria - Isabel Clara Eugenia-Niceto Alcalá Zamora,-3.65525384031571,40.4961478564141
3606,240,1.0,12,0.0,URB,16.0,3520,79010,C/. Príncipe Carlos - Pintor Ignacio de Zuloaga-Francisco Pi y Margall,-3.65206495292536,40.4861568722418
3771,351,2.0,10,0.0,URB,13.0,10161,83015,Av. Albufera - M40-Tranvía de Arganda,-3.63340681160593,40.3842559202874
4618,119,6.0,12,0.0,M30,14.0,10204,PM40951,PM40951,-3.64894561792435,40.4003975401183
3768,41,11.0,13,0.0,URB,13.0,10159,83012,Av. Albufera - Calle G-Bruno Abundez,-3.63142283239203,40.3834560051914
3646,655,2.0,10,0.0,URB,16.0,10769,79054,Niceto Alcalá Zamora - Maria Tudor - Isabel de Valois,-3.65518308944978,40.497987058881
3778,22,19.0,14,0.0,URB,18.0,9836,83401,Bruno Abundez - Bruno Abundez-Ctra. Vicalvaro a Vallecas,-3.62770992826319,40.3830109790976
3655,35,0.0,4,0.0,URB,16.0,6630,79405,C/. Alcalde Redondo Aceña - Alcalde Henche Plata-Príncipe Carlos,-3.65111190213823,40.4902399727948
3598,440,1.0,7,84.0,URB,16.0,6602,79002,Av. Niceto Alcalá Zamora - Ana de Austria-María de Portugal,-3.6576082067216,40.4997465995863
4573,15,27.0,28,0.0,M30,14.0,3561,PM30753,PM30753,-3.65459160038659,40.417471833001
3742,304,3.0,12,0.0,URB,18.0,5229,82402,Puerto de Pozazal - Puerto Used-San Jaime,-3.62796426550084,40.3792999527615
3734,71,3.0,9,0.0,URB,18.0,5213,82014,Camino Hormigueras - Provisional-González Dávila,-3.63755416590042,40.3761039964656
3666,83,0.0,3,0.0,URB,16.0,9877,79611,C/. Ana de Austria - Ignacio Aldecoa-Niceto Alcalá Zamora,-3.65351430920119,40.4984201118203
3654,514,1.0,14,0.0,URB,16.0,6629,79404,C/. Alcalde Álvarez de Villaamil - Alcalde Henche Plata-Príncipe Carlos,-3.65079261402972,40.4894720925106
3764,106,1.0,12,0.0,URB,13.0,10157,83008,Ctra. Vicalvaro a Vallecas - Bruno Abundez-Cocheron Villa,-3.62835375922113,40.3831517639792
3668,135,6.0,8,0.0,URB,16.0,10764,79613,Niceto Alcalá Zamora - María Tudor-Isabel de Valois,-3.65569388381486,40.4983089529895
3634,173,3.0,14,0.0,URB,16.0,10457,79038,Ingeniero Emilio Herrera - M-40 - Niceto Alcalá Zamora,-3.6484492111732,40.4957741560152
3648,53,0.0,2,0.0,URB,16.0,10772,79056,Av. Francisco Pi y Margall - Niceto Alcalá Zamora-Príncipe Carlos,-3.65029700138748,40.486857744436
3662,52,7.0,11,0.0,URB,16.0,9872,79607,C/. Ana de Austria - Isabel Clara Eugenia-Príncipe Carlos,-3.65634641888666,40.4953842724578
3599,516,1.0,11,85.0,URB,16.0,6603,79003,Av. Niceto Alcalá Zamora - Ana de Austria-Ingeniero Emilio Herrera,-3.65120089444469,40.4954952701216
3770,43,1.0,5,0.0,URB,13.0,5845,83014,Av. Albufera - Av. Albufera-M-40,-3.63284483587183,40.3840973304546
3656,26,0.0,3,0.0,URB,16.0,9866,79601,Av. Ingeniero Emilio Herrera - Princesa de Eboli-Infanta Catalina Micaela,-3.65421846412774,40.490316235451
3659,81,1.0,11,0.0,URB,16.0,9869,79604,Príncipe Carlos - Octavio Paz-Luis Jimenez de Asua,-3.65441460503573,40.4924620294291
3665,229,0.0,11,0.0,URB,16.0,9876,79610,C/. Ana de Austria - Isabel Clara Eugenia-Niceto Alcalá Zamora,-3.65528714872093,40.4961666340129
4619,148,2.0,6,0.0,M30,14.0,10203,PM40952,PM40952,-3.64880992698393,40.4005484632075
3632,45,2.0,5,0.0,URB,16.0,9875,79036,Niceto Alcalá Zamora - Maria Tudor - Isabel de Valois,-3.65514756640914,40.4980244907134
4508,81,1.0,5,0.0,M30,15.0,6739,PM20742,PM20742,-3.65841892851051,40.4194900554531
3735,140,1.0,8,0.0,URB,18.0,5214,82015,Camino Hormigueras - Casas Miravetel-González Dávila,-3.63960311165102,40.3755095499963
4611,189,2.0,9,0.0,M30,14.0,6790,PM40751,PM40751,-3.65513988921509,40.4177974558269
4612,18,8.0,8,0.0,M30,15.0,7131,PM40752,PM40752,-3.65512552689707,40.4179137993374
4510,69,1.0,4,0.0,M30,14.0,6742,PM20776,PM20776,-3.65794311257513,40.417148945316
4572,20,1.0,3,0.0,M30,14.0,3495,PM30752,PM30752,-3.65457441532741,40.417544175594
3763,508,2.0,11,66.0,URB,13.0,9834,83007,Ctra. Vicalvaro a Vallecas - Av. Albufera-Bruno Abundez,-3.62913265642944,40.3830190195168
3633,32,7.0,9,0.0,URB,16.0,10456,79037,Ingeniero Emilio Herrera - Isabel Clara Eugenia - Niceto Alcalá Zamora,-3.65099940219116,40.4932914119976
3660,53,0.0,4,0.0,URB,16.0,9871,79605,Príncipe Carlos - Vicente Blasco Ibáñez-Americo Castro,-3.65572794700611,40.4934948200484
3653,492,4.0,24,0.0,URB,16.0,6628,79403,C/. Alcalde Aristizabal Manchón - Alcalde Henche Plata-Príncipe Carlos,-3.65067081595638,40.4886691998875
3747,165,5.0,21,0.0,URB,18.0,5223,82407,Cno. Hormigueras - Cno. Hormigueras (Entrevias) N-S(Antes GR- 2),-3.65131745909318,40.374584480532
4512,76,1.0,5,0.0,M30,14.0,10267,PM20778,PM20778,-3.65791325417204,40.4169824617566
3748,467,3.0,24,0.0,URB,18.0,5221,82408,Cno. Hormigueras - Cno. Hormigueras (Entrevias) N-S(Antes Gr. 2),-3.65146609611467,40.3744719356326
3724,31,1.0,5,0.0,URB,18.0,5201,82003,San Jaime - Sierra Tornavaca-Pilas,-3.628224103539,40.3787698743124
3658,609,5.0,27,0.0,URB,16.0,9868,79603,Príncipe Carlos - Alcalde Alvarez de Villaamil-Alcalde Redondo Aceña,-3.65152906930952,40.4903786679038
3657,181,1.0,15,0.0,URB,16.0,9867,79602,Av. Ingeniero Emilio Herrera - Isabel Clara Eugenia-Príncipe Carlos,-3.65181925873613,40.4927848140755
4615,517,3.0,15,0.0,M30,15.0,3826,PM40755,PM40755,-3.65513350659075,40.4178598699391
4620,93,1.0,5,0.0,M30,14.0,10202,PM40956,PM40956,-3.64870823231348,40.4005897707285
3667,87,0.0,3,0.0,URB,16.0,9874,79612,Av. Niceto Alcalá Zamora - Vicente Blasco Ibáñez-Américo Castro,-3.65241201443967,40.496488988081
3773,52,4.0,7,0.0,URB,13.0,5851,83017,Incorporación desde Av. Albufera hacia M40 - Av. Albufera hacia M40,-3.63338712743838,40.3854137340411
3664,183,0.0,8,0.0,URB,16.0,10411,79609,Av. Niceto Alcalá Zamora - María Tudor-Isabel de Valois,-3.65565654113225,40.4983485026838
3636,335,1.0,8,0.0,URB,16.0,10458,79040,Ingeniero Emilio Herrera - Princesa de Eboli - Infanta Catalina Micaela,-3.65375861918395,40.4907428863143
4608,211,6.0,13,0.0,M30,15.0,6789,PM40461,PM40461,-3.65678749678582,40.4460050754154
3669,383,4.0,19,0.0,URB,16.0,10765,79616,C/. Ana de Austria - Isabel Clara Eugenia-Príncipe Carlos,-3.65638976614088,40.4953945631887
3647,69,1.0,15,0.0,URB,16.0,10773,79055,Francisco Pi y Margall - Princesa de Éboli-Príncipe Carlos,-3.65289113995798,40.4874436289118
3607,389,1.0,12,0.0,URB,16.0,6608,79011,C/. Príncipe Carlos - Alcalde Aristizabal Manchón-Francisco Pi y Margall,-3.65119946331001,40.488485449772
3749,153,2.0,13,0.0,URB,18.0,5226,82409,Cno. Hormigueras - Cno. Hormigueras (Entrevias) N-S(Pasado Gr. 2),-3.6516159656908,40.3743529470395
4511,96,1.0,6,0.0,M30,14.0,6741,PM20777,PM20777,-3.65790025865149,40.4169079996024
3663,459,1.0,16,0.0,URB,16.0,9873,79608,C/. Ana de Austria - Princesa Éboli-Príncipe Carlos,-3.65824690974677,40.4934108318059
3772,27,0.0,6,0.0,URB,13.0,5843,83016,Av. Albufera - Av. Albufera-M-40,-3.63439787605693,40.38500751925
3602,200,2.0,9,0.0,URB,16.0,6606,79006,C/. Ana de Austria - Ana de Austria-María de Portugal,-3.65770153621151,40.5011167303018
3746,56,3.0,7,0.0,URB,18.0,5227,82406,Cno. Hormigueras - Cno. Hormigueras (Entrevias) N-S(Pasado GR-2),-3.6515343642628,40.3743713629082
3767,304,2.0,10,0.0,URB,13.0,5861,83011,Av. Albufera - Av. Albufera-Cocherón de la Villa,-3.63011675754417,40.3830441214224
3651,280,2.0,8,0.0,URB,16.0,6626,79401,Av. Niceto Alcalá Zamora - Pintor Ignacio Zuloaga-Av. Francisco Pi y Margall,-3.6479000047966,40.4841682429354
4568,104,2.0,9,0.0,M30,15.0,3837,PM30461,PM30461,-3.65663586080218,40.4458961649008
3722,152,4.0,15,0.0,URB,18.0,5199,82001,San Jaime - Gador-Puerto de Pozazal,-3.62693282670613,40.3798605463166
3745,932,13.0,50,0.0,URB,18.0,5224,82405,Cno. Hormigueras - Cno. Hormigueras (Entrevias) N-S(Pasado GR-2),-3.65146997486786,40.3741166599317
3741,160,3.0,18,0.0,URB,18.0,5200,82401,Puerto de Pilas - Sierra Gredos-San Jaime,-3.62731696028989,40.37915216259
3604,83,5.0,19,0.0,URB,16.0,6607,79008,Av. Francisco Pi y Margall - Princesa de Éboli-Príncipe Carlos,-3.65286941415964,40.4874802796957
4509,102,1.0,5,0.0,M30,15.0,6740,PM20756,PM20756,-3.65822739939701,40.4194965245229
4018,477,1.0,25,0.0,URB,18.0,5380,89008,Av. Ensanche de Vallecas - Adolfo Marsillach-Cañada Santisimo,-3.59837980822333,40.363217630374
4029,364,3.0,17,0.0,URB,18.0,10762,89019,José Gutiérrez - Av. Suertes-Av. Ensanche de Vallecas,-3.60286208685179,40.3663684281104
4011,214,1.0,12,0.0,URB,18.0,5373,89001,Av. Ensanche de Vallecas - M-45-José Gutiérrez,-3.60436357946859,40.3660263280868
4023,263,3.0,26,0.0,URB,18.0,10788,89013,Rafael León - Av. Suertes-Bernardino Pantorba,-3.60025789341669,40.3661072191871
3753,588,3.0,13,0.0,URB,18.0,5209,82413,Real de Arganda - Puerto Reinosa-Torcal,-3.61713934498115,40.3794943060027
3432,149,2.0,9,0.0,URB,20.0,9956,74016,Pirra - Euterpe-Ctra. Acceso Est. O`Donnel,-3.59263316127448,40.4461227235727
3725,39,0.0,6,0.0,URB,18.0,10783,82004,Av. Mediterraneo - Castillo de Aza - Puentelarra,-3.60606333997216,40.3850479260997
4014,123,3.0,26,0.0,URB,18.0,5376,89004,José Gutiérrez - Av. Suertes-Av. Ensanche de Vallecas,-3.60281394614472,40.3663754833363
3729,165,1.0,8,0.0,URB,18.0,5208,82008,Pico de la Sierva - Sierra Gor-Montes Barbanza,-3.61874331471833,40.37915027121
3756,249,0.0,7,0.0,URB,18.0,5211,82416,Puentelarra - Puentelarra- Santa Eugenia,-3.60577816877606,40.3844009333726
3740,168,2.0,9,0.0,URB,18.0,10156,82030,Jesus del Pino - Puerto Idiazabal-Felipe Álvarez,-3.62363215071711,40.3814240892495
3758,28,2.0,4,0.0,URB,18.0,3482,83002,Av. Gran Vía del Este - Gran Vía del Este E-O,-3.62359578211349,40.3840172168648
4006,69,2.0,9,0.0,URB,18.0,5365,88009,Av. Suertes - Corral Almaguer-Peñaranda Bracamonte,-3.60820510590401,40.3714268307794
4028,470,2.0,21,0.0,URB,18.0,5369,89018,Av. Ensanche de Vallecas (carriles centrales) - P.P.-M-45,-3.60480714723639,40.3663986447384
4001,187,1.0,12,0.0,URB,18.0,5360,88004,Av. Ensanche de Vallecas Via de servicio - P.P.-Av. Entrepeñas,-3.60820487184754,40.3681879057222
3755,51,0.0,8,0.0,URB,18.0,5210,82415,Real de Arganda - Sierra Gor-Torcal,-3.61745777545299,40.3794655294111
4002,306,1.0,18,0.0,URB,18.0,5361,88005,Av. Ensanche de Vallecas - Alto de la Sartenilla-Peñaranda de Bracamonte,-3.61132698418125,40.3694829857609
3425,319,2.0,13,0.0,URB,20.0,6555,74009,Arrastaria - Aracne-Samaniego,-3.58606546138882,40.4476496919242
4016,86,1.0,12,0.0,URB,18.0,5378,89006,Cañada Santisimo - Av. Cerro Milano-Av. Ensanche de Vallecas,-3.60000555561724,40.3629640274681
4000,93,2.0,13,0.0,URB,18.0,5359,88003,Peñagrande de Bracamonte - Puentedey-Av. Ensanche de Vallecas,-3.61014979882676,40.3679822257933
3424,254,2.0,14,0.0,URB,20.0,6554,74008,Samaniego - Campezo-Arrastaria,-3.5851441713447,40.4462358112847
3727,125,5.0,10,0.0,URB,18.0,5206,82006,Real Arganda - Serrania de Ronda-Gavia Seca,-3.62040311419231,40.3796023242709
3731,92,4.0,14,0.0,URB,18.0,10784,82010,Puentelarra - Av. Mediterraneo - Av. Santa Eugenia,-3.60937672620938,40.3825054609022
4015,149,2.0,21,0.0,URB,18.0,5377,89005,Av. Ensanche de Vallecas - Rafael Leon-Cañada Santisimo,-3.60079323711699,40.3642772617636
3757,1308,6.0,31,0.0,URB,18.0,5231,83001,Av. Democracia - Ctra. Vicalvaro a Vallecas- A-3,-3.62452324626749,40.3846481333825
3999,62,0.0,5,0.0,URB,18.0,5358,88002,Av. Ensanche de Vallecas (carriles centrales) - P.P.- Entrepeñas,-3.60824069768718,40.3680876401716
3726,66,1.0,4,0.0,URB,18.0,10785,82005,Av. Santa Eugenia - Castillo de Aza - Puentelarra,-3.61081734849786,40.3825504971785
4021,345,0.0,15,0.0,URB,18.0,5383,89011,Av. Suertes - M-45-Jose Gutierrez,-3.60245988215474,40.3685829045803
3774,9,0.0,5,0.0,URB,18.0,5235,83018,Av. Democracia  - Ctra. Vicálvaro a Vallecas-San Jaime,-3.62514182402766,40.3827388857499
3420,55,1.0,2,0.0,URB,20.0,6551,74004,Campezo - Deyanira-Pirra,-3.58303491924139,40.4435631150835
3417,52,1.0,4,0.0,URB,20.0,6548,74001,Campezo - Deyanira-M-40,-3.58335627973369,40.4416723142092
4013,219,1.0,13,0.0,URB,18.0,5375,89003,Av. Ensanche de Vallecas - Rafael León-José Gutiérrez,-3.60253519060556,40.365260603701
3751,248,6.0,9,0.0,URB,18.0,5202,82411,Sierra Gador - Manuel Velez-Sierra Vieja,-3.62189343762591,40.3799429377716
3759,49,1.0,5,0.0,URB,18.0,5232,83003,Av. Democracia - San Jaime-Ctra. Vicalvaro a Vallecas,-3.62474713078918,40.3824826532088
4008,423,2.0,20,0.0,URB,18.0,5367,88011,Av. Ensanche de Vallecas (carriles centrales) - P.P.-M-45,-3.60736013071392,40.367513539941
3777,37,1.0,13,0.0,URB,18.0,6505,83021,Av. Democracia - Gran Vía del Este - Acceso A3,-3.62240755299887,40.3894505793995
3426,380,1.0,16,0.0,URB,20.0,3806,74010,Pirra - Pirra-Arrastaria,-3.58691657577895,40.4448580912254
3775,229,2.0,20,0.0,URB,19.0,6506,83019,Av. Democracia - ,-3.62177633000643,40.3911743743749
4010,441,4.0,26,0.0,URB,18.0,9863,88402,Av. Entrepeñas - Adrada-Av. Suertes,-3.60676932150649,40.3703225828856
4004,141,7.0,17,0.0,URB,18.0,5363,88007,Av. Suertes - Av. Entrepeñas-Peñaranda de Bracamonte,-3.60671296172975,40.3707558300758
3998,50,0.0,7,0.0,URB,18.0,5357,88001,Peñaranda de Bracamonte - La Adrada-Av. Ensanche de Vallecas,-3.60902488439154,40.369419802814
3431,17,0.0,4,0.0,URB,20.0,9958,74015,Ctra. Acceso Est. O`Donnell - Pasifae-Pirra,-3.59348315198025,40.4454465059036
4025,957,4.0,27,0.0,URB,18.0,10789,89015,Rafael León - Av. Ensanche de Vallecas-Bernardino Pantorba,-3.60106844974628,40.3650390475317
3781,28,10.0,5,0.0,URB,18.0,6507,83603,Acceso A-3 - Acceso A-3-Av. Democracia,-3.62126952106139,40.3901453673221
4012,244,1.0,19,0.0,URB,18.0,5374,89002,José Gutiérrez - Av. Cerro Milano-Av. Ensanche de Vallecas,-3.60397883595439,40.3649082850285
3418,137,1.0,6,0.0,URB,20.0,6549,74002,Deyanira - Campezo-Arrastaria,-3.58476926288277,40.4428206987188
4009,260,1.0,14,0.0,URB,18.0,9864,88015,Av. Entrepeñas - Av. Suertes-Peñaranda Bracamonte,-3.60626624992666,40.3715588799898
4017,90,1.0,7,0.0,URB,18.0,5379,89007,Cañada Santisimo - Av. Ensanche de Vallecas-Av. Cerro Milano,-3.59887580653191,40.36442593634
3428,102,23.0,24,0.0,URB,20.0,6557,74012,Deyanira - Aracne-Arrastaria,-3.58769374776651,40.4430723580648
3730,871,44.0,69,0.0,URB,18.0,10787,82009,Av. Santa Eugenia - Virgen de las Viñas - Puentelarra,-3.60979803285615,40.3813372124198
4026,755,4.0,33,0.0,URB,18.0,10791,89016,Bernardino Pantorba - Gutierrez Maroto-Rafael León,-3.60132039579864,40.3658807872337
3761,385,1.0,12,77.0,URB,18.0,5234,83005,Arboleda - Arboleda-Ctra. Villaverde a Vallecas,-3.62583235081051,40.3843260944084
3738,224,0.0,6,0.0,URB,18.0,5230,82027,Felipe Alvarez - Manuel Pavia-Jesus del Pino,-3.62349322543051,40.382036567659
4027,374,3.0,23,0.0,URB,18.0,5368,89017,Av. Ensanche de Vallecas - Via de servicio - P.P.-M-45,-3.60473897697902,40.3664869109778
3762,252,1.0,8,69.0,URB,18.0,9837,83006,Ctra. Vicalvaro a Vallecas - Av. Democracia-Bruno Abundez,-3.62683177080133,40.3833013045559
4003,429,3.0,25,0.0,URB,18.0,5362,88006,Peñaranda Bracamonte - Av. Entrepeñas-Av. Suertes,-3.6071244841311,40.371674433404
3723,94,2.0,6,0.0,URB,18.0,10782,82002,Av. Mediterraneo - Acceso A-3 - Puentelarra,-3.60517913121485,40.3840586240316
4032,625,4.0,30,0.0,URB,18.0,10976,89602,Av.Ensanche de Vallecas - O-E - Glorieta Av.Ensanche de Vallecas y Vía Servicio M-45,-3.60619466634787,40.3666355128892
4005,125,0.0,7,0.0,URB,18.0,5364,88008,Peñaranda de Bracamonte - Barranco del Novillo-Av. Suertes,-3.60796853954971,40.3705639781339
3421,593,2.0,17,0.0,URB,20.0,6552,74005,Campezo - Laguardia-Samaniego,-3.58276380313508,40.4455744256857
3739,217,2.0,10,0.0,URB,18.0,5644,82028,San Jaime - Pl. San Jaime-Sierra de Guadalupe,-3.62498691613157,40.3810386057045
4030,40,1.0,15,0.0,URB,18.0,10761,89021,Av. Suertes - Rafael Leon-Jose Gutierrez,-3.60039264705305,40.3676514236769
3419,11,0.0,1,0.0,URB,20.0,6550,74003,Deyanira  - Arrastaria-Campezo,-3.58475101909498,40.4427799634618
4024,93,1.0,12,0.0,URB,18.0,10790,89014,Bernardino Pantorba - Cañada Santísimo-Rafael León,-3.5999831566362,40.3652916757662
4031,573,3.0,20,0.0,URB,18.0,5370,89601,Via de servicio M-45 acceso Av. Ensanche de Vallecas - M-45-Av. Ensanche de Vallecas,-3.60601442528478,40.3662506730364
4022,332,2.0,35,0.0,URB,18.0,5384,89012,Alto del Retiro - Av. Mediterraneo-Av. Suertes,-3.60122137848739,40.3688522726131
3728,77,1.0,3,0.0,URB,18.0,5207,82007,Monte de Barbanza - Travesia Gavia Seca-Real Arganda,-3.61909783901023,40.3787003341599
3754,238,19.0,59,0.0,URB,18.0,3772,82414,Sierra Torcal - Monte Montjuich-Real Arganda,-3.61728721277521,40.3796034754464
3776,270,4.0,27,0.0,URB,18.0,10980,83020,Av. Democracia - Gran Vía del Este - Acceso A3 ,-3.62270768312503,40.3888164148396
3427,389,2.0,17,0.0,URB,20.0,6556,74011,Arrastaria - Pirra-Deyanira,-3.58622173267287,40.4438597912709
3430,0,0.0,0,0.0,URB,20.0,9957,74014,Ctra. Acceso Est. O`Donnell - Polimnia-Pirra,-3.5934653697528,40.4468652638219
3752,340,3.0,15,0.0,URB,18.0,5205,82412,Real Arganda - Serrania Ronda-Jesus del Pino,-3.62094893711363,40.379676747821
4019,537,1.0,21,0.0,URB,18.0,5381,89009,Av. Suertes - Rafael Leon-Jose Gutierrez,-3.6003914606572,40.3676212232771
