id_inf,grupo,tipo,nombre,CODMUN,DIRECCION,info,CMUN,CDIS,dist_aeropuerto,dist_intercambiador,dist_cercanias,dist_hospital,dist_universidad,dist_gob,dist_embajada,dist_ccomercial,X,Y
601,Salud,Consultorios de Salud,Consultorio de Madarcos,0783,CalleIglesia1,NA,078,01,64.49352208547018,61.823887455453594,40.73321333893528,52.21771898097537,0.3411224442035443,1.1994911602325808,1.290640571566374,0.7374939778798766,-3.582082655281124,41.047498045264426
602,Salud,Consultorios de Salud,Consultorio de Mingorrubio,0796,CalleFortaleza4,NA,079,08,18.10611680749823,10.623689431510224,6.186816029131334,0.2014411283005812,0.7512903896917408,0.5030215383711585,0.20083326678157656,0.38255089029142314,-3.7799505200445953,40.53314471567842
603,Salud,Consultorios de Salud,Consultorio de Antonio Leyva,0796,Callede Toledo180,NA,079,02,6.177298575786981,1.8048168320851736,0.2860997227348833,0.8399957411279375,1.3046987448511902,0.7234762924959799,0.7227288738478391,0.674314901783622,-3.714381969361317,40.40154239900203
604,Salud,Consultorios de Salud,Consultorio de Miraflores de la Sierra,0856,PlazaManuel Lorentes/n,NA,085,01,42.50872075751504,38.54215247212392,16.656285192490177,26.438281789762545,1.0907864922589277,0.3376375950035112,0.19431907959763617,0.5259854497076091,-3.7669939655820297,40.81260703201625
605,Salud,Consultorios de Salud,Consultorio de Los Molinos,0875,CalleDaliass/n,NA,087,01,45.879779648541806,42.59161529347994,1.0468528979820126,5.114958484624521,0.5024082034598798,0.28994727765203154,0.03970002766581352,0.32329932565498815,-4.074161093864584,40.714559200292925
606,Salud,Consultorios de Salud,Consultorio de Montejo de la Sierra,0881,CalleReal5,NA,088,01,65.23909970906026,63.42330600716313,45.103085342198746,56.25586407510641,0.24956615726930093,0.4152102824456531,0.1941976690202553,1.07342029053314,-3.5293993456106127,41.05997608989622
607,Salud,Consultorios de Salud,Consultorio de Moraleja de Enmedio,0894,CalleFuente1,NA,089,01,14.137376684892306,16.20721010679171,2.712151207298246,4.717231637035352,0.8861593965993542,0.6249882761377947,0.7057635034049169,1.262669341739548,-3.8598292017772593,40.26101903352631
608,Salud,Consultorios de Salud,Consultorio de Moralzarzal,0908,AvdaSalvador Sánchez Frascuelo11,NA,090,01,38.09645738062615,33.347941235976585,5.9671466018438295,4.08485469815611,0.8236145379694694,0.11045332029394568,0.16982096216131604,0.9146904081653192,-3.9668760156359566,40.68028443643203
609,Salud,Consultorios de Salud,Consultorio de Morata de Tajuña,0915,CalleClínica2,NA,091,01,27.434181852089733,25.23867773987655,16.927504603431448,7.6877489883804415,1.1411475468464047,1.750637756755008,0.827375456522325,1.55924717224949,-3.433852703673992,40.23008351076578
610,Salud,Consultorios de Salud,Consultorio de Navacerrada,0936,AvdaMadrid8,NA,093,01,44.7752387449515,40.11085706208246,4.345745557355487,6.037088804899166,2.158795848250304,0.5426058163059873,3.11459698140825,0.6688211272729854,-4.016047120516695,40.72886832948345
611,Salud,Consultorios de Salud,Consultorio de Navalafuente,0941,CalleIglesia13,NA,094,01,41.361730047466104,37.60510116440844,21.60723187815,30.069812772008262,0.3545929317633811,0.7586290516173749,1.3359750227460363,0.8741447282781284,-3.6753712118178266,40.823728618225665
612,Salud,Consultorios de Salud,Consultorio de Navalagamella,0954,CalleMiralcampo8,NA,095,01,31.567213087428772,30.65104436710053,8.289433285321824,13.578914270157664,0.3689230165189082,0.6372507996498842,0.372852982815062,0.7223363352897991,-4.124519164571621,40.46876613218396
613,Salud,Consultorios de Salud,Consultorio de Navarredonda,0973,CalleFuente Vieja13,NA,097,01,60.346427566118265,56.583606640492654,27.45100636087103,38.88791880980983,0.6728546952205356,0.5008262447393977,0.1629188843504188,0.4497005143445436,-3.7251568396527186,40.990268800707575
614,Salud,Consultorios de Salud,Consultorio de San Mamés,0973,TrvaSolana18,NA,097,01,60.29609661546784,56.55671168015802,28.65996395116419,40.11820498154779,0.5254848594528551,0.8513556895335518,0.06854647674132706,0.8497943182798511,-3.7083577954311657,40.99243612183967
615,Salud,Consultorios de Salud,Consultorio de Nuevo Baztán,1006,CalleFábrica8,NA,100,01,21.164029680773048,30.05833720316084,17.220669657611193,16.761919896907045,0.8144046682911359,0.4007242830385796,0.4347696285805191,0.31647534642759767,-3.2446413999405372,40.36472387996277
616,Salud,Consultorios de Salud,Consultorio de Olmeda de las Fuentes,1013,CallePintor Álvaro Delgado2,NA,101,01,22.5640032804308,31.762546880941503,17.96916115107516,17.71994844319706,0.7376825508391026,0.44294768657403194,0.5134585601836561,0.07893096749860587,-3.22055888759006,40.369421070662234
617,Salud,Consultorios de Salud,Consultorio de Orusco de Tajuña,1028,CalleComunidad de Madrid2,NA,102,01,29.35954199636113,37.01411581532084,26.29705583318478,21.18462630332816,0.703492476617737,0.3451682629559136,0.10559575699665094,0.5076225441860273,-3.2074516816448764,40.285695039811024
618,Salud,Consultorios de Salud,Consultorio de Belvis de Jarama,1049,CalleMayor6,NA,104,01,11.602271546503625,8.692693382135015,7.378020971142838,5.115952171054574,0.4479437421692603,0.38564991539742904,0.525154878754705,0.39774838397854856,-3.5504489761258875,40.56316828476485
619,Salud,Consultorios de Salud,Consultorio de Patones,1071,CalleIngenieros Rafo y Rivera1,NA,107,01,41.870262009592714,41.03540990906792,33.528639675134635,34.32777889691494,0.3663827736396947,0.965257673638858,5.403023454171444,1.519052006809107,-3.4868808797788686,40.85192859785778
620,Salud,Consultorios de Salud,Consultorio de Pedrezuela,1087,CalleErass/n,NA,108,01,31.641520485355773,28.042707768498513,18.078921677130857,20.65431242791775,3.0334532063732853,1.5258962055862304,5.079030952581936,2.008643387709722,-3.605837444466952,40.74351563641445
621,Salud,Consultorios de Salud,Consultorio de Pelayos de la Presa,1090,AvdaDoctor Arquitecto García Benito1,NA,109,01,46.89796666345106,47.030565997102094,18.8777766583454,13.516198701236425,1.001977005068611,0.6535082254772117,1.095391074199025,0.7034893887392437,-4.328208455758623,40.36269764277885
622,Salud,Consultorios de Salud,Consultorio de Pezuela de las Torres,1111,PlazaConstitución1,NA,111,01,23.692839575270767,33.8738964086284,16.474778339138943,17.591576852438262,1.161456030992969,0.7792135254434273,3.944280229355046,0.5758133812050423,-3.1774597339020025,40.41864932387912
623,Salud,Consultorios de Salud,Consultorio de Pinilla del Valle,1126,PlazaGobernador1,NA,112,01,55.85387251689551,51.81170213138551,16.880676764337185,28.320177528128124,1.0741183980155615,0.619720137651823,0.576206656818847,0.7589871053412592,-3.8183934894123346,40.92638917088784
624,Salud,Consultorios de Salud,Consultorio de Piñuecar,1147,CalleCarretera21,NA,114,01,63.21384387893685,60.2652794541352,38.74963736483396,50.23623145917161,0.6955782687521224,0.19888966576954495,0.11745105750775987,0.4473433738577233,-3.5976625793466157,41.03350978328799
625,Salud,Consultorios de Salud,Consultorio de Gandullas,1147,PlazaSierra1,NA,114,01,61.05178042065596,57.982364060789735,37.11447302754769,48.59875268529172,0.5841589060456793,0.3425204888326767,0.6136729622241789,0.814623200945076,-3.601960159910458,41.01293986619723
626,Salud,Consultorios de Salud,Consultorio de Pozuelo del Rey,1163,CalleValparaíso3,NA,116,01,16.221415447117224,24.080020817560044,14.088563390413768,13.572589260880468,3.484032968383045,1.9498237404504688,7.511279569691697,2.440010317538157,-3.322040484759936,40.365939697590264
627,Salud,Consultorios de Salud,Consultorio de Prádena del Rincón,1179,CalleIglesia14,NA,117,01,63.59389817506412,61.57457429472566,43.244449134306,54.37419710334818,1.5409096269156106,0.5586906322142734,0.261327845598048,0.6882506668070034,-3.54158598203935,41.04400214565314
628,Salud,Consultorios de Salud,Consultorio de La Puebla de la Sierra,1185,CallePlacetilla3,NA,118,01,59.49395998964712,59.13603818868279,48.461500181143265,52.35424611839013,1.231114697325759,0.3174081623790931,0.4441917158298771,0.2603758742332156,-3.445051762738578,41.01164368472526
629,Salud,Consultorios de Salud,Consultorio de Quijorna,1198,CalleSan Antonio4,NA,119,01,24.677870396812644,24.088147828208843,15.15835441471474,6.193472545310585,0.42137875273598535,0.11942120491322024,0.3507568721928122,0.9777956469936836,-4.056725003614915,40.42638857535807
630,Salud,Consultorios de Salud,Consultorio de Oteruelo,1202,PlazaPaz5,NA,120,01,55.7968947233696,51.249630406272246,13.850229872360286,25.220243111661834,0.28914477720045473,0.6931541768868699,0.37932003956592303,0.6709411580165301,-3.8534527944492822,40.91426217499901
631,Salud,Consultorios de Salud,Consultorio de Redueña,1219,CallePalma8,NA,121,01,39.70379119860283,36.13936241128034,24.080424956099417,28.7722827053119,0.561505819151506,0.4796169006636013,0.17267349791172157,0.37677705046172144,-3.6017339634138974,40.816469999103106
632,Salud,Consultorios de Salud,Consultorio de Ribatejada,1224,PlazaConstitución9,NA,122,01,21.62315139280637,25.71155717570691,16.691226911037717,17.81136002033537,1.6901251253790432,2.0079475632795067,2.522175870526359,1.269187091911537,-3.3929067684243623,40.66669210057349
633,Salud,Consultorios de Salud,Consultorio de Robledillo de la Jara,1245,CallePeñas6,NA,124,01,53.417405839164466,51.64963552270732,39.69485625691083,44.56206938110116,1.030645360811611,0.988765998118416,1.9333435502558067,1.4644040810482195,-3.5252669367701492,40.95331117978346
634,Salud,Consultorios de Salud,Consultorio de Robregordo,1261,CalleEras16,NA,126,01,71.16323472217384,68.40578399055691,44.325395599908326,55.69799068575244,2.6672576740960836,0.547815427993779,2.185760448229897,0.472695918055934,-3.5946817289892934,41.10673372047541
635,Salud,Consultorios de Salud,Consultorio de La Marazuela,1277,CalleAcanto2,NA,127,01,15.992456195848964,13.420144700461435,0.6464827029425037,5.156657924420198,2.490240620296432,0.5884117877707318,3.393115643602377,0.8744586749568963,-3.862137784260264,40.49787666403056
636,Salud,Consultorios de Salud,Consultorio de Las Matas,1277,PaseoAlemanes31,NA,127,01,22.691886734404815,19.76387689472764,0.27316900769967495,3.308160419588191,0.8480412210244512,0.567006949530072,0.3581283132584918,0.5715842036367815,-3.893650626824736,40.55328468484595
637,Salud,Consultorios de Salud,Consultorio de Rozas de Puerto Real,1283,CalleAntonio Machado41,NA,128,01,61.19306825522562,61.57017957773313,31.300193795182302,19.615959907277816,0.41492026456466385,0.3049984642263564,0.05663733295941609,0.5325435182801754,-4.492452992234598,40.31039842880425
638,Salud,Consultorios de Salud,Consultorio de San Agustín de Guadalix,1296,AvdaMadrid28,NA,129,01,24.92425864972807,21.264974492821345,12.713463555299812,13.824871531557305,0.6214582027694735,0.8315563364407873,1.6079048400168832,0.9703083355521144,-3.612736384004911,40.68212156613786
639,Salud,Consultorios de Salud,Consultorio de Navalespino,1356,CalleCalderón de la Barca23,NA,135,01,48.09711256826729,46.651264572282905,2.2372906740911898,12.494943015126683,1.1539641778695522,0.1384236129167619,0.9262446917912928,1.984295943266888,-4.26550705657605,40.58887981490659
640,Salud,Consultorios de Salud,Consultorio de Sta. María de la Alameda - Estac,1356,CalleBuenavista7,NA,135,01,46.97347706106565,45.63434048048775,0.38239748443554267,12.965410139642495,1.4146288792112685,0.7625126676287461,3.718364125026351,0.12612220423350817,-4.264629698022812,40.56927779759541
641,Salud,Consultorios de Salud,Consultorio de Robledondo,1356,CallePracticante Olmeda2,NA,135,01,43.04077152328134,41.517270658332386,5.479270475881969,7.98435080710844,0.8155040632546062,0.3855920521910666,0.7819638716911699,0.646687739762288,-4.205108435350761,40.57687776832102
642,Salud,Consultorios de Salud,Consultorio de Sta. María de la Alameda - Pueblo,1356,AvdaRey Don Juan Carlos I9,NA,135,01,47.9914244573797,46.49745772591971,3.04185775335985,11.859107230977964,2.193203792989111,0.4533359284353843,2.0609187615764673,0.542466541822869,-4.259091287619627,40.59521987929414
643,Salud,Consultorios de Salud,Consultorio de Santorcaz,1369,PlazaConstitución13,NA,136,01,18.09629227085433,28.697349811560407,8.890435814635172,10.570735860457038,0.35166681579713127,0.4204628332617748,0.8788766329441278,0.6755991682288562,-3.233033776655068,40.47222686140831
644,Salud,Consultorios de Salud,Consultorio de Los Santos de la Humosa,1375,CalleMayor4,NA,137,01,16.286853094043845,26.895969305991898,5.05533469293718,7.6991632096340865,0.9770261250913028,0.5290325394174676,0.2145596079142331,0.6651821021814686,-3.257200674270324,40.50190540426608
645,Salud,Consultorios de Salud,Consultorio de La Serna del Monte,1381,CalleCarlos Ruiz19,NA,138,01,63.33024412332061,59.92786983591651,36.681564379512366,48.160420144589544,0.8470616004073493,0.9115355925533948,0.5899305989829354,1.0149705594888505,-3.625215956594473,41.029895482581054
646,Salud,Consultorios de Salud,Consultorio de Serranillos del Valle,1408,CalleMoraleja de Enmedio8,NA,140,01,20.516575395957776,22.56928249334749,7.211409092409955,8.431739479656956,1.104644814848416,0.897135380746285,0.943577353868615,1.2675892525126122,-3.88066398457342,40.20448238596802
647,Salud,Consultorios de Salud,Consultorio de Sevilla la Nueva,1415,CalleEstrella9,NA,141,01,21.48700721405641,22.00106530343402,12.406710094071771,6.081527784345775,0.7684886127394609,0.7106453782707134,4.388318322655151,0.9001262981419944,-4.026824709263098,40.34928005021349
648,Salud,Consultorios de Salud,Consultorio de Somosierra,1436,CtraIrún1,NA,143,01,73.85556947223829,71.32360131483985,47.18758976931258,58.5162150920244,0.2493074069996388,1.7879771793738235,0.4636819883588506,2.045957988170677,-3.581574273918238,41.13293280183178
649,Salud,Consultorios de Salud,Consultorio de Talamanca de Jarama,1454,AvdaAlcalá2,NA,145,01,30.15011098045295,28.77900097432357,23.524143552601064,22.22971504025597,0.5902262532567114,0.2156358846585907,0.01505911222857247,0.3571593527882935,-3.512026543448087,40.74320420318247
650,Salud,Consultorios de Salud,Consultorio de Tielmes,1467,CalleReal37,NA,146,01,28.023600740540243,32.03466989757876,26.53144994461989,13.128151532716087,0.7530621318857725,0.6232091930373809,0.4399549582755648,0.4533777108004789,-3.3182072844413355,40.244441829889254
651,Salud,Consultorios de Salud,Consultorio de Titulcia,1473,CalleGrande15,NA,147,01,31.17896722041875,25.88570434124589,4.112444124451537,4.214222897561333,2.236103317011174,1.0710642718797785,3.36059232335931,1.195450729088747,-3.5715615207944684,40.13674220127643
652,Salud,Consultorios de Salud,Consultorio de Torrejón de la Calzada,1492,CalleJoaquín Fernández-Cuervo19,NA,149,01,18.79996596811021,18.773316554344262,4.919587156776034,2.1486607241429447,1.9935213428786,1.3783099984297589,3.108336534115282,0.7204218832320165,-3.7969880358583334,40.20214270925871
653,Salud,Consultorios de Salud,Consultorio de Torrejón de Velasco,1505,TrvaHospital5,NA,150,01,20.37188096234628,19.67587019720151,6.0554885015956925,3.4606801859628726,0.4365671228603943,1.2000508803516634,1.3326469455471424,0.5826007671598307,-3.780308481612363,40.18720171153329
654,Salud,Consultorios de Salud,Consultorio de Torremocha de Jarama,1533,CalleCanal de Isabel II20,NA,153,01,40.23545551273279,39.16332177489079,31.709960692584666,32.41707440605121,0.7283381531658579,0.0914694408550117,0.9323384117142732,0.7420435152857631,-3.4973948676105335,40.83641626193001
655,Salud,Consultorios de Salud,Consultorio de Valdaracete,1551,CtraM-404 (Aranjuez-Brea)s/n,NA,155,01,36.75929574683402,43.23814271541661,34.43845662875845,24.507907654674092,0.2213260420263912,0.3461658901253238,0.10943616527534827,0.4524119408398402,-3.19188313930491,40.209195991153386
656,Salud,Consultorios de Salud,Consultorio de Valdeavero,1564,CalleFuente1,NA,156,01,19.681189801887747,26.82343133244534,11.03907111512389,13.456931956011148,2.4878990266639645,1.084748851969768,0.37777471520531447,0.8677574429145753,-3.3323193785761784,40.630712175825536
657,Salud,Consultorios de Salud,Consultorio de Valdelaguna,1570,CtraM-315 (Colmenar de Oreja)s/n,NA,157,01,35.936507143141334,34.260063563379816,20.343140060900662,17.023812803233618,0.1272312475703454,0.6032351822441455,0.7546373377833264,0.25814840947063883,-3.3707526869030953,40.15867757058457
658,Salud,Consultorios de Salud,Consultorio de Valdemanco,1586,CalleEras16,NA,158,01,46.380521940047025,42.675578431238506,26.094964678510348,35.16378280115073,1.6666283097562382,0.5954187920058116,0.8937181006228154,1.0778913358426612,-3.6612379364714305,40.87169908871947
659,Salud,Consultorios de Salud,Consultorio de Valdemaqueda,1599,TrvaDos de Mayo37,NA,159,01,47.01740950270984,46.09439480025615,4.484977286475274,18.495438442175267,1.2358342203001822,0.7707032587835967,0.5152054261014857,0.884740657607355,-4.29843480057458,40.51155401676973
