cmun,cdis,consultorios_de_salud,helisuperficies,centros_de_atencion_a_drogodependientes,centros_de_salud,estaciones_de_cercanias,hospitales,otros_centros_de_salud,centros_de_salud_mental,centros_de_especialidades,bocas_de_metro,intercambiadores,aeropuertos,ayuntamientos_consejerias_ministerios_etc,sanidad_y_servicios_sociales,actividades_administrativas,actividades_asociativas_y_hogares,actividades_profesionales,administraciones_publicas,alimentacion,centros_educativos_no_universitarios_centros_publicos,comercio_mayorista,comercio_minorista,construccion,educacion,hosteleria,industria_quimica_y_refino,informacion_y_comunicaciones,maquinaria_industrial,material_de_transporte,material_electrico_y_electronico,mercadillos,metalicas_basicas_e_intermedias,mineria_y_suministros,otras_manufactureras,otros_servicios_bancos,papel_y_graficas,servicios_financieros,servicios_personales,servicios_recreativos,textil_confeccion_y_calzado,transporte_y_almacenamiento,actividades_inmobiliarias,centros_educativos_no_universitarios_centros_privados,industria_no_metalica,administracion_de_justicia,agencia_tributaria,campus_universitarios,centros_educativos_universitarios,colegios_mayores,galerias_de_alimentacion,grandes_superficies_especializadas,hipermercados,mercados_de_abastos,agricultura_y_ganaderia,centros_educativos_no_universitarios_servicios_educativos,seguridad_social,centros_comerciales,oficinas_de_empleo,embajadas_y_consulados,nsec,t3_1,t1_1,t2_1,t2_2,t4_1,t4_2,t4_3,t5_1,t6_1,t7_1,t8_1,t9_1,t10_1,t11_1,t12_1,X,Y,densidad_hab_km,area_km2,bakery,bar,butcher,cafe,car_dealership,clothes,convenience,fast_food,food_court,furniture_shop,gift_shop,greengrocer,guesthouse,hairdresser,hotel,pub,restaurant,stationery,vending_any,bicycle_rental,hostel,supermarket,beauty_shop,beverages,bicycle_shop,bookshop,chemist,computer_shop,doityourself,florist,jeweller,kiosk,mall,mobile_phone_shop,optician,shoe_shop,toy_shop,travel_agent,car_rental,car_wash,outdoor_shop,sports_shop,caravan_site,biergarten,garden_centre,laundry,department_store,newsagent,vending_parking,chalet,shelter,motel,camp_site,general,alpine_hut,video_shop,vending_machine,car_sharing,tmed,prec,velmedia,presMax
122,01,1,1,0,0,0,0,0,0,0,0,0,0,1,3,1,0,0,2,0,2,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,42.67320000000001,863,0.4855,0.5145,0.153,0.6802,0.1669,0.1437,0.1738,0.0356,0.0287,0.3146,0.1354,0.5417,0.6265,-3.412051221248672,40.662887929338574,26.597245976605755,32.446968410153154,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,14.622219767094355,1.1898600533638155,3.0011051989603703,930.5512383156804
123,01,0,0,0,3,0,0,0,1,0,5,0,0,1,61,71,13,71,7,12,33,119,230,185,87,131,1,35,4,1,5,3,12,6,17,21,15,29,41,51,1,82,16,23,3,0,0,0,0,0,0,6,1,0,1,1,0,5,1,0,45,36.95752437065786,93272,0.5041144963118621,0.49588550368813794,0.2098905073333905,0.7042886589758984,0.08582252873316751,0.08898850458872974,0.13105497362552537,0.06930986576893387,0.0530153990479458,0.4634678059867913,0.10504229993996056,0.626535810318209,0.6976720183978042,-3.5283103195715206,40.33988148130354,1382.748232033635,67.45407286677418,2,7,0,7,12,18,7,13,0,2,1,2,0,11,0,1,62,2,0,3,0,15,5,1,2,2,0,2,3,1,0,2,0,0,2,1,2,0,0,7,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,15.521811745499171,0.997480688566634,2.959358341074002,942.9707984244828
124,01,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,NA,97,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3.520516626017517,40.948473033203584,4.615013042916819,21.01835879941376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.71550599017496,1.9010774507831787,2.2722020515547063,905.864343072276
125,01,0,1,0,1,1,0,0,0,0,0,0,0,1,5,4,0,1,2,0,4,2,12,8,4,5,0,0,0,0,0,1,0,1,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,2,44.24637870680044,4485,0.4751070234113712,0.5248929765886288,0.14404604236343369,0.6628399108138239,0.1931140468227425,0.11146934225195096,0.15270445930880713,0.04375261984392419,0.02995195094760312,0.33963154960981046,0.17550914158305464,0.4666180602006689,0.5651969899665552,-4.242034636381935,40.48043006598316,47.62204804497329,94.17906587647086,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,14.316273825715037,0.812892783666766,2.509103990914105,922.7994461895672
126,01,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,NA,70,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3.6046334470306887,41.12260324940239,3.8346835895840057,18.25443960751759,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.81209810969724,4.7877310029896485,2.025658193274602,904.1077362937708
127,01,2,2,0,2,3,0,0,0,0,0,0,0,1,82,147,33,199,2,11,23,165,300,110,105,183,2,164,1,2,2,3,4,8,9,25,8,76,45,58,2,39,49,40,0,1,0,0,2,0,1,2,1,0,2,1,0,6,0,1,49,39.5038713045942,95294,0.5165058314269524,0.4834941685730476,0.19539118307553463,0.6624146829810901,0.1422129703863832,0.08706659600814322,0.15437409070875396,0.08622723781140469,0.076624547190799,0.6414210506432724,0.07750200432346212,0.5607437404243709,0.607603712720633,-3.891994281581113,40.52179401544833,1634.6601762452829,58.29590846146668,6,13,0,15,1,89,3,14,0,12,0,6,2,17,3,11,92,5,0,0,0,14,13,0,4,2,2,2,1,1,6,3,0,0,4,13,2,7,0,1,1,1,0,0,1,5,0,2,0,0,0,0,0,0,0,0,0,0,14.454926965768864,1.1828023492900106,2.8750923752502686,919.2300763927694
128,01,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,2,0,2,1,4,0,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,49.7288,579,0.4197,0.5803,0.0898,0.6339,0.2763,0.0725,0.0812,0.0361,0.0247,0.26,0.1906,0.4592,0.5674,-4.515494204070221,40.30270347109484,19.458026680795346,29.75635759465068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.12563034678883,1.0823726531858444,2.7974010278455657,917.4840725367244
129,01,1,0,0,0,0,0,0,0,0,0,0,0,1,7,13,4,7,2,7,5,16,17,10,14,19,3,3,1,0,0,2,2,1,3,4,2,5,5,5,0,14,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,37.90002619257302,13626,0.5066155805078526,0.49338441949214734,0.21011583003082343,0.6856186848671657,0.10426548510201084,0.14104745339791577,0.2040944884779099,0.07464727726405401,0.06077097460736826,0.46630485102010866,0.09652934096580068,0.5785514237487157,0.640285696462645,-3.632134138319306,40.68599843949925,355.97710527802633,38.27774257942173,1,1,0,2,0,0,2,1,0,0,0,0,1,0,0,3,13,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.19134895625841,1.2545059285926354,2.7947339355257936,913.8903859625276
130,01,0,0,1,2,0,0,0,0,0,6,0,0,1,26,65,1,55,2,8,17,158,117,84,32,66,3,22,5,4,10,1,24,6,23,10,17,24,24,11,3,110,6,4,1,0,0,0,0,0,1,1,1,0,0,2,0,2,0,0,23,41.77913981316499,39286,0.51297499363641,0.4870250063635901,0.14508939316804967,0.7036815837702999,0.15122315328615793,0.13471898386193554,0.14994820801303263,0.05494013898080741,0.03760463778445248,0.2660995010945375,0.13300040981520136,0.5406005090872066,0.6233365371888204,-3.4848112165135614,40.43606349657692,1012.2413318770688,38.810902857670584,7,73,4,6,1,23,28,12,0,5,5,15,0,40,0,13,24,2,0,0,3,6,10,0,2,7,3,3,11,3,4,5,0,5,7,7,0,0,1,2,0,0,0,0,0,3,0,1,0,0,1,0,0,0,0,0,0,0,15.454496701036184,0.911788476681241,3.2898191085153323,947.7828455592872
131,01,0,0,0,1,0,1,0,1,1,0,0,0,1,15,10,9,7,2,1,9,7,34,6,16,51,0,5,0,0,0,1,2,0,1,5,0,5,4,10,0,2,4,6,0,4,0,1,1,1,0,1,0,0,2,0,0,1,0,0,7,42.683211080987135,14385,0.5208142718109141,0.47918572818908584,0.15836709767118523,0.6638122697254084,0.1778206326034063,0.09662407368786932,0.16425707334028505,0.07091681612791101,0.05592007646854362,0.4792872714633299,0.1170432186305179,0.5008235175530066,0.5665488008342023,-4.1280356139997325,40.62023172622614,286.7059220509894,50.173361949048584,1,5,2,16,0,6,4,3,0,1,1,3,0,2,7,4,35,2,1,1,2,5,1,0,1,2,1,1,1,1,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,11.358617216493148,1.43141067089055,4.046691129843358,871.7143826971337
132,01,0,0,0,1,0,0,0,0,0,0,0,0,1,11,14,1,3,2,1,10,33,42,25,14,22,0,1,2,1,2,1,14,4,6,4,2,6,5,7,0,15,2,4,4,0,0,0,0,0,1,0,0,0,3,1,0,0,0,0,8,37.746404805942994,19788,0.48593417727915905,0.514065822720841,0.2005896199717,0.6959843036183545,0.103430942995755,0.192268470790378,0.2261642106327067,0.04243079138872043,0.02755205680210228,0.22656144633110975,0.16240237012330705,0.5424860268849808,0.6457550333535476,-3.5616196724062723,40.24313683665753,188.15394269256268,105.16920196741738,2,3,0,4,0,0,7,0,0,2,0,0,1,3,4,2,26,3,0,0,0,3,0,0,0,0,0,2,2,2,2,0,0,1,1,0,1,3,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,15.590878270444566,0.9892425037204434,2.8680500545035073,941.1368853452024
133,01,0,1,1,1,0,0,0,0,0,0,0,0,1,9,4,1,6,3,1,8,5,17,16,10,7,0,1,0,0,0,1,0,1,0,4,0,4,0,3,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,3,1,0,0,0,4,43.02749612651845,8726,0.5024159981663993,0.4975840018336007,0.16605920238368096,0.6350882191152877,0.1988188631675453,0.14875940866376347,0.16466894338757734,0.04737620903048362,0.03362385972954389,0.2389796011918405,0.2034119871647949,0.4367446940178776,0.5485191382076553,-4.3658567531631585,40.36192571176308,74.96029161227241,116.408298478009,2,8,0,1,0,0,1,2,0,2,0,0,0,1,1,4,18,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,14.405987448440918,0.8758084011236863,2.547687392658103,923.7809864825902
134,01,0,0,1,3,0,1,1,1,0,7,0,0,1,82,125,16,132,5,11,29,192,317,166,87,165,5,71,4,5,11,1,7,5,27,25,15,59,40,57,10,55,19,29,2,0,0,0,0,0,3,9,1,0,5,4,0,6,1,1,53,39.93258300754194,90958,0.5135829998460828,0.4864170001539172,0.18241366015083885,0.6700141955627872,0.14756853932584268,0.10881927043250732,0.1758306526088964,0.05842812067107896,0.04576671650651949,0.4654898535587854,0.10077288308889816,0.5700817849996702,0.6318551749158953,-3.5996249167978274,40.57508371207062,1534.9686229242498,59.25723734125395,3,3,1,7,0,4,6,16,1,7,0,2,0,2,2,3,50,0,0,0,0,7,2,0,8,1,0,1,3,1,0,0,1,0,4,1,2,0,1,0,0,1,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,1,14.97545602507294,1.0718747163466344,2.9581868938711304,934.9543984941198
135,01,4,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,2,1,1,1,1,2,1,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,44.7162,1420,0.46129999999999993,0.5387,0.15,0.657,0.193,0.1183,0.1444,0.034,0.0199,0.3099,0.1755,0.47470000000000007,0.5758,-4.245459812087561,40.59496311322658,18.71577394510849,75.87182898044821,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.384188492301195,1.2813924356883757,3.5309069922806193,888.7736618414775
136,01,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,2,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,43.8139,924,0.4892,0.5108,0.1396,0.671,0.1894,0.0801,0.0887,0.0528,0.0428,0.2742,0.0989,0.5384,0.5975,-3.223430055412973,40.47143424422552,32.72909668670804,28.231759918239828,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.025843906273565,1.0484230297760064,3.0843783850580704,938.5467833394584
137,01,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,2,0,2,1,3,4,2,2,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,3,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,37.3592,2742,0.4869,0.5131,0.22679999999999997,0.6685,0.1047,0.1182,0.1554,0.0382,0.0278,0.3042,0.12470000000000002,0.5892,0.6731,-3.2557152989803018,40.51280300493844,78.3816672069485,34.98267002614768,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.02964229550064,1.0333633236229105,3.1263459718178757,939.3109937304184
138,01,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,NA,95,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3.622307005944308,41.03737531128158,17.207156000316758,5.520958838186345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,12.58223824711085,1.789096132204287,2.0530402642705288,905.5328776672604
140,01,1,0,0,0,0,0,0,0,0,0,0,0,1,7,7,0,2,2,0,3,3,5,17,3,3,0,0,2,0,0,1,2,2,2,2,1,1,1,1,0,5,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,38.89359596483319,4436,0.5036218214607755,0.4963781785392245,0.19140315599639315,0.69137042380523,0.11722642019837692,0.05205504959422903,0.08205437330928765,0.05767407574391344,0.04012382777276826,0.26686005410279534,0.11282709648331832,0.5899087015329125,0.664874526600541,-3.892963121846818,40.20742684559174,341.2560232804668,12.99903795794456,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.431461362015854,1.0362582283864503,2.9766539876907743,936.4408461255854
141,01,1,0,0,0,0,0,0,0,0,0,0,0,1,10,4,2,2,1,0,6,1,12,11,10,9,0,1,0,0,0,1,2,1,2,3,1,4,2,4,0,4,2,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4,38.69903258762118,9387,0.5082443059550443,0.4917556940449558,0.20964442313838283,0.6720925109193565,0.1182630659422606,0.10567301587301586,0.15562095451155855,0.05338265686587833,0.03978904868435069,0.3800714924896133,0.12345651432832642,0.5718475018642803,0.6524400021306062,-4.0386055068759665,40.35388857049518,379.37438118243017,24.7433682019927,2,0,0,5,0,0,1,0,0,0,0,1,0,1,0,2,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.804815762580768,1.0480551653066963,2.856339395058366,926.9292860049744
143,01,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,NA,87,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3.568605955858046,41.14162665523145,4.257282209653414,20.4355726765604,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.699819357292094,4.970044848307075,2.012472607499173,904.2467945967878
144,01,0,0,0,1,0,0,0,0,0,0,0,0,1,11,5,1,5,4,1,7,0,9,9,14,18,0,1,0,1,0,1,0,1,2,3,0,4,3,4,0,5,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,42.28021747658403,9075,0.50932782369146,0.49067217630854,0.15516721763085398,0.6786863691460056,0.16617734435261708,0.0947578953168044,0.13574027548209366,0.07497714600550964,0.058269123966942143,0.49080173002754823,0.0972027217630854,0.5166948319559228,0.57227573553719,-3.7882475216394647,40.74749950439994,214.75638591191853,42.25718346611623,3,1,1,1,0,0,1,0,0,0,0,1,0,0,0,2,8,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,13.644004260507268,1.3481249926042125,2.74546699346132,899.3787688955954
145,01,1,0,0,0,0,0,0,0,0,0,0,0,1,5,4,0,0,2,3,3,1,3,1,4,4,0,0,0,0,0,1,0,1,1,0,0,0,0,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,2,38.764944871171615,4114,0.505840034030141,0.494159965969859,0.2032139766650462,0.6704100631988332,0.1264314535731648,0.14680836169178416,0.17983760330578513,0.04433259601361206,0.02877654350996597,0.33029482255712206,0.12325456976178902,0.5641188138065143,0.6435607194944093,-3.4911135923103873,40.736556443107226,103.95467395706224,39.57494014842718,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.087224194155402,1.378422931040982,2.854499500771153,919.0363445490998
146,01,1,0,0,0,0,0,0,0,0,0,0,0,1,3,3,0,0,2,0,3,1,4,5,4,1,0,0,0,0,0,1,0,0,1,2,0,1,0,1,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,41.5679,2768,0.491,0.509,0.1712,0.6608,0.168,0.2092,0.2099,0.0301,0.0187,0.2014,0.1771,0.4983,0.6055,-3.302114619814015,40.2332357829818,104.04216275167992,26.604598816409233,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.216731652500574,1.024068959710172,2.814110062076637,937.2146460859497
147,01,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,1,2,1,2,4,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,41.4594,1367,0.4872000000000001,0.5128,0.1748,0.6547,0.1704,0.0827,0.1178,0.0319,0.0213,0.2092,0.1626,0.5115,0.6108,-3.560830787667674,40.14591253896737,134.20857276196418,10.185638457124098,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.519579328577494,0.875329030956099,2.2755066443251972,938.279873619318
148,01,0,0,1,2,0,0,0,0,1,0,0,1,0,21,16,3,11,1,2,14,10,45,34,26,49,0,3,0,1,0,0,1,1,0,11,2,13,11,9,0,27,5,5,0,0,0,0,0,0,1,3,0,0,0,0,1,1,0,0,25,42.24167856832639,39143,0.5092040824668523,0.4907959175331477,0.1480033211557622,0.6740423983854074,0.17797405921876197,0.12803981299338324,0.17469031244411518,0.05021718570370181,0.0351132590756968,0.2638257440666275,0.13808204532100246,0.5195225608665662,0.6009077612855428,-3.4532057627931687,40.48175533443033,2134.070501333902,18.341943237364298,3,28,0,12,1,9,1,11,0,2,2,7,0,12,2,13,37,2,0,0,0,5,3,0,1,0,0,1,3,1,2,0,1,3,7,1,2,0,1,0,0,2,0,3,0,3,2,0,0,0,0,0,0,0,0,0,0,0,15.35233298760867,0.7979878512515056,3.4662795738443606,948.6248008438693
148,02,0,0,0,2,1,1,0,1,0,0,0,0,0,22,24,2,17,0,7,12,32,95,57,38,59,9,6,8,6,17,1,42,2,26,7,3,12,17,14,3,40,13,13,1,0,0,0,0,0,2,2,0,0,2,0,0,1,0,0,26,37.86403496647958,51312,0.5057678944496414,0.49423210555035857,0.2035392325381977,0.6765426333021515,0.11991024906454632,0.13715747193638914,0.18670301488930463,0.04434071951980043,0.03108802034611786,0.3317426099158091,0.1354051625350795,0.5930310278297474,0.6809035176956657,-3.453388123431664,40.45366757732521,9009.10392927727,5.695571990600442,4,37,7,19,7,4,16,12,0,8,0,9,0,20,1,1,53,1,3,0,1,13,3,0,1,0,0,2,6,3,1,4,0,1,3,5,0,2,2,8,0,0,0,0,1,3,2,0,3,1,0,0,0,0,0,0,3,0,15.365083252102856,0.8415471245961823,3.3920826341744985,947.886616904872
148,03,0,0,0,1,1,0,0,0,0,0,0,0,0,13,21,1,17,1,4,4,48,39,28,14,23,4,4,6,5,5,1,9,4,9,3,5,4,9,4,0,25,2,8,2,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,8,39.47486467627388,14503,0.5037053713024892,0.4962946286975109,0.1877573605460939,0.6802610149624216,0.1319733503413087,0.1953489484934151,0.26193011790664,0.0409730400606771,0.03005762256084948,0.2759562021650693,0.14574059849686274,0.5445000620561263,0.6344157898365855,-3.4776993926010986,40.44366910799514,3198.2649890680486,4.534646143947588,3,14,0,11,3,3,3,2,1,3,0,2,0,8,3,0,20,0,0,0,1,5,1,0,1,0,0,0,3,2,0,0,0,1,2,1,0,0,0,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,15.415918558862389,0.8890329162149949,3.3204784208399998,947.6779014241806
148,04,0,0,0,1,0,0,0,0,0,0,0,0,1,16,18,1,27,5,1,10,15,71,35,24,36,0,5,0,0,0,0,3,1,3,14,1,25,13,7,0,12,11,8,1,5,0,0,0,0,1,1,1,0,0,1,1,1,1,0,19,42.14206075864738,28419,0.5127242021183012,0.4872757978816989,0.15564899890918046,0.6626607340159753,0.18171627784228864,0.23564704950913123,0.2959690770259334,0.03124946690594321,0.02011783665857348,0.19893959322988145,0.1807047292304444,0.48446712762588406,0.589186801083782,-3.4858822776375753,40.469044719780086,7315.480325835315,3.8847756721640816,2,6,1,12,2,31,3,9,0,0,0,5,1,6,3,2,22,0,1,1,0,10,1,0,0,0,1,0,2,0,7,0,0,14,3,5,2,2,1,1,1,4,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,15.411875555413088,0.8626340785041626,3.3813195604705872,948.3734878388572
149,01,1,0,0,0,0,0,0,0,0,0,0,0,1,6,6,0,13,3,2,6,11,12,27,6,17,1,0,1,1,1,1,15,1,3,4,3,2,3,2,0,11,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,37.28844382929642,9537,0.5032031561287617,0.49679684387123835,0.20857346125616025,0.6816638146167557,0.10977920729789242,0.10286250393205412,0.125408545664255,0.05487968962986264,0.0404337003250498,0.304699538638985,0.11415685225962044,0.590784187899759,0.6669699486211597,-3.798562041078144,40.20311328406012,1061.1210536053409,8.987664477673311,1,4,0,3,0,2,0,3,0,0,0,1,0,1,0,1,6,1,0,0,0,3,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,15.67867897110536,1.0092551785398494,3.044300970844149,940.2986508085776
150,01,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,2,1,3,2,5,4,4,3,1,0,1,0,0,1,2,3,6,2,0,3,4,0,0,5,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,39.456157719145224,4586,0.5048165067597035,0.4951834932402966,0.19475518970780636,0.6725075010902748,0.13283730920191889,0.05188890100305277,0.07869638028783255,0.04924297863061492,0.03274533362407327,0.2769192978630615,0.11221812036633232,0.5656155473179242,0.6371688181421719,-3.747427840567142,40.174609270679184,88.00558167965649,52.11033110028414,0,0,1,0,0,0,2,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.631706168123268,0.9946774257315248,2.9329913978926503,939.9912023099372
151,02,0,0,0,1,0,0,0,0,0,0,0,0,0,3,4,0,2,3,1,6,0,14,3,7,4,0,0,0,0,0,0,0,0,0,2,1,2,0,2,0,1,0,0,0,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,41.34985508654723,3293,0.5107925296082599,0.48920747039174006,0.18190753112663227,0.6574567263893107,0.1606357424840571,0.163042544791983,0.1882811114485272,0.04755866990586092,0.03130513209839053,0.29214688733677496,0.11924251442453691,0.5445256908593986,0.6180737321591254,-3.549634678495717,40.817762209221335,94.9976076371566,34.66403083094065,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,13.459828536544382,1.6064185837759746,2.69963860935962,909.3328935373202
