ccaa,CPRO,CMUN,dist,secc,t1_1,t2_1,t2_2,t3_1,t4_1,t4_2,t4_3,t5_1,t6_1,t7_1,t8_1,t9_1,t10_1,t11_1,t12_1,NSEC,area,elevation,densidad_hab_km2
13,28,014,01,009,2329,0.4994,0.5006,42.8725,0.1391,0.6737,0.1872,0.3104,0.3104,0.0419,0.0279,0.1711,0.1968,0.4539,0.5651,Arganda del Rey - 01.009,153015.371832794,627,15220.693006876441
13,28,014,01,010,2366,0.4861,0.5139,42.8094,0.1289,0.7054,0.1657,0.2181,0.2151,0.0442,0.0286,0.2086,0.1652,0.5075,0.608,Arganda del Rey - 01.010,155402.225103568,595,15225.00722511002
13,28,014,01,011,1855,0.5191,0.4809,41.883,0.1995,0.5995,0.2011,0.1358,0.1536,0.0458,0.0316,0.2875,0.141,0.4923,0.5731,Arganda del Rey - 01.011,6044725.66904141,712,306.87910445639335
13,28,014,01,012,2277,0.5081,0.4919,40.2995,0.1678,0.6886,0.1436,0.3175,0.2982,0.047,0.0348,0.2179,0.1863,0.5024,0.6174,Arganda del Rey - 01.012,116303.489546488,595,19578.088403700527
13,28,014,01,013,5528,0.502,0.498,33.9173,0.2097,0.7317,0.0586,0.2927,0.3289,0.0295,0.0229,0.3605,0.1429,0.6578,0.7675,Arganda del Rey - 01.013,3791885.76275911,570,1457.849826144981
13,28,014,01,014,1395,0.4853,0.5147,44.0366,0.1254,0.6932,0.1814,0.1204,0.1577,0.0557,0.0418,0.3066,0.1366,0.5025,0.582,Arganda del Rey - 01.014,21936013.4283209,606,63.59405297404489
13,28,014,01,015,1759,0.5043,0.4957,42.5026,0.1416,0.7027,0.1558,0.1887,0.2018,0.051,0.0344,0.2159,0.1643,0.5086,0.6086,Arganda del Rey - 01.015,76994.6388836425,554,22845.746476690067
13,28,014,01,016,1347,0.4848,0.5152,41.3615,0.1351,0.7313,0.1336,0.3868,0.3912,0.0455,0.0258,0.1665,0.2174,0.479,0.612,Arganda del Rey - 01.016,35145.7465749574,595,38326.11713417935
13,28,014,01,017,2542,0.5063,0.49370000000000003,37.1546,0.1908,0.7274,0.0818,0.1692,0.1692,0.0559,0.0433,0.2236,0.1703,0.5566,0.6709,Arganda del Rey - 01.017,145403.174349163,673,17482.424378822612
13,28,014,01,018,1628,0.5037,0.4963,41.2156,0.1615,0.6757,0.1628,0.2666,0.2654,0.0403,0.03,0.2161,0.1773,0.4894,0.5949,Arganda del Rey - 01.018,166831.418243312,673,9758.35377498063
13,28,014,01,019,1911,0.4935,0.5065,40.5714,0.1622,0.6981,0.1397,0.1847,0.2067,0.0606,0.0431,0.3042,0.1453,0.5253,0.6146,Arganda del Rey - 01.019,1575126.8804,570,1213.2355963061846
13,28,014,01,020,2171,0.5025,0.4975,39.6246,0.1856,0.6932,0.1211,0.0603,0.1032,0.0617,0.0464,0.345,0.1285,0.5752,0.6601,Arganda del Rey - 01.020,431187.290646464,595,5034.935043528525
13,28,014,01,021,2560,0.5031,0.4969,38.8473,0.207,0.6719,0.1211,0.0523,0.0797,0.0768,0.0611,0.3601,0.0965,0.5813,0.6433,Arganda del Rey - 01.021,515231.395438812,595,4968.641318566581
13,28,014,01,022,2663,0.4792,0.5208,33.6699,0.2831,0.6632,0.0537,0.1712,0.1833,0.043,0.0335,0.3609,0.1369,0.6574,0.7617,Arganda del Rey - 01.022,10217588.3805723,737,260.6290154595991
13,28,014,01,023,1804,0.5166,0.4834,36.0959,0.2095,0.7023,0.0881,0.1253,0.163,0.0379,0.0302,0.1683,0.2715,0.4818,0.6613,Arganda del Rey - 01.023,122398.111564303,673,14738.789487387281
13,28,014,01,024,2763,0.4995,0.5005,32.5932,0.3105,0.6464,0.0431,0.0825,0.11,0.0514,0.0352,0.4698,0.088,0.7234,0.7932,Arganda del Rey - 01.024,24117938.1339863,577,114.56203198840039
13,28,014,01,025,2901,0.4933,0.5067,35.3916,0.2499,0.677,0.0731,0.0938,0.1089,0.0538,0.0377,0.3612,0.1164,0.6526,0.7385,Arganda del Rey - 01.025,490537.635641466,627,5913.9193187622
13,28,014,01,026,3182,0.5006,0.4994,33.0475,0.2816,0.6706,0.0478,0.1502,0.1656,0.0547,0.0451,0.4178,0.1178,0.6815,0.7725,Arganda del Rey - 01.026,1523687.91794379,595,2088.3541587007476
13,28,015,01,001,995,0.5055,0.4945,43.805,0.1467,0.6482,0.205,0.1025,0.1578,0.0671,0.053,0.3451,0.1165,0.4912,0.5559,Arroyomolinos - 01.001,578871.036625939,624,1718.8629885501755
13,28,015,01,002,1954,0.5056,0.4944,40.9017,0.1535,0.7098,0.1366,0.0993,0.131,0.0659,0.0508,0.3428,0.1186,0.5526,0.627,Arroyomolinos - 01.002,394330.595376677,624,4955.2330529501
13,28,015,01,003,1911,0.5034,0.4966,39.1026,0.1774,0.6944,0.1282,0.0942,0.135,0.0789,0.0662,0.3333,0.2065,0.4962,0.6253,Arroyomolinos - 01.003,5215835.64309288,603,366.3842442065173
13,28,015,01,004,1967,0.4962,0.5038,37.2217,0.211,0.7051,0.0839,0.0524,0.0946,0.0786,0.0631,0.4182,0.0895,0.636,0.6985,Arroyomolinos - 01.004,391445.405543809,603,5024.966373707664
13,28,015,01,005,2304,0.4874,0.5126,34.7131,0.2409,0.7023,0.0569,0.0564,0.102,0.0795,0.0623,0.4128,0.0805,0.6592,0.717,Arroyomolinos - 01.005,685363.60989738,628,3361.719190700799
13,28,015,01,006,2203,0.5098,0.4902,33.4907,0.2714,0.6727,0.0558,0.0472,0.0844,0.0654,0.0492,0.4474,0.0895,0.7034,0.7726,Arroyomolinos - 01.006,282321.845742877,624,7803.151025041002
13,28,015,01,007,2841,0.4942,0.5058,32.5079,0.295,0.6621,0.0429,0.0577,0.1014,0.0699,0.0534,0.4803,0.0702,0.7009,0.7539,Arroyomolinos - 01.007,3588659.95162614,636,791.6604075882557
13,28,015,01,008,3685,0.4925,0.5075,31.3102,0.3145,0.6456,0.0399,0.057,0.0982,0.0554,0.0435,0.5218,0.062,0.7486,0.7981,Arroyomolinos - 01.008,686369.826473267,624,5368.825752341728
13,28,015,01,009,3298,0.4918,0.5082,30.8175,0.3281,0.6343,0.0376,0.0679,0.1113,0.0659,0.0523,0.5672,0.0605,0.7423,0.7902,Arroyomolinos - 01.009,719845.645232566,605,4581.5377530477235
13,28,015,01,010,3394,0.4953,0.5047,31.9788,0.3026,0.6576,0.0398,0.053900000000000003,0.0919,0.057,0.0427,0.5011,0.0687,0.7098,0.7621,Arroyomolinos - 01.010,737969.144786526,624,4599.108274346333
13,28,015,01,011,4033,0.4976,0.5024,30.3747,0.3156,0.6573,0.027,0.0399,0.0841,0.0638,0.0478,0.4989,0.0693,0.7634,0.8203,Arroyomolinos - 01.011,4141684.2076286,636,973.7584513497163
13,28,015,01,012,1947,0.5203,0.4797,33.642,0.2614,0.6728,0.0657,0.0714,0.1104,0.0382,0.0271,0.4798,0.0915,0.7114,0.783,Arroyomolinos - 01.012,2733854.49247817,605,712.1812830042367
13,28,015,01,013,1691,0.5305,0.4695,34.0077,0.2235,0.6978,0.0787,0.1366,0.2442,0.0526,0.035,0.265,0.2972,0.4593,0.6535,Arroyomolinos - 01.013,197110.88618746,624,8578.92748953398
13,28,015,01,014,1534,0.5365,0.4635,34.7008,0.249,0.6838,0.0671,0.0691,0.1063,0.0781,0.0521,0.3967,0.06,0.5981,0.6363,Arroyomolinos - 01.014,429663.922269398,624,3570.232268740934
13,28,016,01,001,109,0.4404,0.5596,47.6514,0.0917,0.7064,0.2018,0.0826,0.0734,0.0505,0.0303,0.3434,0.2143,0.4444,0.5657,"Atazar, El - 01.001",28384376.0099879,1055,3.8401407859607364
13,28,017,01,001,1818,0.4934,0.5066,41.8564,0.1529,0.6947,0.1524,0.0864,0.1221,0.0617,0.0435,0.3877,0.1065,0.55,0.6156,Batres - 01.001,21375731.6187398,596,85.04972051605405
13,28,018,01,001,3027,0.5031,0.4969,41.8454,0.1754,0.6554,0.1691,0.1536,0.1715,0.0501,0.0397,0.3774,0.1397,0.4984,0.5793,Becerril de la Sierra - 01.001,10097295.7654747,1249,299.78323605713393
13,28,018,01,002,3069,0.4998,0.5002,42.1241,0.1551,0.6927,0.1522,0.0775,0.1176,0.0671,0.0532,0.462,0.1051,0.5353,0.5981,Becerril de la Sierra - 01.002,19413618.9595625,941,158.08489938906047
13,28,019,01,001,1749,0.4837,0.5163,42.1704,0.1618,0.665,0.1732,0.0983,0.1155,0.0341,0.0225,0.2094,0.1447,0.5321,0.6221,Belmonte de Tajo - 01.001,24060804.2569774,740,72.6908369861662
13,28,020,01,001,213,0.4225,0.5775,49.3662,0.1127,0.6056,0.2817,0.0798,0.108,0.0529,0.0529,0.2963,0.1333,0.3439,0.3968,Berzosa del Lozoya - 01.001,14611576.4642206,1139,14.577482485998289
13,28,021,01,001,810,0.4877,0.5123,45.0741,0.1704,0.5951,0.2346,0.1086,0.142,0.0387,0.0268,0.3452,0.1114,0.4866,0.5476,"Berrueco, El - 01.001",28389229.2561023,944,28.531947545771793
13,28,022,01,001,2006,0.5229,0.4771,42.1097,0.1525,0.68,0.1675,0.2527,0.3141,0.0535,0.0412,0.2865,0.1075,0.5224,0.5853,Boadilla del Monte - 01.001,48145.0689014362,693,41665.741596646876
13,28,022,01,002,958,0.5303,0.4697,44.5814,0.1743,0.5574,0.2683,0.1023,0.1482,0.0822,0.0809,0.6258,0.0732,0.4324,0.4665,Boadilla del Monte - 01.002,4638875.00280161,703,206.51558824530167
13,28,022,01,003,2614,0.5092,0.4908,42.4572,0.1679,0.6373,0.1947,0.0926,0.1683,0.0998,0.0929,0.6786,0.0656,0.491,0.5255,Boadilla del Monte - 01.003,2881873.54437704,720,907.0488207576973
13,28,022,01,004,2256,0.4965,0.5035,43.2877,0.1658,0.5988,0.2354,0.125,0.2101,0.0813,0.0765,0.619,0.0489,0.4543,0.4777,Boadilla del Monte - 01.004,3498463.27224447,710,644.8545616866357
13,28,022,01,005,1352,0.5096,0.4904,46.8306,0.1228,0.5999,0.2774,0.0658,0.1095,0.0877,0.0793,0.6273,0.0787,0.4342,0.4713,Boadilla del Monte - 01.005,967692.908657968,689,1397.1374471215292
13,28,022,01,006,1697,0.515,0.485,40.2004,0.1762,0.6753,0.1485,0.0972,0.1609,0.073,0.0572,0.5057,0.1013,0.5458,0.6073,Boadilla del Monte - 01.006,161361.714114277,693,10516.744999363242
13,28,022,01,007,2147,0.4905,0.5095,37.198,0.2236,0.6656,0.1109,0.0624,0.1178,0.102,0.0936,0.6671,0.0601,0.5909,0.6287,Boadilla del Monte - 01.007,1278503.40533725,715,1679.3072204869495
13,28,022,01,008,1288,0.5233,0.4767,39.8851,0.1693,0.6933,0.1374,0.2096,0.2585,0.0411,0.028,0.3364,0.1152,0.5673,0.6411,Boadilla del Monte - 01.008,6238812.10356041,702,206.44955780363313
13,28,022,01,009,1113,0.5256,0.4744,44.257,0.168,0.5795,0.2525,0.0737,0.1357,0.0896,0.0821,0.6706,0.0606,0.4687,0.4989,Boadilla del Monte - 01.009,681295.678654007,710,1633.6519295100825
13,28,022,01,010,5711,0.5034,0.4966,33.7822,0.3078,0.6065,0.0856,0.0812,0.1355,0.0815,0.0756,0.7197,0.0558,0.6372,0.67490000000000006,Boadilla del Monte - 01.010,1718588.51370302,689,3323.075858161401
13,28,022,01,011,1606,0.5,0.5,41.0946,0.1675,0.675,0.1575,0.0766,0.1245,0.0808,0.0688,0.5482,0.0799,0.5512,0.5991,Boadilla del Monte - 01.011,134508.6632256,693,11939.751399554021
13,28,022,01,012,2584,0.5209,0.4791,36.8839,0.233,0.6718,0.0952,0.0693,0.125,0.1004,0.0868,0.5883,0.0683,0.5848,0.6276,Boadilla del Monte - 01.012,347856.244494824,693,7428.355939829768
13,28,022,01,013,3016,0.5262,0.4738,36.1568,0.2394,0.68,0.0806,0.0438,0.0991,0.1142,0.0981,0.6452,0.0654,0.6229,0.6665,Boadilla del Monte - 01.013,341763.308922644,689,8824.820925064992
13,28,022,01,014,1743,0.5232,0.4768,37.1274,0.2094,0.7131,0.0775,0.0333,0.0654,0.119,0.1067,0.6255,0.061,0.5922,0.6306,Boadilla del Monte - 01.014,202144.822298081,689,8622.531016054356
13,28,022,01,015,2383,0.5237,0.4763,35.9765,0.2375,0.6895,0.073,0.0516,0.1024,0.1051,0.0947,0.6175,0.0718,0.6186,0.6665,Boadilla del Monte - 01.015,213596.900922372,689,11156.528908937971
13,28,022,01,016,2046,0.5078,0.4922,35.2801,0.2478,0.6848,0.0674,0.0415,0.0904,0.1079,0.0975,0.6452,0.0588,0.614,0.6524,Boadilla del Monte - 01.016,174808.597028386,671,11704.229853568135
13,28,022,01,017,2229,0.5061,0.4939,37.262,0.2086,0.7129,0.0785,0.0579,0.1036,0.1219,0.1077,0.644,0.0513,0.6185,0.6519,Boadilla del Monte - 01.017,339201.759750171,689,6571.310248041477
13,28,022,01,018,1897,0.5061,0.4939,35.446,0.2409,0.6921,0.0669,0.0448,0.098,0.1076,0.0944,0.5938,0.0609,0.6104,0.65,Boadilla del Monte - 01.018,130803.619323763,683,14502.656805730816
13,28,022,01,019,2557,0.5542,0.4458,42.6304,0.1908,0.6218,0.1873,0.1032,0.1732,0.0715,0.0623,0.5616,0.0717,0.5254,0.566,Boadilla del Monte - 01.019,6345845.10990585,714,402.94081492920895
13,28,022,01,020,2660,0.5105,0.4895,34.5,0.2658,0.6711,0.0632,0.0523,0.1105,0.1147,0.1009,0.6472,0.06,0.618,0.6575,Boadilla del Monte - 01.020,340387.188630012,689,7814.630188362708
13,28,022,01,021,2011,0.5107,0.4893,36.9254,0.2282,0.6927,0.0791,0.0448,0.087,0.1005,0.0896,0.6598,0.0692,0.6063,0.6514,Boadilla del Monte - 01.021,203970.34252559,671,9859.27647666574
13,28,022,01,022,1608,0.518,0.482,40.1461,0.1953,0.6424,0.1623,0.0802,0.1269,0.0881,0.0804,0.6507,0.0645,0.5046,0.5394,Boadilla del Monte - 01.022,1706570.19621809,715,942.2407607747217
13,28,022,01,023,1733,0.5153,0.4847,37.0537,0.2106,0.7149,0.0744,0.0467,0.1062,0.1082,0.0987,0.6272,0.0619,0.6089,0.6491,Boadilla del Monte - 01.023,169628.331313847,689,10216.453740817613
13,28,022,01,024,1740,0.5172,0.4828,35.0994,0.2299,0.719,0.0511,0.0575,0.1103,0.1254,0.1067,0.5948,0.0761,0.6164,0.6672,Boadilla del Monte - 01.024,303952.610864771,671,5724.576587940972
13,28,022,01,025,2661,0.4912,0.5088,33.4491,0.2792,0.6798,0.041,0.0669,0.1161,0.1053,0.0923,0.6559,0.0503,0.6496,0.684,Boadilla del Monte - 01.025,1269089.17750779,689,2096.7793652023765
13,28,022,01,026,1352,0.4874,0.5126,36.3558,0.216,0.7056,0.0784,0.0599,0.1243,0.1264,0.1085,0.6179,0.0608,0.5972,0.6358,Boadilla del Monte - 01.026,200210.279621191,683,6752.900013715873
13,28,022,01,027,4032,0.4968,0.5032,30.3227,0.3331,0.6354,0.0315,0.0709,0.1203,0.0681,0.0625,0.7605,0.0492,0.7683,0.8081,Boadilla del Monte - 01.027,2124548.77395456,673,1897.8147498562614
13,28,023,01,001,2626,0.4939,0.5061,38.8123,0.2186,0.6657,0.1158,0.0948,0.131,0.0629,0.0502,0.4917,0.1099,0.5765,0.6477,"Boalo, El - 01.001",9889955.73621817,960,265.5219163806044
13,28,023,01,002,1967,0.4921,0.5079,40.361,0.1983,0.6645,0.1373,0.0905,0.1266,0.0469,0.0368,0.4914,0.1019,0.5815,0.6474,"Boalo, El - 01.002",3867310.33451613,936,508.622228333819
13,28,023,01,003,1969,0.4992,0.5008,40.324,0.2006,0.6734,0.126,0.0914,0.128,0.0584,0.0426,0.4663,0.1227,0.5724,0.6525,"Boalo, El - 01.003",10708768.7555866,1442,183.86800994024594
13,28,023,01,004,1444,0.5062,0.4938,37.6946,0.214,0.6787,0.1073,0.1295,0.1558,0.0423,0.0308,0.3736,0.1248,0.5806,0.6634,"Boalo, El - 01.004",14990978.7774096,991,96.32459770912442
13,28,024,01,001,218,0.3945,0.6055,44.5872,0.0917,0.7202,0.1881,0.0872,0.1055,0.0909,0.0707,0.3586,0.0787,0.5909,0.6414,Braojos - 01.001,24905705.5527436,1384,8.753014426286157
13,28,025,01,001,529,0.4178,0.5822,48.1059,0.0888,0.6144,0.2968,0.1229,0.1456,0.0166,0.0145,0.1639,0.2405,0.3734,0.4917,Brea de Tajo - 01.001,44686134.0907061,737,11.838124079523407
13,28,026,01,001,1889,0.5146,0.4854,38.7803,0.1869,0.6898,0.1233,0.2636,0.3023,0.0547,0.041,0.3307,0.1332,0.5254,0.6061,Brunete - 01.001,254113.183274191,646,7433.695393763762
13,28,026,01,002,1815,0.5041,0.4959,39.9477,0.1769,0.6959,0.1273,0.2215,0.2457,0.0649,0.0408,0.3186,0.1242,0.5241,0.5984,Brunete - 01.002,20328699.1400163,642,89.28264359165225
13,28,026,01,003,1574,0.4968,0.5032,41.7198,0.1614,0.6614,0.1773,0.0839,0.1207,0.0932,0.0758,0.4538,0.1072,0.5045,0.5652,Brunete - 01.003,9543160.29975417,632,164.934880119382
13,28,026,01,004,2433,0.5101,0.4899,37.3736,0.21,0.702,0.088,0.157,0.1998,0.0635,0.0531,0.4698,0.103,0.5843,0.6514,Brunete - 01.004,8700288.69903727,645,279.6458927011497
13,28,026,01,005,2988,0.5084,0.4916,39.7406,0.1734,0.6951,0.1315,0.2129,0.2396,0.0571,0.0401,0.3619,0.1203,0.5449,0.6194,Brunete - 01.005,10260688.7799154,622,291.2085206062189
13,28,027,01,001,1943,0.5229,0.4771,42.5008,0.1714,0.6366,0.192,0.2357,0.2532,0.0547,0.0329,0.2981,0.1306,0.4963,0.5708,Buitrago del Lozoya - 01.001,25936410.8928735,1033,74.91398898734573
13,28,028,01,001,2706,0.4948,0.5052,42.4649,0.1693,0.6763,0.1545,0.0913,0.1386,0.0476,0.0325,0.4195,0.1356,0.5387,0.6232,Bustarviejo - 01.001,56132861.811175,1237,48.20705577247601
13,28,029,01,001,841,0.4839,0.5161,42.1558,0.1653,0.6825,0.1522,0.0809,0.1213,0.0541,0.0342,0.4231,0.1163,0.5627,0.6368,Cabanillas de la Sierra - 01.001,13801127.6889613,897,60.937049417538844
13,28,030,01,001,2776,0.5112,0.4888,42.6686,0.152,0.6726,0.1754,0.1711,0.192,0.0548,0.0357,0.328,0.1445,0.503,0.5879,"Cabrera, La - 01.001",22128046.0949233,1058,125.45165479553462
13,28,031,01,001,1475,0.4854,0.5146,43.381,0.1586,0.6359,0.2054,0.1641,0.1546,0.0346,0.0242,0.2369,0.2532,0.4279,0.5729,Cadalso de los Vidrios - 01.001,21515574.7650413,803,68.55498940221621
13,28,031,01,002,1752,0.4812,0.5188,44.8813,0.1347,0.6416,0.2237,0.1701,0.165,0.0363,0.0218,0.1893,0.2271,0.4063,0.5257,Cadalso de los Vidrios - 01.002,26234112.9533408,796,66.78327577212355
13,28,032,01,001,2929,0.4964,0.5036,35.4025,0.2356,0.6907,0.0737,0.1133,0.1413,0.0496,0.0366,0.3341,0.1343,0.619,0.7151,Camarma de Esteruelas - 01.001,13942539.4347303,647,210.07650820796584
13,28,032,01,002,2129,0.4984,0.5016,40.186,0.1926,0.6651,0.1423,0.1282,0.1555,0.046,0.032,0.292,0.1533,0.53,0.6259,Camarma de Esteruelas - 01.002,1801588.24851459,673,1181.7350616909066
13,28,032,01,003,2478,0.4944,0.5056,40.2776,0.1731,0.6925,0.1344,0.092,0.1134,0.062,0.0473,0.3572,0.1536,0.5217,0.6164,Camarma de Esteruelas - 01.003,19422483.2741752,701,127.58409751315563
13,28,033,01,001,2003,0.4883,0.5117,38.2991,0.2137,0.6735,0.1128,0.2052,0.2117,0.0368,0.0254,0.2737,0.1356,0.5867,0.6787,Campo Real - 01.001,34611349.4039147,773,57.87119064977727
13,28,033,01,002,2611,0.4952,0.5048,40.7714,0.1632,0.6905,0.1463,0.1536,0.1739,0.0467,0.0334,0.276,0.1423,0.5432,0.6334,Campo Real - 01.002,21509303.0754581,714,121.38933515605767
13,28,033,01,003,1821,0.49370000000000003,0.5063,37.9676,0.2081,0.6766,0.1153,0.1444,0.1642,0.0402,0.0277,0.2656,0.1192,0.5943,0.6748,Campo Real - 01.003,5620848.03949998,768,323.9724659345165
13,28,034,01,001,457,0.4661,0.5339,51.0022,0.0832,0.6543,0.2626,0.0744,0.1028,0.0501,0.0334,0.2697,0.169,0.4224,0.5084,Canencia - 01.001,54143374.1301588,1389,8.440552650106133
13,28,035,01,001,2168,0.4958,0.5042,41.9433,0.1674,0.661,0.1716,0.1822,0.1997,0.0294,0.0183,0.2416,0.176,0.4875,0.5917,Carabaña - 01.001,47825062.008054,666,45.33188058668687
13,28,036,01,001,2035,0.488,0.512,39.7695,0.1784,0.6865,0.1351,0.083,0.1071,0.055,0.0353,0.2673,0.1324,0.5526,0.637,Casarrubuelos - 01.001,3714194.26437336,641,547.8981052552276
13,28,036,01,002,1915,0.4924,0.5076,35.9849,0.2324,0.6856,0.082,0.0684,0.0971,0.0503,0.034,0.3075,0.1096,0.6299,0.7075,Casarrubuelos - 01.002,1616457.80598157,612,1184.6891350418814
13,28,037,01,001,1112,0.4892,0.5108,46.6493,0.1349,0.5989,0.2662,0.1313,0.1277,0.0281,0.0177,0.132,0.2428,0.4085,0.5395,Cenicientos - 01.001,54148971.7675561,784,20.535939348459916
13,28,037,01,002,966,0.5104,0.4896,46.3571,0.1408,0.6066,0.2526,0.1004,0.1108,0.0349,0.0217,0.1566,0.2112,0.4229,0.5361,Cenicientos - 01.002,13401645.2150734,759,72.08070236880307
13,28,038,01,001,2978,0.5017,0.4983,43.4654,0.14,0.677,0.183,0.1511,0.1719,0.0504,0.0383,0.3132,0.1303,0.5084,0.5845,Cercedilla - 01.001,1256494.62594843,1318,2370.0857437031555
13,28,038,01,002,1627,0.5065,0.4935,43.6779,0.1401,0.6841,0.1758,0.1426,0.1666,0.05,0.0429,0.4103,0.121,0.5247,0.5969,Cercedilla - 01.002,25221427.8447694,1345,64.50863963823596
13,28,038,01,003,2710,0.5033,0.4967,42.5417,0.15310000000000001,0.6863,0.1605,0.0967,0.1266,0.071,0.0553,0.4558,0.1067,0.5434,0.6083,Cercedilla - 01.003,14237863.3482569,1417,190.3375481077201
13,28,039,01,001,158,0.3861,0.6139,52.4557,0.0759,0.6329,0.2911,0.057,0.0886,0.0342,0.0205,0.226,0.1625,0.4589,0.5479,Cervera de Buitrago - 01.001,11546966.2266633,920,13.683247781149602
13,28,040,01,001,1622,0.2941,0.7059,52.1695,0.0715,0.6424,0.2861,0.0857,0.1356,0.0226,0.0173,0.1547,0.1471,0.2118,0.2483,Ciempozuelos - 01.001,442113.218039857,557,3668.7435114273753
13,28,040,01,002,1526,0.517,0.483,40.1468,0.1822,0.6697,0.1481,0.2189,0.2615,0.0465,0.0288,0.2588,0.1526,0.516,0.609,Ciempozuelos - 01.002,103356.448091324,557,14764.439260254547
13,28,040,01,003,1647,0.5052,0.4948,40.8148,0.1566,0.7025,0.1409,0.2004,0.2562,0.0634,0.0461,0.3211,0.1258,0.5104,0.5839,Ciempozuelos - 01.003,124616.641929978,557,13216.533317640253
13,28,040,02,001,2648,0.4977,0.5023,41.636,0.1715,0.6567,0.1718,0.1375,0.1952,0.0356,0.021,0.2015,0.2177,0.4503,0.5757,Ciempozuelos - 02.001,446331.251608847,557,5932.813331925584
13,28,040,02,002,1493,0.5057,0.4943,39.4648,0.1983,0.6551,0.1467,0.2003,0.2652,0.0351,0.0276,0.1654,0.1916,0.4653,0.5756,Ciempozuelos - 02.002,108837.007250633,579,13717.760509179405
13,28,040,02,003,3190,0.5028,0.4972,40.0066,0.169,0.6824,0.1486,0.2361,0.2799,0.0475,0.0298,0.2011,0.1834,0.5021,0.6149,Ciempozuelos - 02.003,233400.566466665,585,13667.490393411754
13,28,040,02,004,2971,0.483,0.517,36.5318,0.206,0.7203,0.0737,0.1064,0.1744,0.0551,0.0352,0.3048,0.1248,0.6155,0.7033,Ciempozuelos - 02.004,655309.12810711,585,4533.7381589386205
13,28,040,02,005,2830,0.5608,0.4392,42.6848,0.1576,0.6643,0.1781,0.1304,0.1763,0.0352,0.026,0.258,0.1385,0.4539,0.5268,Ciempozuelos - 02.005,328032.139388601,579,8627.203435842177
13,28,040,02,006,2288,0.5039,0.4961,36.7365,0.2303,0.6827,0.087,0.0931,0.1285,0.0551,0.0369,0.2959,0.1342,0.586,0.6769,Ciempozuelos - 02.006,44489773.0394893,541,51.4275493823977
13,28,040,03,001,2383,0.5065,0.4935,37.1599,0.1964,0.7121,0.0915,0.2363,0.2854,0.0418,0.0261,0.2768,0.134,0.5974,0.6898,Ciempozuelos - 03.001,106438.248569899,557,22388.568320297527
13,28,040,03,002,2472,0.5121,0.4879,39.6282,0.18,0.7019,0.1181,0.1667,0.2245,0.0454,0.0326,0.2343,0.1625,0.5442,0.6497,Ciempozuelos - 03.002,2317130.0544829,585,1066.8369672291292
13,28,041,01,001,1985,0.5008,0.4992,37.1335,0.2257,0.6786,0.0957,0.1562,0.194,0.0742,0.0592,0.4379,0.095,0.5699,0.6298,Cobeña - 01.001,5835750.30135113,663,340.14477959079574
13,28,041,01,002,2844,0.5144,0.4856,38.8154,0.1839,0.7127,0.1034,0.1013,0.1501,0.0965,0.0767,0.5252,0.0894,0.5618,0.617,Cobeña - 01.002,7584500.33124103,742,374.9752621521272
13,28,041,01,003,2595,0.5094,0.4906,35.2462,0.2566,0.6736,0.0697,0.1067,0.1434,0.057,0.0456,0.5194,0.0854,0.6439,0.704,Cobeña - 01.003,7329628.00221294,672,354.0425242886168
13,28,042,01,001,1879,0.4774,0.5226,43.3795,0.1602,0.6487,0.1911,0.1235,0.1948,0.0336,0.0241,0.3397,0.1294,0.5158,0.5925,Colmenar del Arroyo - 01.001,49176608.1572353,702,38.209223254929654
13,28,043,01,001,1202,0.5025,0.4975,44.4659,0.1464,0.6389,0.2146,0.0724,0.079,0.0214,0.0127,0.1248,0.1463,0.4435,0.5195,Colmenar de Oreja - 01.001,28515319.3589745,653,42.15278057623085
13,28,043,01,002,2056,0.4927,0.5073,44.6697,0.1182,0.6839,0.198,0.0803,0.0841,0.0347,0.0232,0.1346,0.1636,0.471,0.5632,Colmenar de Oreja - 01.002,6950439.01927912,767,295.8086524170733
13,28,043,02,001,1541,0.5062,0.4938,43.0195,0.1707,0.6366,0.1927,0.0896,0.1006,0.0376,0.0274,0.1588,0.1687,0.4742,0.5704,Colmenar de Oreja - 02.001,11682898.2671304,713,131.90220138572738
13,28,043,02,002,1541,0.4932,0.5068,42.904,0.15310000000000001,0.6574,0.1895,0.1181,0.1583,0.0352,0.0169,0.1525,0.1575,0.4713,0.5594,Colmenar de Oreja - 02.002,41930499.9640076,584,36.751290858033315
13,28,043,02,003,2082,0.4866,0.5134,40.5826,0.1734,0.6916,0.135,0.1258,0.1811,0.0349,0.0261,0.2231,0.1838,0.4927,0.6037,Colmenar de Oreja - 02.003,37227782.590029,552,55.925973967561404
13,28,044,01,001,2025,0.518,0.482,39.1901,0.1941,0.677,0.1289,0.1886,0.2523,0.0551,0.0404,0.3934,0.132,0.5196,0.5987,Colmenarejo - 01.001,828129.175959489,877,2445.270688179523
13,28,044,01,002,3320,0.5075,0.4925,39.6955,0.1831,0.6831,0.1337,0.1217,0.191,0.0771,0.0594,0.444,0.1335,0.5144,0.5937,Colmenarejo - 01.002,9507298.07626346,842,349.20541812914524
13,28,044,01,003,2330,0.515,0.485,38.4292,0.1871,0.7073,0.1056,0.1116,0.1678,0.0803,0.0612,0.4261,0.1413,0.5454,0.6352,Colmenarejo - 01.003,5703947.19911072,838,408.4890548010787
