GEOCODIGO,campana,ano,semana,n_vacunas,tuits_gripe,interes_gripe
265,2022,2022,38,0,98,32
265,2022,2022,39,0,126,42
265,2022,2022,40,0,112,60
265,2022,2022,41,270,176,77
265,2022,2022,42,277,180,100
265,2022,2022,43,284,270,69
265,2022,2022,44,304,218,77
266,NA,2022,35,0,76,22
266,2022,2022,36,0,86,21
266,2022,2022,37,0,64,22
266,2022,2022,38,0,98,32
266,2022,2022,39,0,126,42
266,2022,2022,40,0,112,60
266,2022,2022,41,468,176,77
266,2022,2022,42,468,180,100
266,2022,2022,43,512,270,69
266,2022,2022,44,472,218,77
267,NA,2022,35,0,76,22
267,2022,2022,36,0,86,21
267,2022,2022,37,0,64,22
267,2022,2022,38,0,98,32
267,2022,2022,39,0,126,42
267,2022,2022,40,0,112,60
267,2022,2022,41,105,176,77
267,2022,2022,42,115,180,100
267,2022,2022,43,122,270,69
267,2022,2022,44,127,218,77
268,NA,2022,35,0,76,22
268,2022,2022,36,0,86,21
268,2022,2022,37,0,64,22
268,2022,2022,38,0,98,32
268,2022,2022,39,0,126,42
268,2022,2022,40,0,112,60
268,2022,2022,41,254,176,77
268,2022,2022,42,236,180,100
268,2022,2022,43,227,270,69
268,2022,2022,44,239,218,77
269,NA,2022,35,0,76,22
269,2022,2022,36,0,86,21
269,2022,2022,37,0,64,22
269,2022,2022,38,0,98,32
269,2022,2022,39,0,126,42
269,2022,2022,40,0,112,60
269,2022,2022,41,241,176,77
269,2022,2022,42,224,180,100
269,2022,2022,43,263,270,69
269,2022,2022,44,241,218,77
270,NA,2022,35,0,76,22
270,2022,2022,36,0,86,21
270,2022,2022,37,0,64,22
270,2022,2022,38,0,98,32
270,2022,2022,39,0,126,42
270,2022,2022,40,0,112,60
270,2022,2022,41,267,176,77
270,2022,2022,42,249,180,100
270,2022,2022,43,247,270,69
270,2022,2022,44,278,218,77
271,NA,2022,35,0,76,22
271,2022,2022,36,0,86,21
271,2022,2022,37,0,64,22
271,2022,2022,38,0,98,32
271,2022,2022,39,0,126,42
271,2022,2022,40,0,112,60
271,2022,2022,41,248,176,77
271,2022,2022,42,255,180,100
271,2022,2022,43,245,270,69
271,2022,2022,44,261,218,77
272,NA,2022,35,0,76,22
272,2022,2022,36,0,86,21
272,2022,2022,37,0,64,22
272,2022,2022,38,0,98,32
272,2022,2022,39,0,126,42
272,2022,2022,40,0,112,60
272,2022,2022,41,216,176,77
272,2022,2022,42,232,180,100
272,2022,2022,43,218,270,69
272,2022,2022,44,238,218,77
273,NA,2022,35,0,76,22
273,2022,2022,36,0,86,21
273,2022,2022,37,0,64,22
273,2022,2022,38,0,98,32
273,2022,2022,39,0,126,42
273,2022,2022,40,0,112,60
273,2022,2022,41,156,176,77
273,2022,2022,42,152,180,100
273,2022,2022,43,150,270,69
273,2022,2022,44,156,218,77
274,NA,2022,35,0,76,22
274,2022,2022,36,0,86,21
274,2022,2022,37,0,64,22
274,2022,2022,38,0,98,32
274,2022,2022,39,0,126,42
274,2022,2022,40,0,112,60
274,2022,2022,41,331,176,77
274,2022,2022,42,316,180,100
274,2022,2022,43,326,270,69
274,2022,2022,44,305,218,77
275,NA,2022,35,0,76,22
275,2022,2022,36,0,86,21
275,2022,2022,37,0,64,22
275,2022,2022,38,0,98,32
275,2022,2022,39,0,126,42
275,2022,2022,40,0,112,60
275,2022,2022,41,112,176,77
275,2022,2022,42,115,180,100
275,2022,2022,43,119,270,69
275,2022,2022,44,121,218,77
276,NA,2022,35,0,76,22
276,2022,2022,36,0,86,21
276,2022,2022,37,0,64,22
276,2022,2022,38,0,98,32
276,2022,2022,39,0,126,42
276,2022,2022,40,0,112,60
276,2022,2022,41,273,176,77
276,2022,2022,42,276,180,100
276,2022,2022,43,305,270,69
276,2022,2022,44,289,218,77
277,NA,2022,35,0,76,22
277,2022,2022,36,0,86,21
277,2022,2022,37,0,64,22
277,2022,2022,38,0,98,32
277,2022,2022,39,0,126,42
277,2022,2022,40,0,112,60
277,2022,2022,41,385,176,77
277,2022,2022,42,419,180,100
277,2022,2022,43,453,270,69
277,2022,2022,44,399,218,77
278,NA,2022,35,0,76,22
278,2022,2022,36,0,86,21
278,2022,2022,37,0,64,22
278,2022,2022,38,0,98,32
278,2022,2022,39,0,126,42
278,2022,2022,40,0,112,60
278,2022,2022,41,188,176,77
278,2022,2022,42,205,180,100
278,2022,2022,43,191,270,69
278,2022,2022,44,212,218,77
279,NA,2022,35,0,76,22
279,2022,2022,36,0,86,21
279,2022,2022,37,0,64,22
279,2022,2022,38,0,98,32
279,2022,2022,39,0,126,42
279,2022,2022,40,0,112,60
279,2022,2022,41,151,176,77
279,2022,2022,42,168,180,100
279,2022,2022,43,160,270,69
279,2022,2022,44,183,218,77
280,NA,2022,35,0,76,22
280,2022,2022,36,0,86,21
280,2022,2022,37,0,64,22
280,2022,2022,38,0,98,32
280,2022,2022,39,0,126,42
280,2022,2022,40,0,112,60
280,2022,2022,41,287,176,77
280,2022,2022,42,298,180,100
280,2022,2022,43,347,270,69
280,2022,2022,44,341,218,77
281,NA,2022,35,0,76,22
281,2022,2022,36,0,86,21
281,2022,2022,37,0,64,22
281,2022,2022,38,0,98,32
281,2022,2022,39,0,126,42
281,2022,2022,40,0,112,60
281,2022,2022,41,351,176,77
281,2022,2022,42,371,180,100
281,2022,2022,43,376,270,69
281,2022,2022,44,359,218,77
282,NA,2022,35,0,76,22
282,2022,2022,36,0,86,21
282,2022,2022,37,0,64,22
282,2022,2022,38,0,98,32
282,2022,2022,39,0,126,42
282,2022,2022,40,0,112,60
282,2022,2022,41,101,176,77
282,2022,2022,42,99,180,100
282,2022,2022,43,102,270,69
282,2022,2022,44,108,218,77
283,NA,2022,35,0,76,22
283,2022,2022,36,0,86,21
283,2022,2022,37,0,64,22
283,2022,2022,38,0,98,32
283,2022,2022,39,0,126,42
283,2022,2022,40,0,112,60
283,2022,2022,41,124,176,77
283,2022,2022,42,132,180,100
283,2022,2022,43,129,270,69
283,2022,2022,44,124,218,77
284,NA,2022,35,0,76,22
284,2022,2022,36,0,86,21
284,2022,2022,37,0,64,22
284,2022,2022,38,0,98,32
284,2022,2022,39,0,126,42
284,2022,2022,40,0,112,60
284,2022,2022,41,382,176,77
284,2022,2022,42,382,180,100
284,2022,2022,43,401,270,69
284,2022,2022,44,373,218,77
285,NA,2022,35,0,76,22
285,2022,2022,36,0,86,21
285,2022,2022,37,0,64,22
285,2022,2022,38,0,98,32
285,2022,2022,39,0,126,42
285,2022,2022,40,0,112,60
285,2022,2022,41,445,176,77
285,2022,2022,42,456,180,100
285,2022,2022,43,445,270,69
285,2022,2022,44,447,218,77
286,NA,2022,35,0,76,22
286,2022,2022,36,0,86,21
286,2022,2022,37,0,64,22
286,2022,2022,38,0,98,32
286,2022,2022,39,0,126,42
286,2022,2022,40,0,112,60
286,2022,2022,41,351,176,77
286,2022,2022,42,368,180,100
286,2022,2022,43,385,270,69
286,2022,2022,44,360,218,77
123,NA,2022,35,NA,76,22
165,NA,2022,35,NA,76,22
171,NA,2022,35,NA,76,22
226,NA,2022,35,NA,76,22
123,2022,2022,36,NA,86,21
165,2022,2022,36,NA,86,21
171,2022,2022,36,NA,86,21
226,2022,2022,36,NA,86,21
123,2022,2022,37,NA,64,22
165,2022,2022,37,NA,64,22
171,2022,2022,37,NA,64,22
226,2022,2022,37,NA,64,22
123,2022,2022,38,NA,98,32
165,2022,2022,38,NA,98,32
171,2022,2022,38,NA,98,32
226,2022,2022,38,NA,98,32
123,2022,2022,39,NA,126,42
165,2022,2022,39,NA,126,42
171,2022,2022,39,NA,126,42
226,2022,2022,39,NA,126,42
123,2022,2022,40,NA,112,60
165,2022,2022,40,NA,112,60
171,2022,2022,40,NA,112,60
226,2022,2022,40,NA,112,60
123,2022,2022,41,NA,176,77
165,2022,2022,41,NA,176,77
171,2022,2022,41,NA,176,77
226,2022,2022,41,NA,176,77
123,2022,2022,42,NA,180,100
165,2022,2022,42,NA,180,100
171,2022,2022,42,NA,180,100
226,2022,2022,42,NA,180,100
123,2022,2022,43,NA,270,69
165,2022,2022,43,NA,270,69
171,2022,2022,43,NA,270,69
226,2022,2022,43,NA,270,69
123,2022,2022,44,NA,218,77
165,2022,2022,44,NA,218,77
171,2022,2022,44,NA,218,77
226,2022,2022,44,NA,218,77
