mes,pais_orig_cod,pais_orig,mun_dest_cod,mun_dest,turistas,CMUN,gasto,Target
2022-01,121,PAÍSES BAJOS,28015,ARROYOMOLINOS,168,015,88.93,88.93
2022-01,125,REINO UNIDO,28015,ARROYOMOLINOS,37,015,140.43,140.43
2022-01,126,ALEMANIA,28015,ARROYOMOLINOS,42,015,97.01,97.01
2022-01,302,EE.UU.,28015,ARROYOMOLINOS,36,015,133.47,133.47
2022-01,407,CHINA,28015,ARROYOMOLINOS,87,015,172.99,172.99
2022-01,000,TOTAL,28017,BATRES,100,017,107.82,107.82
2022-01,010,TOTAL EUROPA,28017,BATRES,88,017,107.82,107.82
2022-01,011,TOTAL UNIÓN EUROPEA,28017,BATRES,75,017,107.82,107.82
2022-01,000,TOTAL,28018,BECERRIL DE LA SIERRA,79,018,107.82,107.82
2022-01,010,TOTAL EUROPA,28018,BECERRIL DE LA SIERRA,61,018,107.82,107.82
2022-01,011,TOTAL UNIÓN EUROPEA,28018,BECERRIL DE LA SIERRA,49,018,107.82,107.82
2022-01,000,TOTAL,28019,BELMONTE DE TAJO,51,019,107.82,107.82
2022-01,010,TOTAL EUROPA,28019,BELMONTE DE TAJO,43,019,107.82,107.82
2022-01,011,TOTAL UNIÓN EUROPEA,28019,BELMONTE DE TAJO,42,019,107.82,107.82
2022-01,000,TOTAL,28021,"BERRUECO, EL",76,021,107.82,107.82
2022-01,010,TOTAL EUROPA,28021,"BERRUECO, EL",61,021,107.82,107.82
2022-01,011,TOTAL UNIÓN EUROPEA,28021,"BERRUECO, EL",47,021,107.82,107.82
2022-01,000,TOTAL,28022,BOADILLA DEL MONTE,2771,022,107.82,107.82
2022-01,010,TOTAL EUROPA,28022,BOADILLA DEL MONTE,2383,022,107.82,107.82
2022-01,011,TOTAL UNIÓN EUROPEA,28022,BOADILLA DEL MONTE,2161,022,107.82,107.82
2022-01,030,TOTAL AMÉRICA,28022,BOADILLA DEL MONTE,318,022,107.82,107.82
2022-01,031,TOTAL AMÉRICA DEL NORTE,28022,BOADILLA DEL MONTE,209,022,107.82,107.82
2022-01,033,TOTAL SUDAMÉRICA,28022,BOADILLA DEL MONTE,103,022,107.82,107.82
2022-01,040,TOTAL ASIA,28022,BOADILLA DEL MONTE,54,022,107.82,107.82
2022-01,102,AUSTRIA,28022,BOADILLA DEL MONTE,206,022,96.27,96.27
2022-01,103,BÉLGICA,28022,BOADILLA DEL MONTE,37,022,95.69,95.69
2022-01,107,DINAMARCA,28022,BOADILLA DEL MONTE,217,022,94.97,94.97
2022-01,110,FRANCIA,28022,BOADILLA DEL MONTE,578,022,84.62,84.62
2022-01,115,ITALIA,28022,BOADILLA DEL MONTE,60,022,86.94,86.94
2022-01,117,LUXEMBURGO,28022,BOADILLA DEL MONTE,42,022,107.82,107.82
2022-01,121,PAÍSES BAJOS,28022,BOADILLA DEL MONTE,654,022,88.93,88.93
2022-01,123,PORTUGAL,28022,BOADILLA DEL MONTE,57,022,117.76,117.76
2022-01,125,REINO UNIDO,28022,BOADILLA DEL MONTE,162,022,140.43,140.43
2022-01,126,ALEMANIA,28022,BOADILLA DEL MONTE,201,022,97.01,97.01
2022-01,131,SUECIA,28022,BOADILLA DEL MONTE,48,022,100.4,100.4
2022-01,132,SUIZA,28022,BOADILLA DEL MONTE,50,022,223.11,223.11
2022-01,302,EE.UU.,28022,BOADILLA DEL MONTE,101,022,133.47,133.47
2022-01,343,COLOMBIA,28022,BOADILLA DEL MONTE,43,022,148.94,148.94
2022-01,407,CHINA,28022,BOADILLA DEL MONTE,35,022,172.99,172.99
2022-01,000,TOTAL,28023,"BOALO, EL",218,023,107.82,107.82
2022-01,010,TOTAL EUROPA,28023,"BOALO, EL",190,023,107.82,107.82
2022-01,011,TOTAL UNIÓN EUROPEA,28023,"BOALO, EL",150,023,107.82,107.82
2022-01,110,FRANCIA,28023,"BOALO, EL",49,023,84.62,84.62
2022-01,000,TOTAL,28026,BRUNETE,725,026,107.82,107.82
2022-01,010,TOTAL EUROPA,28026,BRUNETE,638,026,107.82,107.82
2022-01,011,TOTAL UNIÓN EUROPEA,28026,BRUNETE,585,026,107.82,107.82
2022-01,030,TOTAL AMÉRICA,28026,BRUNETE,69,026,107.82,107.82
2022-01,033,TOTAL SUDAMÉRICA,28026,BRUNETE,36,026,107.82,107.82
2022-01,102,AUSTRIA,28026,BRUNETE,56,026,96.27,96.27
2022-01,107,DINAMARCA,28026,BRUNETE,50,026,94.97,94.97
2022-01,110,FRANCIA,28026,BRUNETE,171,026,84.62,84.62
2022-01,121,PAÍSES BAJOS,28026,BRUNETE,156,026,88.93,88.93
2022-01,125,REINO UNIDO,28026,BRUNETE,39,026,140.43,140.43
2022-01,126,ALEMANIA,28026,BRUNETE,61,026,97.01,97.01
2022-01,131,SUECIA,28026,BRUNETE,30,026,100.4,100.4
2022-01,000,TOTAL,28027,BUITRAGO DEL LOZOYA,98,027,107.82,107.82
2022-01,010,TOTAL EUROPA,28027,BUITRAGO DEL LOZOYA,81,027,107.82,107.82
2022-01,011,TOTAL UNIÓN EUROPEA,28027,BUITRAGO DEL LOZOYA,79,027,107.82,107.82
2022-01,126,ALEMANIA,28027,BUITRAGO DEL LOZOYA,34,027,97.01,97.01
2022-01,000,TOTAL,28028,BUSTARVIEJO,206,028,107.82,107.82
2022-01,010,TOTAL EUROPA,28028,BUSTARVIEJO,176,028,107.82,107.82
2022-01,011,TOTAL UNIÓN EUROPEA,28028,BUSTARVIEJO,143,028,107.82,107.82
2022-01,110,FRANCIA,28028,BUSTARVIEJO,50,028,84.62,84.62
2022-01,121,PAÍSES BAJOS,28028,BUSTARVIEJO,31,028,88.93,88.93
2022-01,000,TOTAL,28029,CABANILLAS DE LA SIERRA,68,029,107.82,107.82
2022-01,010,TOTAL EUROPA,28029,CABANILLAS DE LA SIERRA,51,029,107.82,107.82
2022-01,011,TOTAL UNIÓN EUROPEA,28029,CABANILLAS DE LA SIERRA,45,029,107.82,107.82
2022-01,000,TOTAL,28030,"CABRERA, LA",310,030,107.82,107.82
2022-01,010,TOTAL EUROPA,28030,"CABRERA, LA",285,030,107.82,107.82
2022-01,011,TOTAL UNIÓN EUROPEA,28030,"CABRERA, LA",268,030,107.82,107.82
2022-01,110,FRANCIA,28030,"CABRERA, LA",45,030,84.62,84.62
2022-01,126,ALEMANIA,28030,"CABRERA, LA",64,030,97.01,97.01
2022-01,131,SUECIA,28030,"CABRERA, LA",34,030,100.4,100.4
2022-01,000,TOTAL,28032,CAMARMA DE ESTERUELAS,111,032,107.82,107.82
2022-01,010,TOTAL EUROPA,28032,CAMARMA DE ESTERUELAS,82,032,107.82,107.82
2022-01,011,TOTAL UNIÓN EUROPEA,28032,CAMARMA DE ESTERUELAS,80,032,107.82,107.82
2022-01,000,TOTAL,28033,CAMPO REAL,167,033,107.82,107.82
2022-01,010,TOTAL EUROPA,28033,CAMPO REAL,126,033,107.82,107.82
2022-01,011,TOTAL UNIÓN EUROPEA,28033,CAMPO REAL,114,033,107.82,107.82
2022-01,030,TOTAL AMÉRICA,28033,CAMPO REAL,33,033,107.82,107.82
2022-01,000,TOTAL,28034,CANENCIA,32,034,107.82,107.82
2022-01,010,TOTAL EUROPA,28034,CANENCIA,30,034,107.82,107.82
2022-01,000,TOTAL,28035,CARABAÑA,149,035,107.82,107.82
2022-01,010,TOTAL EUROPA,28035,CARABAÑA,139,035,107.82,107.82
2022-01,011,TOTAL UNIÓN EUROPEA,28035,CARABAÑA,137,035,107.82,107.82
2022-01,110,FRANCIA,28035,CARABAÑA,33,035,84.62,84.62
2022-01,121,PAÍSES BAJOS,28035,CARABAÑA,45,035,88.93,88.93
2022-01,000,TOTAL,28036,CASARRUBUELOS,71,036,107.82,107.82
2022-01,010,TOTAL EUROPA,28036,CASARRUBUELOS,59,036,107.82,107.82
2022-01,011,TOTAL UNIÓN EUROPEA,28036,CASARRUBUELOS,51,036,107.82,107.82
2022-01,000,TOTAL,28037,CENICIENTOS,47,037,107.82,107.82
2022-01,010,TOTAL EUROPA,28037,CENICIENTOS,39,037,107.82,107.82
2022-01,011,TOTAL UNIÓN EUROPEA,28037,CENICIENTOS,37,037,107.82,107.82
2022-01,000,TOTAL,28038,CERCEDILLA,155,038,107.82,107.82
2022-01,010,TOTAL EUROPA,28038,CERCEDILLA,127,038,107.82,107.82
2022-01,011,TOTAL UNIÓN EUROPEA,28038,CERCEDILLA,109,038,107.82,107.82
2022-01,110,FRANCIA,28038,CERCEDILLA,30,038,84.62,84.62
2022-01,121,PAÍSES BAJOS,28038,CERCEDILLA,37,038,88.93,88.93
2022-01,000,TOTAL,28040,CIEMPOZUELOS,667,040,107.82,107.82
2022-01,010,TOTAL EUROPA,28040,CIEMPOZUELOS,611,040,107.82,107.82
2022-01,011,TOTAL UNIÓN EUROPEA,28040,CIEMPOZUELOS,547,040,107.82,107.82
2022-01,030,TOTAL AMÉRICA,28040,CIEMPOZUELOS,41,040,107.82,107.82
2022-01,107,DINAMARCA,28040,CIEMPOZUELOS,134,040,94.97,94.97
2022-01,110,FRANCIA,28040,CIEMPOZUELOS,100,040,84.62,84.62
2022-01,115,ITALIA,28040,CIEMPOZUELOS,40,040,86.94,86.94
2022-01,121,PAÍSES BAJOS,28040,CIEMPOZUELOS,51,040,88.93,88.93
2022-01,125,REINO UNIDO,28040,CIEMPOZUELOS,50,040,140.43,140.43
2022-01,126,ALEMANIA,28040,CIEMPOZUELOS,50,040,97.01,97.01
2022-01,131,SUECIA,28040,CIEMPOZUELOS,81,040,100.4,100.4
2022-01,000,TOTAL,28041,COBEÑA,47,041,107.82,107.82
2022-01,010,TOTAL EUROPA,28041,COBEÑA,41,041,107.82,107.82
2022-01,011,TOTAL UNIÓN EUROPEA,28041,COBEÑA,31,041,107.82,107.82
2022-01,000,TOTAL,28043,COLMENAR DE OREJA,163,043,107.82,107.82
2022-01,010,TOTAL EUROPA,28043,COLMENAR DE OREJA,142,043,107.82,107.82
2022-01,011,TOTAL UNIÓN EUROPEA,28043,COLMENAR DE OREJA,130,043,107.82,107.82
2022-01,110,FRANCIA,28043,COLMENAR DE OREJA,46,043,84.62,84.62
2022-01,121,PAÍSES BAJOS,28043,COLMENAR DE OREJA,56,043,88.93,88.93
2022-01,000,TOTAL,28044,COLMENAREJO,256,044,107.82,107.82
2022-01,010,TOTAL EUROPA,28044,COLMENAREJO,223,044,107.82,107.82
2022-01,011,TOTAL UNIÓN EUROPEA,28044,COLMENAREJO,192,044,107.82,107.82
2022-01,110,FRANCIA,28044,COLMENAREJO,63,044,84.62,84.62
2022-01,121,PAÍSES BAJOS,28044,COLMENAREJO,70,044,88.93,88.93
2022-01,000,TOTAL,28045,COLMENAR VIEJO,1423,045,107.82,107.82
2022-01,010,TOTAL EUROPA,28045,COLMENAR VIEJO,1261,045,107.82,107.82
2022-01,011,TOTAL UNIÓN EUROPEA,28045,COLMENAR VIEJO,1106,045,107.82,107.82
2022-01,030,TOTAL AMÉRICA,28045,COLMENAR VIEJO,132,045,107.82,107.82
2022-01,031,TOTAL AMÉRICA DEL NORTE,28045,COLMENAR VIEJO,73,045,107.82,107.82
2022-01,033,TOTAL SUDAMÉRICA,28045,COLMENAR VIEJO,51,045,107.82,107.82
2022-01,102,AUSTRIA,28045,COLMENAR VIEJO,59,045,96.27,96.27
2022-01,103,BÉLGICA,28045,COLMENAR VIEJO,30,045,95.69,95.69
2022-01,107,DINAMARCA,28045,COLMENAR VIEJO,47,045,94.97,94.97
2022-01,110,FRANCIA,28045,COLMENAR VIEJO,378,045,84.62,84.62
2022-01,115,ITALIA,28045,COLMENAR VIEJO,42,045,86.94,86.94
2022-01,117,LUXEMBURGO,28045,COLMENAR VIEJO,38,045,107.82,107.82
2022-01,121,PAÍSES BAJOS,28045,COLMENAR VIEJO,258,045,88.93,88.93
2022-01,123,PORTUGAL,28045,COLMENAR VIEJO,35,045,117.76,117.76
2022-01,125,REINO UNIDO,28045,COLMENAR VIEJO,117,045,140.43,140.43
2022-01,126,ALEMANIA,28045,COLMENAR VIEJO,104,045,97.01,97.01
2022-01,302,EE.UU.,28045,COLMENAR VIEJO,38,045,133.47,133.47
2022-01,343,COLOMBIA,28045,COLMENAR VIEJO,31,045,148.94,148.94
2022-01,000,TOTAL,28046,COLLADO MEDIANO,212,046,107.82,107.82
2022-01,010,TOTAL EUROPA,28046,COLLADO MEDIANO,193,046,107.82,107.82
2022-01,011,TOTAL UNIÓN EUROPEA,28046,COLLADO MEDIANO,146,046,107.82,107.82
2022-01,110,FRANCIA,28046,COLLADO MEDIANO,46,046,84.62,84.62
2022-01,125,REINO UNIDO,28046,COLLADO MEDIANO,39,046,140.43,140.43
2022-01,000,TOTAL,28047,COLLADO VILLALBA,1456,047,107.82,107.82
2022-01,010,TOTAL EUROPA,28047,COLLADO VILLALBA,1292,047,107.82,107.82
2022-01,011,TOTAL UNIÓN EUROPEA,28047,COLLADO VILLALBA,1112,047,107.82,107.82
2022-01,020,TOTAL ÁFRICA,28047,COLLADO VILLALBA,32,047,107.82,107.82
2022-01,030,TOTAL AMÉRICA,28047,COLLADO VILLALBA,115,047,107.82,107.82
2022-01,031,TOTAL AMÉRICA DEL NORTE,28047,COLLADO VILLALBA,36,047,107.82,107.82
2022-01,033,TOTAL SUDAMÉRICA,28047,COLLADO VILLALBA,74,047,107.82,107.82
2022-01,102,AUSTRIA,28047,COLLADO VILLALBA,44,047,96.27,96.27
2022-01,103,BÉLGICA,28047,COLLADO VILLALBA,30,047,95.69,95.69
2022-01,104,BULGARIA,28047,COLLADO VILLALBA,49,047,107.82,107.82
2022-01,107,DINAMARCA,28047,COLLADO VILLALBA,31,047,94.97,94.97
2022-01,110,FRANCIA,28047,COLLADO VILLALBA,347,047,84.62,84.62
2022-01,115,ITALIA,28047,COLLADO VILLALBA,46,047,86.94,86.94
2022-01,117,LUXEMBURGO,28047,COLLADO VILLALBA,38,047,107.82,107.82
2022-01,121,PAÍSES BAJOS,28047,COLLADO VILLALBA,239,047,88.93,88.93
2022-01,122,POLONIA,28047,COLLADO VILLALBA,36,047,75.11,75.11
2022-01,123,PORTUGAL,28047,COLLADO VILLALBA,32,047,117.76,117.76
2022-01,125,REINO UNIDO,28047,COLLADO VILLALBA,139,047,140.43,140.43
2022-01,126,ALEMANIA,28047,COLLADO VILLALBA,146,047,97.01,97.01
2022-01,131,SUECIA,28047,COLLADO VILLALBA,30,047,100.4,100.4
2022-01,343,COLOMBIA,28047,COLLADO VILLALBA,50,047,148.94,148.94
2022-01,000,TOTAL,28048,CORPA,40,048,107.82,107.82
2022-01,010,TOTAL EUROPA,28048,CORPA,40,048,107.82,107.82
2022-01,011,TOTAL UNIÓN EUROPEA,28048,CORPA,36,048,107.82,107.82
2022-01,000,TOTAL,28049,COSLADA,1749,049,107.82,107.82
2022-01,010,TOTAL EUROPA,28049,COSLADA,1543,049,107.82,107.82
2022-01,011,TOTAL UNIÓN EUROPEA,28049,COSLADA,1362,049,107.82,107.82
2022-01,030,TOTAL AMÉRICA,28049,COSLADA,166,049,107.82,107.82
2022-01,031,TOTAL AMÉRICA DEL NORTE,28049,COSLADA,96,049,107.82,107.82
2022-01,033,TOTAL SUDAMÉRICA,28049,COSLADA,64,049,107.82,107.82
2022-01,040,TOTAL ASIA,28049,COSLADA,35,049,107.82,107.82
2022-01,102,AUSTRIA,28049,COSLADA,46,049,96.27,96.27
2022-01,107,DINAMARCA,28049,COSLADA,33,049,94.97,94.97
2022-01,110,FRANCIA,28049,COSLADA,251,049,84.62,84.62
2022-01,115,ITALIA,28049,COSLADA,97,049,86.94,86.94
2022-01,121,PAÍSES BAJOS,28049,COSLADA,284,049,88.93,88.93
2022-01,122,POLONIA,28049,COSLADA,35,049,75.11,75.11
2022-01,123,PORTUGAL,28049,COSLADA,68,049,117.76,117.76
2022-01,125,REINO UNIDO,28049,COSLADA,124,049,140.43,140.43
2022-01,126,ALEMANIA,28049,COSLADA,189,049,97.01,97.01
2022-01,128,RUMANIA,28049,COSLADA,137,049,131.9,131.9
2022-01,131,SUECIA,28049,COSLADA,173,049,100.4,100.4
2022-01,132,SUIZA,28049,COSLADA,41,049,223.11,223.11
2022-01,302,EE.UU.,28049,COSLADA,75,049,133.47,133.47
2022-01,343,COLOMBIA,28049,COSLADA,36,049,148.94,148.94
2022-01,000,TOTAL,28050,CUBAS DE LA SAGRA,302,050,107.82,107.82
2022-01,010,TOTAL EUROPA,28050,CUBAS DE LA SAGRA,279,050,107.82,107.82
2022-01,011,TOTAL UNIÓN EUROPEA,28050,CUBAS DE LA SAGRA,251,050,107.82,107.82
2022-01,110,FRANCIA,28050,CUBAS DE LA SAGRA,56,050,84.62,84.62
2022-01,121,PAÍSES BAJOS,28050,CUBAS DE LA SAGRA,68,050,88.93,88.93
2022-01,126,ALEMANIA,28050,CUBAS DE LA SAGRA,44,050,97.01,97.01
2022-01,000,TOTAL,28052,CHINCHÓN,212,052,107.82,107.82
2022-01,010,TOTAL EUROPA,28052,CHINCHÓN,194,052,107.82,107.82
2022-01,011,TOTAL UNIÓN EUROPEA,28052,CHINCHÓN,176,052,107.82,107.82
2022-01,110,FRANCIA,28052,CHINCHÓN,59,052,84.62,84.62
2022-01,121,PAÍSES BAJOS,28052,CHINCHÓN,69,052,88.93,88.93
2022-01,000,TOTAL,28053,DAGANZO DE ARRIBA,323,053,107.82,107.82
2022-01,010,TOTAL EUROPA,28053,DAGANZO DE ARRIBA,265,053,107.82,107.82
2022-01,011,TOTAL UNIÓN EUROPEA,28053,DAGANZO DE ARRIBA,238,053,107.82,107.82
2022-01,030,TOTAL AMÉRICA,28053,DAGANZO DE ARRIBA,48,053,107.82,107.82
2022-01,031,TOTAL AMÉRICA DEL NORTE,28053,DAGANZO DE ARRIBA,32,053,107.82,107.82
2022-01,110,FRANCIA,28053,DAGANZO DE ARRIBA,55,053,84.62,84.62
2022-01,121,PAÍSES BAJOS,28053,DAGANZO DE ARRIBA,54,053,88.93,88.93
2022-01,000,TOTAL,28054,"ESCORIAL, EL",552,054,107.82,107.82
2022-01,010,TOTAL EUROPA,28054,"ESCORIAL, EL",480,054,107.82,107.82
2022-01,011,TOTAL UNIÓN EUROPEA,28054,"ESCORIAL, EL",426,054,107.82,107.82
2022-01,030,TOTAL AMÉRICA,28054,"ESCORIAL, EL",62,054,107.82,107.82
2022-01,031,TOTAL AMÉRICA DEL NORTE,28054,"ESCORIAL, EL",42,054,107.82,107.82
2022-01,110,FRANCIA,28054,"ESCORIAL, EL",126,054,84.62,84.62
2022-01,121,PAÍSES BAJOS,28054,"ESCORIAL, EL",113,054,88.93,88.93
2022-01,125,REINO UNIDO,28054,"ESCORIAL, EL",47,054,140.43,140.43
2022-01,126,ALEMANIA,28054,"ESCORIAL, EL",47,054,97.01,97.01
2022-01,000,TOTAL,28055,ESTREMERA,85,055,107.82,107.82
2022-01,010,TOTAL EUROPA,28055,ESTREMERA,80,055,107.82,107.82
2022-01,011,TOTAL UNIÓN EUROPEA,28055,ESTREMERA,70,055,107.82,107.82
2022-01,000,TOTAL,28057,FRESNO DE TOROTE,37,057,107.82,107.82
2022-01,010,TOTAL EUROPA,28057,FRESNO DE TOROTE,37,057,107.82,107.82
2022-01,011,TOTAL UNIÓN EUROPEA,28057,FRESNO DE TOROTE,37,057,107.82,107.82
2022-01,000,TOTAL,28058,FUENLABRADA,3427,058,107.82,107.82
2022-01,010,TOTAL EUROPA,28058,FUENLABRADA,2973,058,107.82,107.82
2022-01,011,TOTAL UNIÓN EUROPEA,28058,FUENLABRADA,2650,058,107.82,107.82
2022-01,020,TOTAL ÁFRICA,28058,FUENLABRADA,94,058,107.82,107.82
2022-01,030,TOTAL AMÉRICA,28058,FUENLABRADA,264,058,107.82,107.82
2022-01,031,TOTAL AMÉRICA DEL NORTE,28058,FUENLABRADA,143,058,107.82,107.82
2022-01,033,TOTAL SUDAMÉRICA,28058,FUENLABRADA,116,058,107.82,107.82
2022-01,040,TOTAL ASIA,28058,FUENLABRADA,94,058,107.82,107.82
2022-01,102,AUSTRIA,28058,FUENLABRADA,99,058,96.27,96.27
2022-01,103,BÉLGICA,28058,FUENLABRADA,79,058,95.69,95.69
2022-01,107,DINAMARCA,28058,FUENLABRADA,105,058,94.97,94.97
2022-01,110,FRANCIA,28058,FUENLABRADA,775,058,84.62,84.62
2022-01,113,IRLANDA,28058,FUENLABRADA,44,058,121.61,121.61
2022-01,115,ITALIA,28058,FUENLABRADA,112,058,86.94,86.94
2022-01,117,LUXEMBURGO,28058,FUENLABRADA,86,058,107.82,107.82
2022-01,121,PAÍSES BAJOS,28058,FUENLABRADA,488,058,88.93,88.93
2022-01,122,POLONIA,28058,FUENLABRADA,165,058,75.11,75.11
2022-01,123,PORTUGAL,28058,FUENLABRADA,124,058,117.76,117.76
2022-01,125,REINO UNIDO,28058,FUENLABRADA,244,058,140.43,140.43
2022-01,126,ALEMANIA,28058,FUENLABRADA,345,058,97.01,97.01
2022-01,128,RUMANIA,28058,FUENLABRADA,37,058,131.9,131.9
2022-01,131,SUECIA,28058,FUENLABRADA,150,058,100.4,100.4
2022-01,132,SUIZA,28058,FUENLABRADA,40,058,223.11,223.11
2022-01,228,MARRUECOS,28058,FUENLABRADA,56,058,107.82,107.82
2022-01,302,EE.UU.,28058,FUENLABRADA,96,058,133.47,133.47
2022-01,343,COLOMBIA,28058,FUENLABRADA,90,058,148.94,148.94
2022-01,407,CHINA,28058,FUENLABRADA,74,058,172.99,172.99
2022-01,000,TOTAL,28060,FUENTIDUEÑA DE TAJO,154,060,107.82,107.82
2022-01,010,TOTAL EUROPA,28060,FUENTIDUEÑA DE TAJO,133,060,107.82,107.82
2022-01,011,TOTAL UNIÓN EUROPEA,28060,FUENTIDUEÑA DE TAJO,118,060,107.82,107.82
2022-01,110,FRANCIA,28060,FUENTIDUEÑA DE TAJO,30,060,84.62,84.62
2022-01,000,TOTAL,28061,GALAPAGAR,1275,061,107.82,107.82
2022-01,010,TOTAL EUROPA,28061,GALAPAGAR,1110,061,107.82,107.82
2022-01,011,TOTAL UNIÓN EUROPEA,28061,GALAPAGAR,950,061,107.82,107.82
2022-01,030,TOTAL AMÉRICA,28061,GALAPAGAR,141,061,107.82,107.82
2022-01,031,TOTAL AMÉRICA DEL NORTE,28061,GALAPAGAR,55,061,107.82,107.82
2022-01,033,TOTAL SUDAMÉRICA,28061,GALAPAGAR,81,061,107.82,107.82
2022-01,102,AUSTRIA,28061,GALAPAGAR,51,061,96.27,96.27
2022-01,103,BÉLGICA,28061,GALAPAGAR,34,061,95.69,95.69
2022-01,107,DINAMARCA,28061,GALAPAGAR,39,061,94.97,94.97
2022-01,110,FRANCIA,28061,GALAPAGAR,306,061,84.62,84.62
2022-01,115,ITALIA,28061,GALAPAGAR,55,061,86.94,86.94
2022-01,117,LUXEMBURGO,28061,GALAPAGAR,34,061,107.82,107.82
2022-01,121,PAÍSES BAJOS,28061,GALAPAGAR,211,061,88.93,88.93
2022-01,125,REINO UNIDO,28061,GALAPAGAR,115,061,140.43,140.43
2022-01,126,ALEMANIA,28061,GALAPAGAR,124,061,97.01,97.01
2022-01,131,SUECIA,28061,GALAPAGAR,38,061,100.4,100.4
2022-01,302,EE.UU.,28061,GALAPAGAR,34,061,133.47,133.47
2022-01,343,COLOMBIA,28061,GALAPAGAR,58,061,148.94,148.94
2022-01,000,TOTAL,28062,GARGANTA DE LOS MONTES,44,062,107.82,107.82
2022-01,010,TOTAL EUROPA,28062,GARGANTA DE LOS MONTES,42,062,107.82,107.82
2022-01,011,TOTAL UNIÓN EUROPEA,28062,GARGANTA DE LOS MONTES,41,062,107.82,107.82
2022-01,000,TOTAL,28065,GETAFE,5700,065,107.82,107.82
2022-01,010,TOTAL EUROPA,28065,GETAFE,4997,065,107.82,107.82
2022-01,011,TOTAL UNIÓN EUROPEA,28065,GETAFE,4547,065,107.82,107.82
2022-01,020,TOTAL ÁFRICA,28065,GETAFE,83,065,107.82,107.82
2022-01,030,TOTAL AMÉRICA,28065,GETAFE,413,065,107.82,107.82
2022-01,031,TOTAL AMÉRICA DEL NORTE,28065,GETAFE,166,065,107.82,107.82
2022-01,033,TOTAL SUDAMÉRICA,28065,GETAFE,240,065,107.82,107.82
2022-01,040,TOTAL ASIA,28065,GETAFE,202,065,107.82,107.82
2022-01,102,AUSTRIA,28065,GETAFE,165,065,96.27,96.27
2022-01,103,BÉLGICA,28065,GETAFE,141,065,95.69,95.69
2022-01,104,BULGARIA,28065,GETAFE,69,065,107.82,107.82
2022-01,107,DINAMARCA,28065,GETAFE,210,065,94.97,94.97
2022-01,110,FRANCIA,28065,GETAFE,1195,065,84.62,84.62
2022-01,113,IRLANDA,28065,GETAFE,82,065,121.61,121.61
2022-01,115,ITALIA,28065,GETAFE,176,065,86.94,86.94
2022-01,116,LIECHTENSTEIN,28065,GETAFE,55,065,107.82,107.82
2022-01,117,LUXEMBURGO,28065,GETAFE,99,065,107.82,107.82
2022-01,121,PAÍSES BAJOS,28065,GETAFE,1046,065,88.93,88.93
2022-01,122,POLONIA,28065,GETAFE,148,065,75.11,75.11
2022-01,123,PORTUGAL,28065,GETAFE,237,065,117.76,117.76
2022-01,125,REINO UNIDO,28065,GETAFE,270,065,140.43,140.43
2022-01,126,ALEMANIA,28065,GETAFE,499,065,97.01,97.01
2022-01,128,RUMANIA,28065,GETAFE,104,065,131.9,131.9
2022-01,131,SUECIA,28065,GETAFE,328,065,100.4,100.4
2022-01,132,SUIZA,28065,GETAFE,48,065,223.11,223.11
2022-01,135,UCRANIA,28065,GETAFE,49,065,107.82,107.82
2022-01,228,MARRUECOS,28065,GETAFE,58,065,107.82,107.82
2022-01,302,EE.UU.,28065,GETAFE,97,065,133.47,133.47
2022-01,343,COLOMBIA,28065,GETAFE,125,065,148.94,148.94
2022-01,348,PERU,28065,GETAFE,42,065,107.82,107.82
2022-01,407,CHINA,28065,GETAFE,158,065,172.99,172.99
2022-01,000,TOTAL,28066,GRIÑÓN,224,066,107.82,107.82
2022-01,010,TOTAL EUROPA,28066,GRIÑÓN,206,066,107.82,107.82
2022-01,011,TOTAL UNIÓN EUROPEA,28066,GRIÑÓN,188,066,107.82,107.82
2022-01,110,FRANCIA,28066,GRIÑÓN,45,066,84.62,84.62
2022-01,121,PAÍSES BAJOS,28066,GRIÑÓN,67,066,88.93,88.93
2022-01,000,TOTAL,28067,GUADALIX DE LA SIERRA,119,067,107.82,107.82
2022-01,010,TOTAL EUROPA,28067,GUADALIX DE LA SIERRA,110,067,107.82,107.82
2022-01,011,TOTAL UNIÓN EUROPEA,28067,GUADALIX DE LA SIERRA,95,067,107.82,107.82
2022-01,110,FRANCIA,28067,GUADALIX DE LA SIERRA,33,067,84.62,84.62
2022-01,000,TOTAL,28068,GUADARRAMA,451,068,107.82,107.82
2022-01,010,TOTAL EUROPA,28068,GUADARRAMA,399,068,107.82,107.82
2022-01,011,TOTAL UNIÓN EUROPEA,28068,GUADARRAMA,348,068,107.82,107.82
2022-01,030,TOTAL AMÉRICA,28068,GUADARRAMA,38,068,107.82,107.82
2022-01,110,FRANCIA,28068,GUADARRAMA,103,068,84.62,84.62
2022-01,121,PAÍSES BAJOS,28068,GUADARRAMA,105,068,88.93,88.93
2022-01,125,REINO UNIDO,28068,GUADARRAMA,41,068,140.43,140.43
2022-01,126,ALEMANIA,28068,GUADARRAMA,47,068,97.01,97.01
2022-01,000,TOTAL,28070,HORCAJO DE LA SIERRA-AOSLOS,78,070,107.82,107.82
2022-01,010,TOTAL EUROPA,28070,HORCAJO DE LA SIERRA-AOSLOS,71,070,107.82,107.82
2022-01,011,TOTAL UNIÓN EUROPEA,28070,HORCAJO DE LA SIERRA-AOSLOS,57,070,107.82,107.82
